case_id,root,initial_phase,scenario,mechanics,a_updates,b_updates,a_initial_resistance,a_final_resistance,a_initial_coupling,a_final_coupling,a_live,b_initial_resistance,b_final_resistance,b_initial_coupling,b_final_coupling,b_live,drive_deliveries,modulatory_deliveries,fires,eligible,resistance_events,proposals,deallocations,crossings,ca_fires,physical_work,final_tick,pressure_phase,trace_hash,body_hash,quiescent
174,1400000,5,c6_reverse_order,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,5,5,cd334664c0f0aeed44afe97dde6b2c9a5e2a841c54295b5691ed7927a9b428f5,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
175,1400000,5,c6_timing_offset,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,7,7,7ce7607b308e44c989fa4f7121d9af2e1778d76f89265a5660aa70c92aa2b5f8,6a3727ace4f627a5b8a0dc02e8d299c4d801363b9e6e613f0942a3a725f26403,1
175,1400000,5,c6_timing_offset,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,7,7,7ce7607b308e44c989fa4f7121d9af2e1778d76f89265a5660aa70c92aa2b5f8,6a3727ace4f627a5b8a0dc02e8d299c4d801363b9e6e613f0942a3a725f26403,1
176,1400000,5,c7_contact_fanout,reference,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,5,5,27e1c921ddb5c167d53d048603e30282854b66b385535275be6fc7817af6d554,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
176,1400000,5,c7_contact_fanout,production,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,5,5,27e1c921ddb5c167d53d048603e30282854b66b385535275be6fc7817af6d554,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
177,1400000,6,old_source_local,reference,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,6,6,b53e240723e8daa4eb5c8d04703935f3681dd82283707ba4f655d7f7ed701f56,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
177,1400000,6,old_source_local,production,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,6,6,b53e240723e8daa4eb5c8d04703935f3681dd82283707ba4f655d7f7ed701f56,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
178,1400000,6,c0_contact_a,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,6,6,8e7756f55d75b8828d9dec26f0683f0b679a7c5666d600fdc7808654829d512a,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
178,1400000,6,c0_contact_a,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,6,6,8e7756f55d75b8828d9dec26f0683f0b679a7c5666d600fdc7808654829d512a,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
179,1400000,6,c1_contact_b,reference,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,6,6,303592a47f5c88c821fe2eb08fa42615e3295dce870f8f89e62995cce129e2a4,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
179,1400000,6,c1_contact_b,production,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,6,6,303592a47f5c88c821fe2eb08fa42615e3295dce870f8f89e62995cce129e2a4,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
180,1400000,6,c2_a_not_traversed,reference,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,6,6,5c1f425dd47662bd787b2d4f1b979970822ccb8f1c046ec007cd79441964fb76,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
180,1400000,6,c2_a_not_traversed,production,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,6,6,5c1f425dd47662bd787b2d4f1b979970822ccb8f1c046ec007cd79441964fb76,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
181,1400000,6,c3_drive_at_ca,reference,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,7,7,827959845b59825114f8ccc58823cf2ef7cc6121299700bc24887e89f0c2ea5d,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
181,1400000,6,c3_drive_at_ca,production,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,7,7,827959845b59825114f8ccc58823cf2ef7cc6121299700bc24887e89f0c2ea5d,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
182,1400000,6,c4_late_modulation,reference,0,0,4,3,1,1,1,4,3,1,1,1,6,1,4,5,0,0,0,0,1,7,11,1,7c15097bc3894d582b62de853c256525659024a498d4dd0fa40efe5b51840822,385d82cddc588cf1d90c516d3a97fe6ded98847d719f242d61fa5cd123ac271d,1
182,1400000,6,c4_late_modulation,production,0,0,4,3,1,1,1,4,3,1,1,1,6,1,4,5,0,0,0,0,1,7,11,1,7c15097bc3894d582b62de853c256525659024a498d4dd0fa40efe5b51840822,385d82cddc588cf1d90c516d3a97fe6ded98847d719f242d61fa5cd123ac271d,1
183,1400000,6,c5_dense_distractors,reference,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,7,7,148c3426583964c156db6f6fe800cc62481ba743b291fef73e5ac2ccc609c84a,d57f3943409b15855d03cbe8928a50423e7c1d5f2789d2669034481374ba557c,1
183,1400000,6,c5_dense_distractors,production,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,7,7,148c3426583964c156db6f6fe800cc62481ba743b291fef73e5ac2ccc609c84a,d57f3943409b15855d03cbe8928a50423e7c1d5f2789d2669034481374ba557c,1
184,1400000,6,c6_swapped_identity,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,6,6,1786f422d3131e8bddafc10baf318bb61275532fa43717fd744f717bb0832e1f,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
184,1400000,6,c6_swapped_identity,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,6,6,1786f422d3131e8bddafc10baf318bb61275532fa43717fd744f717bb0832e1f,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
185,1400000,6,c6_reverse_order,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,6,6,d7a93f788d49752168c4ebc53af438074a272c5fc8ac8055a5b4c7be164b9bf0,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
185,1400000,6,c6_reverse_order,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,6,6,d7a93f788d49752168c4ebc53af438074a272c5fc8ac8055a5b4c7be164b9bf0,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
186,1400000,6,c6_timing_offset,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,8,8,c59c2f371f597b75754d9d8e8bd1ffec70d4e56bc54bd046b923e5038b4d68ad,6a3727ace4f627a5b8a0dc02e8d299c4d801363b9e6e613f0942a3a725f26403,1
186,1400000,6,c6_timing_offset,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,8,8,c59c2f371f597b75754d9d8e8bd1ffec70d4e56bc54bd046b923e5038b4d68ad,6a3727ace4f627a5b8a0dc02e8d299c4d801363b9e6e613f0942a3a725f26403,1
187,1400000,6,c7_contact_fanout,reference,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,6,6,1619adfc2c037ea1a78c0f999e1ecc973e5490bd1e271d1334aebf830d9ed37a,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
187,1400000,6,c7_contact_fanout,production,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,6,6,1619adfc2c037ea1a78c0f999e1ecc973e5490bd1e271d1334aebf830d9ed37a,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
188,1400000,7,old_source_local,reference,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,7,7,732440aa727d55a1b9af9e4b19485c3553fb3e7aeeac2bd2338f8cc8e111747b,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
188,1400000,7,old_source_local,production,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,7,7,732440aa727d55a1b9af9e4b19485c3553fb3e7aeeac2bd2338f8cc8e111747b,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
189,1400000,7,c0_contact_a,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,7,7,4f210624ecf92bde5af741253737e9a9808f23c9f6e85ddc31b1696d44ff6aca,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
189,1400000,7,c0_contact_a,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,7,7,4f210624ecf92bde5af741253737e9a9808f23c9f6e85ddc31b1696d44ff6aca,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
190,1400000,7,c1_contact_b,reference,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,7,7,4cd1be3b1b985262a5ab307378c900022936542272a78ae74af3dd0347be7df3,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
190,1400000,7,c1_contact_b,production,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,7,7,4cd1be3b1b985262a5ab307378c900022936542272a78ae74af3dd0347be7df3,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
191,1400000,7,c2_a_not_traversed,reference,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,7,7,6b8662d502fcb0bf9d92af9fe5108b98511d720163d37b151c288c2e4b868da7,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
191,1400000,7,c2_a_not_traversed,production,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,7,7,6b8662d502fcb0bf9d92af9fe5108b98511d720163d37b151c288c2e4b868da7,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
192,1400000,7,c3_drive_at_ca,reference,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,8,8,ce3474fdf0ec4ba7cd8166721c72577dfaa6cc4ded7eff1f365ade91ac4b9ea3,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
192,1400000,7,c3_drive_at_ca,production,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,8,8,ce3474fdf0ec4ba7cd8166721c72577dfaa6cc4ded7eff1f365ade91ac4b9ea3,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
193,1400000,7,c4_late_modulation,reference,0,0,4,3,1,1,1,4,3,1,1,1,6,1,4,5,0,0,0,0,1,7,12,2,1cb40b470a47541d173ddfb704464a1559308b8921d0f25e0314a539f8c4ff9c,385d82cddc588cf1d90c516d3a97fe6ded98847d719f242d61fa5cd123ac271d,1
193,1400000,7,c4_late_modulation,production,0,0,4,3,1,1,1,4,3,1,1,1,6,1,4,5,0,0,0,0,1,7,12,2,1cb40b470a47541d173ddfb704464a1559308b8921d0f25e0314a539f8c4ff9c,385d82cddc588cf1d90c516d3a97fe6ded98847d719f242d61fa5cd123ac271d,1
194,1400000,7,c5_dense_distractors,reference,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,8,8,df817703b23ecf0199dedbfad298652e675a27a23c951119c1f443d264d9db6d,d57f3943409b15855d03cbe8928a50423e7c1d5f2789d2669034481374ba557c,1
194,1400000,7,c5_dense_distractors,production,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,8,8,df817703b23ecf0199dedbfad298652e675a27a23c951119c1f443d264d9db6d,d57f3943409b15855d03cbe8928a50423e7c1d5f2789d2669034481374ba557c,1
195,1400000,7,c6_swapped_identity,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,7,7,c403d8a00eb1d4e4506629e4c673044b071690e46070e050aebfee4a65b9422b,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
195,1400000,7,c6_swapped_identity,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,7,7,c403d8a00eb1d4e4506629e4c673044b071690e46070e050aebfee4a65b9422b,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
196,1400000,7,c6_reverse_order,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,7,7,77d31f1f2e87db3ec9a868e5806746b50853ed9431b17fc91cf17c8098c41198,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
196,1400000,7,c6_reverse_order,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,7,7,77d31f1f2e87db3ec9a868e5806746b50853ed9431b17fc91cf17c8098c41198,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
197,1400000,7,c6_timing_offset,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,9,9,128c6be96fe19226cfc5fc4ec1542f1be8d256f1a3628c06c27fac94daefc0aa,6a3727ace4f627a5b8a0dc02e8d299c4d801363b9e6e613f0942a3a725f26403,1
197,1400000,7,c6_timing_offset,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,9,9,128c6be96fe19226cfc5fc4ec1542f1be8d256f1a3628c06c27fac94daefc0aa,6a3727ace4f627a5b8a0dc02e8d299c4d801363b9e6e613f0942a3a725f26403,1
198,1400000,7,c7_contact_fanout,reference,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,7,7,43b6ad42cb1af9774b549f55403301b50975f2d871d7a3f0316ba5e51f068e6e,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
198,1400000,7,c7_contact_fanout,production,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,7,7,43b6ad42cb1af9774b549f55403301b50975f2d871d7a3f0316ba5e51f068e6e,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
199,1400000,8,old_source_local,reference,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,8,8,ea207c78eb3ac579e5c22fc1f032b6bfe6c95c55017dbaf6db8e694690ead2ae,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
199,1400000,8,old_source_local,production,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,8,8,ea207c78eb3ac579e5c22fc1f032b6bfe6c95c55017dbaf6db8e694690ead2ae,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
200,1400000,8,c0_contact_a,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,8,8,d9781632dfadf5c07b6cb81d2a0386e244ffe7400c5010aaddc4930b09baa0ce,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
200,1400000,8,c0_contact_a,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,8,8,d9781632dfadf5c07b6cb81d2a0386e244ffe7400c5010aaddc4930b09baa0ce,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
201,1400000,8,c1_contact_b,reference,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,8,8,b83a058b6d5fa103a3d5809bf68f26bb9fdf4b878d9be94790cc2ca50af0c85c,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
201,1400000,8,c1_contact_b,production,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,8,8,b83a058b6d5fa103a3d5809bf68f26bb9fdf4b878d9be94790cc2ca50af0c85c,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
202,1400000,8,c2_a_not_traversed,reference,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,8,8,4220f43dda65e555f624c0a5cd6ff2f2e04a63fa77cfcc3d81d5f2a59f9e5be2,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
202,1400000,8,c2_a_not_traversed,production,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,8,8,4220f43dda65e555f624c0a5cd6ff2f2e04a63fa77cfcc3d81d5f2a59f9e5be2,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
203,1400000,8,c3_drive_at_ca,reference,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,9,9,aaa9e89ba6a2c3d75e604f277cd0d3fa6b0152869af5dd456fef518547d02ea1,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
203,1400000,8,c3_drive_at_ca,production,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,9,9,aaa9e89ba6a2c3d75e604f277cd0d3fa6b0152869af5dd456fef518547d02ea1,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
204,1400000,8,c4_late_modulation,reference,0,0,4,3,1,1,1,4,3,1,1,1,6,1,4,5,0,0,0,0,1,7,13,3,348bfbcecd7c58d101feb4e4574f3cbd00be2c0603a4afed1d6718116c0956a1,385d82cddc588cf1d90c516d3a97fe6ded98847d719f242d61fa5cd123ac271d,1
204,1400000,8,c4_late_modulation,production,0,0,4,3,1,1,1,4,3,1,1,1,6,1,4,5,0,0,0,0,1,7,13,3,348bfbcecd7c58d101feb4e4574f3cbd00be2c0603a4afed1d6718116c0956a1,385d82cddc588cf1d90c516d3a97fe6ded98847d719f242d61fa5cd123ac271d,1
205,1400000,8,c5_dense_distractors,reference,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,9,9,51dc767db6f0478932c9a09a4ebbc80ad3fd45f2f71481feff7a2749eb70b81a,d57f3943409b15855d03cbe8928a50423e7c1d5f2789d2669034481374ba557c,1
205,1400000,8,c5_dense_distractors,production,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,9,9,51dc767db6f0478932c9a09a4ebbc80ad3fd45f2f71481feff7a2749eb70b81a,d57f3943409b15855d03cbe8928a50423e7c1d5f2789d2669034481374ba557c,1
206,1400000,8,c6_swapped_identity,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,8,8,650012eca09d1267c855e9e6afd8cd43c4176ef6841a885dce4045fecab1faf8,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
206,1400000,8,c6_swapped_identity,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,8,8,650012eca09d1267c855e9e6afd8cd43c4176ef6841a885dce4045fecab1faf8,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
207,1400000,8,c6_reverse_order,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,8,8,6ad41f3ce2aaaba3c215a34ab9cc2be808ed20dbbedab48fade10c380d0a5915,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
207,1400000,8,c6_reverse_order,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,8,8,6ad41f3ce2aaaba3c215a34ab9cc2be808ed20dbbedab48fade10c380d0a5915,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
208,1400000,8,c6_timing_offset,reference,1,0,4,7,1,2,1,4,3,1,1,1,6,1,4,5,1,0,0,0,1,8,10,0,823e084c74d8295d2c17a181b6cf146bfbb09cb17d2e8e68d26bf9f8c925e380,a7e0b23619d4703a8325e510dd0a67f438efb643ddd3ba2bd838ce8ae4413f89,1
208,1400000,8,c6_timing_offset,production,1,0,4,7,1,2,1,4,3,1,1,1,6,1,4,5,1,0,0,0,1,8,10,0,823e084c74d8295d2c17a181b6cf146bfbb09cb17d2e8e68d26bf9f8c925e380,a7e0b23619d4703a8325e510dd0a67f438efb643ddd3ba2bd838ce8ae4413f89,1
209,1400000,8,c7_contact_fanout,reference,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,8,8,c94b3c5f01b548b6b317a91d594ae9964c2e2c9485eda186c580174c02456baa,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
209,1400000,8,c7_contact_fanout,production,1,1,4,7,1,2,1,4,7,1,2,1,6,1,4,5,2,0,0,0,1,9,8,8,c94b3c5f01b548b6b317a91d594ae9964c2e2c9485eda186c580174c02456baa,b21a5835bd26a9e0c5c6321f30a70054433cdb56a971f649dd3fa3e91e9a4110,1
210,1400000,9,old_source_local,reference,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,9,9,d4fff524fdcf21d59a1d03dc00a646dd4606a86b091b92b0c2badcf090d60709,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
210,1400000,9,old_source_local,production,1,1,4,7,1,2,1,4,7,1,2,1,4,1,2,3,2,0,0,0,1,7,9,9,d4fff524fdcf21d59a1d03dc00a646dd4606a86b091b92b0c2badcf090d60709,5f3cbf938eae5ebb42b1b9c3ad747d69c66d8b17bdd29c69eb558cb9be71affe,1
211,1400000,9,c0_contact_a,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,9,9,68c3ad20dd702ac950aa9c6ca75a61581d9571904efbd14729a2c2513f7551c4,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
211,1400000,9,c0_contact_a,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,9,9,68c3ad20dd702ac950aa9c6ca75a61581d9571904efbd14729a2c2513f7551c4,d6c59646196a902a7bf8ff620b49e1e5bf9c81cf0604f89deda9f68632936781,1
212,1400000,9,c1_contact_b,reference,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,9,9,bd680b2d4df0081bdf97089c2ed50a00a63f2a1e516565bc1a36c52f89d653de,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
212,1400000,9,c1_contact_b,production,0,1,4,4,1,1,1,4,7,1,2,1,6,1,4,5,1,0,0,0,1,8,9,9,bd680b2d4df0081bdf97089c2ed50a00a63f2a1e516565bc1a36c52f89d653de,e494cd86be741604576e745bb701a8b230e64c4533319782fccbbee6bf2a2fe3,1
213,1400000,9,c2_a_not_traversed,reference,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,9,9,5d76040d3b3e5b0f742af4816d70660a68485690bfc5aaaa0476372bf558c848,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
213,1400000,9,c2_a_not_traversed,production,0,0,4,4,1,1,1,4,4,1,1,1,3,1,2,2,0,0,0,0,0,4,9,9,5d76040d3b3e5b0f742af4816d70660a68485690bfc5aaaa0476372bf558c848,11836b80ee5afebba3003edd95de7ba1311ed73a4cdd280a168571df52ac07fc,1
214,1400000,9,c3_drive_at_ca,reference,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,10,0,2c09309d005dfe17c27f8a24a979930a43731fcd5cbcf6372dc9b0a3af4b52f5,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
214,1400000,9,c3_drive_at_ca,production,0,0,4,4,1,1,1,4,4,1,1,1,7,0,4,5,0,0,0,0,2,7,10,0,2c09309d005dfe17c27f8a24a979930a43731fcd5cbcf6372dc9b0a3af4b52f5,7726192f2ed9d9abe8b7d777e58902b62f7ff597c539fbe2e71d261fc8bde37a,1
215,1400000,9,c4_late_modulation,reference,0,0,4,3,1,1,1,4,3,1,1,1,6,1,4,5,0,0,0,0,1,7,14,4,e47dd71485ce836c95f15fdeebb52479db2f4938b20c09643d77e9282ce22860,385d82cddc588cf1d90c516d3a97fe6ded98847d719f242d61fa5cd123ac271d,1
215,1400000,9,c4_late_modulation,production,0,0,4,3,1,1,1,4,3,1,1,1,6,1,4,5,0,0,0,0,1,7,14,4,e47dd71485ce836c95f15fdeebb52479db2f4938b20c09643d77e9282ce22860,385d82cddc588cf1d90c516d3a97fe6ded98847d719f242d61fa5cd123ac271d,1
216,1400000,9,c5_dense_distractors,reference,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,10,0,eab041becba3b33216fbd07d1e7777590ac899a6eb8f38191516bb604aa9d570,e46bd97ba7990ee370486348081126f793a8ba630ffc0944d74757f27abfb8fa,1
216,1400000,9,c5_dense_distractors,production,1,0,4,7,1,2,1,4,4,1,1,1,71,1,37,38,1,0,0,0,2,73,10,0,eab041becba3b33216fbd07d1e7777590ac899a6eb8f38191516bb604aa9d570,e46bd97ba7990ee370486348081126f793a8ba630ffc0944d74757f27abfb8fa,1
217,1400000,9,c6_swapped_identity,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,9,9,6f9fbe35f5f2f754ea02903ea903d3ca4792eba5412b10c5ac794f3c07cbe9a5,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
217,1400000,9,c6_swapped_identity,production,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,9,9,6f9fbe35f5f2f754ea02903ea903d3ca4792eba5412b10c5ac794f3c07cbe9a5,36f31491133fced66f63b16196583f99d00a9237e168a290ace0e05a779a437c,1
218,1400000,9,c6_reverse_order,reference,1,0,4,7,1,2,1,4,4,1,1,1,6,1,4,5,1,0,0,0,1,8,9,9,3ae2e440339ec3f72ccefb4d4fbcec9f61b163180a4b0d7e439f7e0126121184,0999c22db0a7c8ee6e8963a209e25b1cd89b36c1f369350bfeeb5553e9e4969f,1
