case_id,root,initial_phase,delay,mechanics,a_participation,b_participation,a_support,b_support,physical_work,final_tick,pressure_phase,trace_hash,body_hash,a_live,b_live,quiescent
161,1500000,7,6,reference,2916000000,2916000000,2916000000,0,8,13,3,f311fef62d39cad70bbcd996b25ecaf486e6c80237ffdeaca34c833762e17d26,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
161,1500000,7,6,production,2916000000,2916000000,2916000000,0,8,13,3,f311fef62d39cad70bbcd996b25ecaf486e6c80237ffdeaca34c833762e17d26,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
162,1500000,7,7,reference,2733750000,2733750000,2733750000,0,8,14,4,eb096d56d6e2cd92c8e89c08c469289cd4dd3f31951aa1b030e747a4c852fa08,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
162,1500000,7,7,production,2733750000,2733750000,2733750000,0,8,14,4,eb096d56d6e2cd92c8e89c08c469289cd4dd3f31951aa1b030e747a4c852fa08,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
163,1500000,7,8,reference,2562890625,2562890625,2562890625,0,8,15,5,4f6fca9c9f6e38cca767fa5d41de5b64b98b4fdab2fa8bc4a6be4f1211d2f17d,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
163,1500000,7,8,production,2562890625,2562890625,2562890625,0,8,15,5,4f6fca9c9f6e38cca767fa5d41de5b64b98b4fdab2fa8bc4a6be4f1211d2f17d,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
164,1500000,7,9,reference,2402709960,2402709960,2402709960,0,8,16,6,739cc0fd4f2a48c18768416112c74b0171c9055193281d4a59cc88ba128ef397,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
164,1500000,7,9,production,2402709960,2402709960,2402709960,0,8,16,6,739cc0fd4f2a48c18768416112c74b0171c9055193281d4a59cc88ba128ef397,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
165,1500000,7,10,reference,2252540587,2252540587,2252540587,0,8,17,7,8d30f02db62ec0298bac2670336519c8a6606e2908a9b4882e77e0778d4bf042,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
165,1500000,7,10,production,2252540587,2252540587,2252540587,0,8,17,7,8d30f02db62ec0298bac2670336519c8a6606e2908a9b4882e77e0778d4bf042,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
166,1500000,7,11,reference,2111756800,2111756800,2111756800,0,8,18,8,01b46c182eb266a4c8bbb5c0e9cecb4fa3d2b07adf7b02963a97eabaf21a8c12,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
166,1500000,7,11,production,2111756800,2111756800,2111756800,0,8,18,8,01b46c182eb266a4c8bbb5c0e9cecb4fa3d2b07adf7b02963a97eabaf21a8c12,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
167,1500000,7,12,reference,1979772000,1979772000,1979772000,0,8,19,9,49c7f3a13a97eed0bc611d3765d7fc39ca89c95846a7da7c45cad4a3e764445f,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
167,1500000,7,12,production,1979772000,1979772000,1979772000,0,8,19,9,49c7f3a13a97eed0bc611d3765d7fc39ca89c95846a7da7c45cad4a3e764445f,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
168,1500000,7,13,reference,1856036250,1856036250,1856036250,0,8,20,0,8f6a3a56cc7722f363a164b6de5317759b0ab5acdb1d6e40af10048d29f4d981,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
168,1500000,7,13,production,1856036250,1856036250,1856036250,0,8,20,0,8f6a3a56cc7722f363a164b6de5317759b0ab5acdb1d6e40af10048d29f4d981,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
169,1500000,7,14,reference,1740033984,1740033984,1740033984,0,8,21,1,c3389c20375165268da6543930e0e707d3183edff3a5afbdc0d70a51509c9536,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
169,1500000,7,14,production,1740033984,1740033984,1740033984,0,8,21,1,c3389c20375165268da6543930e0e707d3183edff3a5afbdc0d70a51509c9536,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
170,1500000,7,15,reference,1631281860,1631281860,1631281860,0,8,22,2,33f424c9264b0e20e3ca725ddb438a492b94e8834a0ecf6ae871329d249429ba,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
170,1500000,7,15,production,1631281860,1631281860,1631281860,0,8,22,2,33f424c9264b0e20e3ca725ddb438a492b94e8834a0ecf6ae871329d249429ba,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
171,1500000,7,16,reference,1529326743,1529326743,1529326743,0,8,23,3,c32da7c9f910c8b0074b63a9bb9079d8eab5ab3fd05d96ea74e28b9625d67a13,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
171,1500000,7,16,production,1529326743,1529326743,1529326743,0,8,23,3,c32da7c9f910c8b0074b63a9bb9079d8eab5ab3fd05d96ea74e28b9625d67a13,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
172,1500000,7,17,reference,1433743821,1433743821,1433743821,0,8,24,4,d2f2eae4a0b6d223c78f89cca9a2974940f6a91bdc7687cfd5e11cf3491bfcb8,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
172,1500000,7,17,production,1433743821,1433743821,1433743821,0,8,24,4,d2f2eae4a0b6d223c78f89cca9a2974940f6a91bdc7687cfd5e11cf3491bfcb8,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
173,1500000,7,18,reference,1344134832,1344134832,1344134832,0,8,25,5,7b9ea77642da17656706788d1957d1d21e9e297aabf2ea266dd9e5950c141cd0,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
173,1500000,7,18,production,1344134832,1344134832,1344134832,0,8,25,5,7b9ea77642da17656706788d1957d1d21e9e297aabf2ea266dd9e5950c141cd0,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
174,1500000,7,19,reference,1260126405,1260126405,1260126405,0,8,26,6,da8710cfb7da9528075ee97c3f390664751e905a85395ac32c01be304ccb3127,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
174,1500000,7,19,production,1260126405,1260126405,1260126405,0,8,26,6,da8710cfb7da9528075ee97c3f390664751e905a85395ac32c01be304ccb3127,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
175,1500000,7,20,reference,1181368504,1181368504,1181368504,0,8,27,7,df2c67c44a5222f5fd06b370b761436303a00f344f2a042ba71826242d0ccbfc,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
175,1500000,7,20,production,1181368504,1181368504,1181368504,0,8,27,7,df2c67c44a5222f5fd06b370b761436303a00f344f2a042ba71826242d0ccbfc,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
176,1500000,7,1024,reference,0,0,0,0,7,1031,1,18337b421d1ca23bbe6c439a21a82fbae7b7f04ae4f179d407bf3be5ba8176c5,be3d73e7f5cbeb9e51dd17b416253da028c31ff61d45ebfc49a7b2b9852a6181,1,1,1
176,1500000,7,1024,production,0,0,0,0,7,1031,1,18337b421d1ca23bbe6c439a21a82fbae7b7f04ae4f179d407bf3be5ba8176c5,be3d73e7f5cbeb9e51dd17b416253da028c31ff61d45ebfc49a7b2b9852a6181,1,1,1
177,1500000,8,0,reference,4294967296,4294967296,4294967296,0,8,8,8,31c95e970c9a2722fae4de44d8ae0f7f484350bca571c509f3f0f4ce5d3d5030,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
177,1500000,8,0,production,4294967296,4294967296,4294967296,0,8,8,8,31c95e970c9a2722fae4de44d8ae0f7f484350bca571c509f3f0f4ce5d3d5030,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
178,1500000,8,1,reference,4026531840,4026531840,4026531840,0,8,9,9,e75987d99c6d4be4186870d11872b58c5d6460ac9351c555e66764141f86468a,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
178,1500000,8,1,production,4026531840,4026531840,4026531840,0,8,9,9,e75987d99c6d4be4186870d11872b58c5d6460ac9351c555e66764141f86468a,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
179,1500000,8,2,reference,3774873600,3774873600,3774873600,0,8,10,0,c8e609ad73b73204b2fcf35c2096ac29e2d9173fdde020d8505dc917886a7cf2,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
179,1500000,8,2,production,3774873600,3774873600,3774873600,0,8,10,0,c8e609ad73b73204b2fcf35c2096ac29e2d9173fdde020d8505dc917886a7cf2,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
180,1500000,8,3,reference,3538944000,3538944000,3538944000,0,8,11,1,d6641ef8e418e1cdecb16f8d0e6782dce1d811eaceb94fa28048b70c38e9e983,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
180,1500000,8,3,production,3538944000,3538944000,3538944000,0,8,11,1,d6641ef8e418e1cdecb16f8d0e6782dce1d811eaceb94fa28048b70c38e9e983,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
181,1500000,8,4,reference,3317760000,3317760000,3317760000,0,8,12,2,5af17c357b71f6a9daef53565c5d04450d7ccca1ccc5a986fc9a76b3f0316c70,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
181,1500000,8,4,production,3317760000,3317760000,3317760000,0,8,12,2,5af17c357b71f6a9daef53565c5d04450d7ccca1ccc5a986fc9a76b3f0316c70,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
182,1500000,8,5,reference,3110400000,3110400000,3110400000,0,8,13,3,2d6b5a9bbeb5fce4331f61bd63ce12ec40296abcfe8a601f486dc18adedce8ca,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
182,1500000,8,5,production,3110400000,3110400000,3110400000,0,8,13,3,2d6b5a9bbeb5fce4331f61bd63ce12ec40296abcfe8a601f486dc18adedce8ca,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
183,1500000,8,6,reference,2916000000,2916000000,2916000000,0,8,14,4,7d2d054746a4c2e976bc6ca7eeaeb4ecb14a5de9b9d044f09427f56134986e2f,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
183,1500000,8,6,production,2916000000,2916000000,2916000000,0,8,14,4,7d2d054746a4c2e976bc6ca7eeaeb4ecb14a5de9b9d044f09427f56134986e2f,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
184,1500000,8,7,reference,2733750000,2733750000,2733750000,0,8,15,5,41a4a3aaabea1b847d3948adafaedeac553840746703c7556dedd3d16ebad8d0,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
184,1500000,8,7,production,2733750000,2733750000,2733750000,0,8,15,5,41a4a3aaabea1b847d3948adafaedeac553840746703c7556dedd3d16ebad8d0,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
185,1500000,8,8,reference,2562890625,2562890625,2562890625,0,8,16,6,d05d0954ab9d5e5535cc4219cfe8cc790b35fc31c000ade1ce21cc3edf4ce260,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
185,1500000,8,8,production,2562890625,2562890625,2562890625,0,8,16,6,d05d0954ab9d5e5535cc4219cfe8cc790b35fc31c000ade1ce21cc3edf4ce260,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
186,1500000,8,9,reference,2402709960,2402709960,2402709960,0,8,17,7,5ed76adf6278d16000398e8839d90d1397f80458d2b95981a8217c05e0bc13f0,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
186,1500000,8,9,production,2402709960,2402709960,2402709960,0,8,17,7,5ed76adf6278d16000398e8839d90d1397f80458d2b95981a8217c05e0bc13f0,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
187,1500000,8,10,reference,2252540587,2252540587,2252540587,0,8,18,8,d804ffb87dc5ec6547e56db3c68e080cd8da39c50a6926cb1160b96f8e73c31d,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
187,1500000,8,10,production,2252540587,2252540587,2252540587,0,8,18,8,d804ffb87dc5ec6547e56db3c68e080cd8da39c50a6926cb1160b96f8e73c31d,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
188,1500000,8,11,reference,2111756800,2111756800,2111756800,0,8,19,9,ca8ba1e99b31450be1d8a81cf7896b0b58ddd0da4958e4140d368d775ecefbf9,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
188,1500000,8,11,production,2111756800,2111756800,2111756800,0,8,19,9,ca8ba1e99b31450be1d8a81cf7896b0b58ddd0da4958e4140d368d775ecefbf9,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
189,1500000,8,12,reference,1979772000,1979772000,1979772000,0,8,20,0,3e65b65591e68ef6f0bf1866ccb45408bf8e41c1f8836591bcdddbed31dea375,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
189,1500000,8,12,production,1979772000,1979772000,1979772000,0,8,20,0,3e65b65591e68ef6f0bf1866ccb45408bf8e41c1f8836591bcdddbed31dea375,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
190,1500000,8,13,reference,1856036250,1856036250,1856036250,0,8,21,1,78d62db81dac33d7998340c0e8c3ca9013cf4dcef964aea06a16febdd16c7f66,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
190,1500000,8,13,production,1856036250,1856036250,1856036250,0,8,21,1,78d62db81dac33d7998340c0e8c3ca9013cf4dcef964aea06a16febdd16c7f66,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
191,1500000,8,14,reference,1740033984,1740033984,1740033984,0,8,22,2,9138789e96fbdbfeed758a07f34fe576cc882b9eae24f09f6a8e4574e7d674cd,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
191,1500000,8,14,production,1740033984,1740033984,1740033984,0,8,22,2,9138789e96fbdbfeed758a07f34fe576cc882b9eae24f09f6a8e4574e7d674cd,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
192,1500000,8,15,reference,1631281860,1631281860,1631281860,0,8,23,3,74e1d8bf6c8a4edeb332ccc81eb79087e436b82548668d93ba7411a6f813a7af,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
192,1500000,8,15,production,1631281860,1631281860,1631281860,0,8,23,3,74e1d8bf6c8a4edeb332ccc81eb79087e436b82548668d93ba7411a6f813a7af,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
193,1500000,8,16,reference,1529326743,1529326743,1529326743,0,8,24,4,0eff8d136b738d20ff32791b62b195c631f58033c285f2b48709dbd6cb17cba4,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
193,1500000,8,16,production,1529326743,1529326743,1529326743,0,8,24,4,0eff8d136b738d20ff32791b62b195c631f58033c285f2b48709dbd6cb17cba4,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
194,1500000,8,17,reference,1433743821,1433743821,1433743821,0,8,25,5,6dbf04654918f52aa54cbefc01c1792407903c42b1d7e0960c0a9db0620dd9d1,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
194,1500000,8,17,production,1433743821,1433743821,1433743821,0,8,25,5,6dbf04654918f52aa54cbefc01c1792407903c42b1d7e0960c0a9db0620dd9d1,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
195,1500000,8,18,reference,1344134832,1344134832,1344134832,0,8,26,6,7f0905f7ef5a6e79251e8ba92df244f260a0f508469250b42a04e2ffac62f24d,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
195,1500000,8,18,production,1344134832,1344134832,1344134832,0,8,26,6,7f0905f7ef5a6e79251e8ba92df244f260a0f508469250b42a04e2ffac62f24d,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
196,1500000,8,19,reference,1260126405,1260126405,1260126405,0,8,27,7,290525caa2855661a4cbf49aaeeb950a7a9f517a59340d3132c2144149a3261e,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
196,1500000,8,19,production,1260126405,1260126405,1260126405,0,8,27,7,290525caa2855661a4cbf49aaeeb950a7a9f517a59340d3132c2144149a3261e,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
197,1500000,8,20,reference,1181368504,1181368504,1181368504,0,8,28,8,53f47543359d4d84683295ff34c3db96476161d8cb1c219b1f990f1a7c96b9cf,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
197,1500000,8,20,production,1181368504,1181368504,1181368504,0,8,28,8,53f47543359d4d84683295ff34c3db96476161d8cb1c219b1f990f1a7c96b9cf,c33bcf6244dc488c5163740b8dd6898a583db06b3a96282c689dc9f0d47b8fa9,1,1,1
198,1500000,8,1024,reference,0,0,0,0,7,1032,2,e0287f039aa11c96b0a5337a5f10636c0d8463cd60e0f4d6b9196a1e29dc378a,be3d73e7f5cbeb9e51dd17b416253da028c31ff61d45ebfc49a7b2b9852a6181,1,1,1
198,1500000,8,1024,production,0,0,0,0,7,1032,2,e0287f039aa11c96b0a5337a5f10636c0d8463cd60e0f4d6b9196a1e29dc378a,be3d73e7f5cbeb9e51dd17b416253da028c31ff61d45ebfc49a7b2b9852a6181,1,1,1
199,1500000,9,0,reference,4294967296,4294967296,4294967296,0,8,9,9,4ea6591cb08e527b724875ee4c5dc664107a6752948d8b82be229a24587c115b,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
199,1500000,9,0,production,4294967296,4294967296,4294967296,0,8,9,9,4ea6591cb08e527b724875ee4c5dc664107a6752948d8b82be229a24587c115b,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
200,1500000,9,1,reference,4026531840,4026531840,4026531840,0,8,10,0,ab4d6a7a3acedef982961d652f8aef6747c6069d4fb213ba7c0a92a083d39a08,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
200,1500000,9,1,production,4026531840,4026531840,4026531840,0,8,10,0,ab4d6a7a3acedef982961d652f8aef6747c6069d4fb213ba7c0a92a083d39a08,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
201,1500000,9,2,reference,3774873600,3774873600,3774873600,0,8,11,1,8e26acfd7cf1fbb97ae4d8cf23d4be09e965bb7e3dbbf916885950c194b66417,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
201,1500000,9,2,production,3774873600,3774873600,3774873600,0,8,11,1,8e26acfd7cf1fbb97ae4d8cf23d4be09e965bb7e3dbbf916885950c194b66417,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
202,1500000,9,3,reference,3538944000,3538944000,3538944000,0,8,12,2,105dd5f9b96dca5068b42e032839aa067124c4c0c9feb92c36d38ca8f6935a8b,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
202,1500000,9,3,production,3538944000,3538944000,3538944000,0,8,12,2,105dd5f9b96dca5068b42e032839aa067124c4c0c9feb92c36d38ca8f6935a8b,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
203,1500000,9,4,reference,3317760000,3317760000,3317760000,0,8,13,3,61f52f2f12ffd45445413b58ca1ec631cda63c9be8b5445b8a06f7c7bd0e6764,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
203,1500000,9,4,production,3317760000,3317760000,3317760000,0,8,13,3,61f52f2f12ffd45445413b58ca1ec631cda63c9be8b5445b8a06f7c7bd0e6764,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
204,1500000,9,5,reference,3110400000,3110400000,3110400000,0,8,14,4,f93cc3e98059592f97067dfc8f01cf27a002c048d5bc95afd45e394f6cece311,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
204,1500000,9,5,production,3110400000,3110400000,3110400000,0,8,14,4,f93cc3e98059592f97067dfc8f01cf27a002c048d5bc95afd45e394f6cece311,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
205,1500000,9,6,reference,2916000000,2916000000,2916000000,0,8,15,5,e1c925a333f87674125a485a8dda1efee38105a5ac0f5a913a2b3a872b5e1e7c,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
205,1500000,9,6,production,2916000000,2916000000,2916000000,0,8,15,5,e1c925a333f87674125a485a8dda1efee38105a5ac0f5a913a2b3a872b5e1e7c,1c161da8fd1b99d3c8ca78051ac50b2f25d94be54506aa3cc9b0971ec08c5270,1,1,1
206,1500000,9,7,reference,2733750000,2733750000,2733750000,0,8,16,6,bc597ce5984f1bd5311a100aac2ff065dfa5c6e9ef3fca2590f943d9373ef42a,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
206,1500000,9,7,production,2733750000,2733750000,2733750000,0,8,16,6,bc597ce5984f1bd5311a100aac2ff065dfa5c6e9ef3fca2590f943d9373ef42a,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
207,1500000,9,8,reference,2562890625,2562890625,2562890625,0,8,17,7,bf167d26abbffab84a24e27a84d94db837cef32f228f93d4760aec6d531ffb58,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
207,1500000,9,8,production,2562890625,2562890625,2562890625,0,8,17,7,bf167d26abbffab84a24e27a84d94db837cef32f228f93d4760aec6d531ffb58,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
208,1500000,9,9,reference,2402709960,2402709960,2402709960,0,8,18,8,f75df3c0e6255c4edac0d595a234bf732bc5ea570dc527e320f3734d7f13cc30,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
208,1500000,9,9,production,2402709960,2402709960,2402709960,0,8,18,8,f75df3c0e6255c4edac0d595a234bf732bc5ea570dc527e320f3734d7f13cc30,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
209,1500000,9,10,reference,2252540587,2252540587,2252540587,0,8,19,9,52e09f7e31e4acb1820dd36307eff945bed66afc7a87039b9ab353d8306e8dba,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
209,1500000,9,10,production,2252540587,2252540587,2252540587,0,8,19,9,52e09f7e31e4acb1820dd36307eff945bed66afc7a87039b9ab353d8306e8dba,b4bf1a9e312b2ec855eca58b0a6037f00660f3a945d060ee2cbbf515d98cee7a,1,1,1
210,1500000,9,11,reference,2111756800,2111756800,2111756800,0,8,20,0,460b7a95616a20981369631b901efb94d802862a0b0f802a0a62e2551d1d6d65,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
210,1500000,9,11,production,2111756800,2111756800,2111756800,0,8,20,0,460b7a95616a20981369631b901efb94d802862a0b0f802a0a62e2551d1d6d65,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
211,1500000,9,12,reference,1979772000,1979772000,1979772000,0,8,21,1,6cc1be7f123e4c71972a768bb1fb7a2f05b29450bb9ff0297f370522cd04a4e0,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
211,1500000,9,12,production,1979772000,1979772000,1979772000,0,8,21,1,6cc1be7f123e4c71972a768bb1fb7a2f05b29450bb9ff0297f370522cd04a4e0,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
212,1500000,9,13,reference,1856036250,1856036250,1856036250,0,8,22,2,8d8cfd62a905fcbcb1c633008addca72f846b13567f73f811511daf9c927a6e5,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
212,1500000,9,13,production,1856036250,1856036250,1856036250,0,8,22,2,8d8cfd62a905fcbcb1c633008addca72f846b13567f73f811511daf9c927a6e5,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
213,1500000,9,14,reference,1740033984,1740033984,1740033984,0,8,23,3,0821b6820c3a86fd6a208a9d94d5a557d7c5943b749f700a00f3d2fc908c1a5e,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
213,1500000,9,14,production,1740033984,1740033984,1740033984,0,8,23,3,0821b6820c3a86fd6a208a9d94d5a557d7c5943b749f700a00f3d2fc908c1a5e,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
214,1500000,9,15,reference,1631281860,1631281860,1631281860,0,8,24,4,257467e85a5d4adebbf5dcd27848cf844889208f1162bc87107a9a472bb6471e,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
214,1500000,9,15,production,1631281860,1631281860,1631281860,0,8,24,4,257467e85a5d4adebbf5dcd27848cf844889208f1162bc87107a9a472bb6471e,18a4ac7246716bc85c491519b8ff358be026f629de63e34423f19e3f849d5cfb,1,1,1
