case_id,root,creation_phase,family,mechanics,points,trace_hash,physical_work,drive,modulation,updates,proposals,deallocations,qlp,final_tick,body_hash,quiescent,equivalent_future,replay_equal,mechanics_equal,predicate_pass
92,4800000,3,unused_proposal,reference,initial@0/3:1/1/0/0/0/1;age_9@9/12:1/1/9/0/0/1;death@10/13:0/0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,13,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
92,4800000,3,unused_proposal,production,initial@0/3:1/1/0/0/0/1;age_9@9/12:1/1/9/0/0/1;death@10/13:0/0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,13,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
93,4800000,3,repeated_use_no_consequence,reference,initial@0/3:1/1/0/0/0/1;age_9@9/12:1/1/9/12571524225/0/1;death@10/13:0/0/0/0/0/0,cdffb41896b5e73154e06cf688447c90126056b93b8c3940134d41b706634e4a,9,8,0,0,0,1,0,13,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
93,4800000,3,repeated_use_no_consequence,production,initial@0/3:1/1/0/0/0/1;age_9@9/12:1/1/9/12571524225/0/1;death@10/13:0/0/0/0/0/0,cdffb41896b5e73154e06cf688447c90126056b93b8c3940134d41b706634e4a,9,8,0,0,0,1,0,13,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
94,4800000,3,one_qualified_consequence,reference,initial@0/3:1/1/0/0/0/1;before_consequence@5/8:1/1/5/4294967296/0/1;after_consequence@5/8:1/4/0/4294967296/4294967296/1;last_live@44/47:1/1/9/346608838/4294967296/1;death@45/48:0/0/0/0/0/0,3825063e49d805e47a0d2ba6ddff8b0fdd68f5be72380a2289cdecbccd2be1ef,6,3,1,1,0,1,0,48,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,1
94,4800000,3,one_qualified_consequence,production,initial@0/3:1/1/0/0/0/1;before_consequence@5/8:1/1/5/4294967296/0/1;after_consequence@5/8:1/4/0/4294967296/4294967296/1;last_live@44/47:1/1/9/346608838/4294967296/1;death@45/48:0/0/0/0/0/0,3825063e49d805e47a0d2ba6ddff8b0fdd68f5be72380a2289cdecbccd2be1ef,6,3,1,1,0,1,0,48,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,1
95,4800000,3,same_durable_state_same_future,reference,after_consequence@9/52:0/0/0/0/0/0;last_live@48/52:0/0/0/0/0/0;death@49/52:0/0/0/0/0/0,cf003a542ca9630f4c897170eb686bb921c5d10c649b76779afe31b7e9892324,6,3,1,1,0,1,0,52,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,0
95,4800000,3,same_durable_state_same_future,production,after_consequence@9/52:0/0/0/0/0/0;last_live@48/52:0/0/0/0/0/0;death@49/52:0/0/0/0/0/0,cf003a542ca9630f4c897170eb686bb921c5d10c649b76779afe31b7e9892324,6,3,1,1,0,1,0,52,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,0
96,4800000,3,wrong_path_modulation,reference,initial@0/3:1/1/0/0/0/1;before_wrong_return@5/8:1/1/5/4294967296/0/1;after_wrong_return@5/8:1/1/5/4294967296/0/1;death@10/13:0/0/0/0/0/0,12b5132f93b7724001d90bd3d966b009fe54e417739d459086ccb7bf967e738a,5,3,1,0,0,1,0,13,203c5da9dc75612c7b7eeedb93a2274cb25f1a0e2b70aaa94ba2298eb627b6eb,1,1,1,1,1
96,4800000,3,wrong_path_modulation,production,initial@0/3:1/1/0/0/0/1;before_wrong_return@5/8:1/1/5/4294967296/0/1;after_wrong_return@5/8:1/1/5/4294967296/0/1;death@10/13:0/0/0/0/0/0,12b5132f93b7724001d90bd3d966b009fe54e417739d459086ccb7bf967e738a,5,3,1,0,0,1,0,13,203c5da9dc75612c7b7eeedb93a2274cb25f1a0e2b70aaa94ba2298eb627b6eb,1,1,1,1,1
97,4800000,3,late_consequence_no_resurrection,reference,initial@0/3:1/1/0/0/0/1;dead_before_return@10/13:0/0/0/0/0/0;after_late_return@11/14:0/0/0/0/0/0,c9914e563dae5f0d7f11a172cf6859e8bc570200b5bbc6085d4d58d2488b4b5f,5,3,1,0,0,1,0,14,3b8c9b25e9c1eecf45675f722cac17af541be569416659eb3f2592fa8fb31f16,1,1,1,1,1
97,4800000,3,late_consequence_no_resurrection,production,initial@0/3:1/1/0/0/0/1;dead_before_return@10/13:0/0/0/0/0/0;after_late_return@11/14:0/0/0/0/0/0,c9914e563dae5f0d7f11a172cf6859e8bc570200b5bbc6085d4d58d2488b4b5f,5,3,1,0,0,1,0,14,3b8c9b25e9c1eecf45675f722cac17af541be569416659eb3f2592fa8fb31f16,1,1,1,1,1
98,4800000,3,repeated_supported_consequence,reference,initial@0/3:1/1/0/0/0/1;after_first@5/8:1/4/0/4294967296/4294967296/1;after_second@6/9:1/7/0/8321499136/12616466432/1;last_live@75/78:1/1/9/96876761/12616466432/1;death@76/79:0/0/0/0/0/0,6f7f7b994bcf2f6176af6be0817c68020198be3b61752fcdd54ae0531e82132e,11,6,2,2,0,1,0,79,def8fb4e09ed0b5261c803a096b977604808f3881f78ee7fe5708e1b8b3f15cf,1,1,1,1,1
98,4800000,3,repeated_supported_consequence,production,initial@0/3:1/1/0/0/0/1;after_first@5/8:1/4/0/4294967296/4294967296/1;after_second@6/9:1/7/0/8321499136/12616466432/1;last_live@75/78:1/1/9/96876761/12616466432/1;death@76/79:0/0/0/0/0/0,6f7f7b994bcf2f6176af6be0817c68020198be3b61752fcdd54ae0531e82132e,11,6,2,2,0,1,0,79,def8fb4e09ed0b5261c803a096b977604808f3881f78ee7fe5708e1b8b3f15cf,1,1,1,1,1
99,4800000,4,unused_proposal,reference,initial@0/4:1/1/0/0/0/1;age_9@9/13:1/1/9/0/0/1;death@10/14:0/0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,14,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
99,4800000,4,unused_proposal,production,initial@0/4:1/1/0/0/0/1;age_9@9/13:1/1/9/0/0/1;death@10/14:0/0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,14,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
100,4800000,4,repeated_use_no_consequence,reference,initial@0/4:1/1/0/0/0/1;age_9@9/13:1/1/9/12571524225/0/1;death@10/14:0/0/0/0/0/0,b1403498037558624adbbb9609aff3b3f58ed78d01c96495e6dd44b3ede78cba,9,8,0,0,0,1,0,14,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
100,4800000,4,repeated_use_no_consequence,production,initial@0/4:1/1/0/0/0/1;age_9@9/13:1/1/9/12571524225/0/1;death@10/14:0/0/0/0/0/0,b1403498037558624adbbb9609aff3b3f58ed78d01c96495e6dd44b3ede78cba,9,8,0,0,0,1,0,14,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
101,4800000,4,one_qualified_consequence,reference,initial@0/4:1/1/0/0/0/1;before_consequence@5/9:1/1/5/4294967296/0/1;after_consequence@5/9:1/4/0/4294967296/4294967296/1;last_live@44/48:1/1/9/346608838/4294967296/1;death@45/49:0/0/0/0/0/0,ba7157e89d7ada5d6e774bd2dfaa36ed9ffee7007b63e6f0ee1e124e34188993,6,3,1,1,0,1,0,49,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,1
101,4800000,4,one_qualified_consequence,production,initial@0/4:1/1/0/0/0/1;before_consequence@5/9:1/1/5/4294967296/0/1;after_consequence@5/9:1/4/0/4294967296/4294967296/1;last_live@44/48:1/1/9/346608838/4294967296/1;death@45/49:0/0/0/0/0/0,ba7157e89d7ada5d6e774bd2dfaa36ed9ffee7007b63e6f0ee1e124e34188993,6,3,1,1,0,1,0,49,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,1
102,4800000,4,same_durable_state_same_future,reference,after_consequence@9/53:0/0/0/0/0/0;last_live@48/53:0/0/0/0/0/0;death@49/53:0/0/0/0/0/0,eae2f3e1cae25b503fdbb837dc6c943436ffcf18421ec5ef21f19314ef296f56,6,3,1,1,0,1,0,53,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,0
102,4800000,4,same_durable_state_same_future,production,after_consequence@9/53:0/0/0/0/0/0;last_live@48/53:0/0/0/0/0/0;death@49/53:0/0/0/0/0/0,eae2f3e1cae25b503fdbb837dc6c943436ffcf18421ec5ef21f19314ef296f56,6,3,1,1,0,1,0,53,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,0
103,4800000,4,wrong_path_modulation,reference,initial@0/4:1/1/0/0/0/1;before_wrong_return@5/9:1/1/5/4294967296/0/1;after_wrong_return@5/9:1/1/5/4294967296/0/1;death@10/14:0/0/0/0/0/0,dbae97f49d71e1674205c38c2468923b16368e0e8c55c6d0f01d913459c58309,5,3,1,0,0,1,0,14,203c5da9dc75612c7b7eeedb93a2274cb25f1a0e2b70aaa94ba2298eb627b6eb,1,1,1,1,1
103,4800000,4,wrong_path_modulation,production,initial@0/4:1/1/0/0/0/1;before_wrong_return@5/9:1/1/5/4294967296/0/1;after_wrong_return@5/9:1/1/5/4294967296/0/1;death@10/14:0/0/0/0/0/0,dbae97f49d71e1674205c38c2468923b16368e0e8c55c6d0f01d913459c58309,5,3,1,0,0,1,0,14,203c5da9dc75612c7b7eeedb93a2274cb25f1a0e2b70aaa94ba2298eb627b6eb,1,1,1,1,1
104,4800000,4,late_consequence_no_resurrection,reference,initial@0/4:1/1/0/0/0/1;dead_before_return@10/14:0/0/0/0/0/0;after_late_return@11/15:0/0/0/0/0/0,cfaea99eb53b92ecd423705821b960f8cb269a575be13020f253a20db15b6059,5,3,1,0,0,1,0,15,3b8c9b25e9c1eecf45675f722cac17af541be569416659eb3f2592fa8fb31f16,1,1,1,1,1
104,4800000,4,late_consequence_no_resurrection,production,initial@0/4:1/1/0/0/0/1;dead_before_return@10/14:0/0/0/0/0/0;after_late_return@11/15:0/0/0/0/0/0,cfaea99eb53b92ecd423705821b960f8cb269a575be13020f253a20db15b6059,5,3,1,0,0,1,0,15,3b8c9b25e9c1eecf45675f722cac17af541be569416659eb3f2592fa8fb31f16,1,1,1,1,1
105,4800000,4,repeated_supported_consequence,reference,initial@0/4:1/1/0/0/0/1;after_first@5/9:1/4/0/4294967296/4294967296/1;after_second@6/10:1/7/0/8321499136/12616466432/1;last_live@75/79:1/1/9/96876761/12616466432/1;death@76/80:0/0/0/0/0/0,23f1a2b21dfe101eb2de0801dbac93bf958d0713135a06afaddb76c3dbf44f5f,11,6,2,2,0,1,0,80,def8fb4e09ed0b5261c803a096b977604808f3881f78ee7fe5708e1b8b3f15cf,1,1,1,1,1
105,4800000,4,repeated_supported_consequence,production,initial@0/4:1/1/0/0/0/1;after_first@5/9:1/4/0/4294967296/4294967296/1;after_second@6/10:1/7/0/8321499136/12616466432/1;last_live@75/79:1/1/9/96876761/12616466432/1;death@76/80:0/0/0/0/0/0,23f1a2b21dfe101eb2de0801dbac93bf958d0713135a06afaddb76c3dbf44f5f,11,6,2,2,0,1,0,80,def8fb4e09ed0b5261c803a096b977604808f3881f78ee7fe5708e1b8b3f15cf,1,1,1,1,1
106,4800000,5,unused_proposal,reference,initial@0/5:1/1/0/0/0/1;age_9@9/14:1/1/9/0/0/1;death@10/15:0/0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,15,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
106,4800000,5,unused_proposal,production,initial@0/5:1/1/0/0/0/1;age_9@9/14:1/1/9/0/0/1;death@10/15:0/0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,15,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
107,4800000,5,repeated_use_no_consequence,reference,initial@0/5:1/1/0/0/0/1;age_9@9/14:1/1/9/12571524225/0/1;death@10/15:0/0/0/0/0/0,41d8a650f779d90851a817ef48ae8494271017db1a679e2461f5cc6a1bf40a17,9,8,0,0,0,1,0,15,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
107,4800000,5,repeated_use_no_consequence,production,initial@0/5:1/1/0/0/0/1;age_9@9/14:1/1/9/12571524225/0/1;death@10/15:0/0/0/0/0/0,41d8a650f779d90851a817ef48ae8494271017db1a679e2461f5cc6a1bf40a17,9,8,0,0,0,1,0,15,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
108,4800000,5,one_qualified_consequence,reference,initial@0/5:1/1/0/0/0/1;before_consequence@5/10:1/1/5/4294967296/0/1;after_consequence@5/10:1/4/0/4294967296/4294967296/1;last_live@44/49:1/1/9/346608838/4294967296/1;death@45/50:0/0/0/0/0/0,4ea88ea1b656674137e3e846da57fed80668b97d8759fa6dfa95f176ff457e92,6,3,1,1,0,1,0,50,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,1
108,4800000,5,one_qualified_consequence,production,initial@0/5:1/1/0/0/0/1;before_consequence@5/10:1/1/5/4294967296/0/1;after_consequence@5/10:1/4/0/4294967296/4294967296/1;last_live@44/49:1/1/9/346608838/4294967296/1;death@45/50:0/0/0/0/0/0,4ea88ea1b656674137e3e846da57fed80668b97d8759fa6dfa95f176ff457e92,6,3,1,1,0,1,0,50,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,1
109,4800000,5,same_durable_state_same_future,reference,after_consequence@9/54:0/0/0/0/0/0;last_live@48/54:0/0/0/0/0/0;death@49/54:0/0/0/0/0/0,78fe98efc35220752d525820c06e750efd020feb7a24824ded7b569dc7046f6f,6,3,1,1,0,1,0,54,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,0
109,4800000,5,same_durable_state_same_future,production,after_consequence@9/54:0/0/0/0/0/0;last_live@48/54:0/0/0/0/0/0;death@49/54:0/0/0/0/0/0,78fe98efc35220752d525820c06e750efd020feb7a24824ded7b569dc7046f6f,6,3,1,1,0,1,0,54,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,0
110,4800000,5,wrong_path_modulation,reference,initial@0/5:1/1/0/0/0/1;before_wrong_return@5/10:1/1/5/4294967296/0/1;after_wrong_return@5/10:1/1/5/4294967296/0/1;death@10/15:0/0/0/0/0/0,89552e13cee7f6e9c149d9d97eabcdacd10f7d3c0c8ec574a75ffc8af6206754,5,3,1,0,0,1,0,15,203c5da9dc75612c7b7eeedb93a2274cb25f1a0e2b70aaa94ba2298eb627b6eb,1,1,1,1,1
110,4800000,5,wrong_path_modulation,production,initial@0/5:1/1/0/0/0/1;before_wrong_return@5/10:1/1/5/4294967296/0/1;after_wrong_return@5/10:1/1/5/4294967296/0/1;death@10/15:0/0/0/0/0/0,89552e13cee7f6e9c149d9d97eabcdacd10f7d3c0c8ec574a75ffc8af6206754,5,3,1,0,0,1,0,15,203c5da9dc75612c7b7eeedb93a2274cb25f1a0e2b70aaa94ba2298eb627b6eb,1,1,1,1,1
111,4800000,5,late_consequence_no_resurrection,reference,initial@0/5:1/1/0/0/0/1;dead_before_return@10/15:0/0/0/0/0/0;after_late_return@11/16:0/0/0/0/0/0,9356064e322d0630995b9f99bf13f1b3fded8c846d2251c72f62d0280591887f,5,3,1,0,0,1,0,16,3b8c9b25e9c1eecf45675f722cac17af541be569416659eb3f2592fa8fb31f16,1,1,1,1,1
111,4800000,5,late_consequence_no_resurrection,production,initial@0/5:1/1/0/0/0/1;dead_before_return@10/15:0/0/0/0/0/0;after_late_return@11/16:0/0/0/0/0/0,9356064e322d0630995b9f99bf13f1b3fded8c846d2251c72f62d0280591887f,5,3,1,0,0,1,0,16,3b8c9b25e9c1eecf45675f722cac17af541be569416659eb3f2592fa8fb31f16,1,1,1,1,1
112,4800000,5,repeated_supported_consequence,reference,initial@0/5:1/1/0/0/0/1;after_first@5/10:1/4/0/4294967296/4294967296/1;after_second@6/11:1/7/0/8321499136/12616466432/1;last_live@75/80:1/1/9/96876761/12616466432/1;death@76/81:0/0/0/0/0/0,e9d2793e5cfa622f4569a5783506df7949bb42739f9e43cb361a2b086f288815,11,6,2,2,0,1,0,81,def8fb4e09ed0b5261c803a096b977604808f3881f78ee7fe5708e1b8b3f15cf,1,1,1,1,1
112,4800000,5,repeated_supported_consequence,production,initial@0/5:1/1/0/0/0/1;after_first@5/10:1/4/0/4294967296/4294967296/1;after_second@6/11:1/7/0/8321499136/12616466432/1;last_live@75/80:1/1/9/96876761/12616466432/1;death@76/81:0/0/0/0/0/0,e9d2793e5cfa622f4569a5783506df7949bb42739f9e43cb361a2b086f288815,11,6,2,2,0,1,0,81,def8fb4e09ed0b5261c803a096b977604808f3881f78ee7fe5708e1b8b3f15cf,1,1,1,1,1
113,4800000,6,unused_proposal,reference,initial@0/6:1/1/0/0/0/1;age_9@9/15:1/1/9/0/0/1;death@10/16:0/0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,16,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
113,4800000,6,unused_proposal,production,initial@0/6:1/1/0/0/0/1;age_9@9/15:1/1/9/0/0/1;death@10/16:0/0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,16,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
114,4800000,6,repeated_use_no_consequence,reference,initial@0/6:1/1/0/0/0/1;age_9@9/15:1/1/9/12571524225/0/1;death@10/16:0/0/0/0/0/0,2f9835312cd3a7818903b3aa366f7df31aa4c54e165fdd55bf5ae4e2f0660dde,9,8,0,0,0,1,0,16,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
114,4800000,6,repeated_use_no_consequence,production,initial@0/6:1/1/0/0/0/1;age_9@9/15:1/1/9/12571524225/0/1;death@10/16:0/0/0/0/0/0,2f9835312cd3a7818903b3aa366f7df31aa4c54e165fdd55bf5ae4e2f0660dde,9,8,0,0,0,1,0,16,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
115,4800000,6,one_qualified_consequence,reference,initial@0/6:1/1/0/0/0/1;before_consequence@5/11:1/1/5/4294967296/0/1;after_consequence@5/11:1/4/0/4294967296/4294967296/1;last_live@44/50:1/1/9/346608838/4294967296/1;death@45/51:0/0/0/0/0/0,d1093bb68e202063e1743aaabd36252f3dc755a134fc59aa0c5852e4bdab9536,6,3,1,1,0,1,0,51,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,1
115,4800000,6,one_qualified_consequence,production,initial@0/6:1/1/0/0/0/1;before_consequence@5/11:1/1/5/4294967296/0/1;after_consequence@5/11:1/4/0/4294967296/4294967296/1;last_live@44/50:1/1/9/346608838/4294967296/1;death@45/51:0/0/0/0/0/0,d1093bb68e202063e1743aaabd36252f3dc755a134fc59aa0c5852e4bdab9536,6,3,1,1,0,1,0,51,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,1
116,4800000,6,same_durable_state_same_future,reference,after_consequence@9/55:0/0/0/0/0/0;last_live@48/55:0/0/0/0/0/0;death@49/55:0/0/0/0/0/0,a747a5901b29f3c2bd22598f9ebed6e3719b38ead88ca8e7b423bd25442e5be8,6,3,1,1,0,1,0,55,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,0
116,4800000,6,same_durable_state_same_future,production,after_consequence@9/55:0/0/0/0/0/0;last_live@48/55:0/0/0/0/0/0;death@49/55:0/0/0/0/0/0,a747a5901b29f3c2bd22598f9ebed6e3719b38ead88ca8e7b423bd25442e5be8,6,3,1,1,0,1,0,55,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,0
117,4800000,6,wrong_path_modulation,reference,initial@0/6:1/1/0/0/0/1;before_wrong_return@5/11:1/1/5/4294967296/0/1;after_wrong_return@5/11:1/1/5/4294967296/0/1;death@10/16:0/0/0/0/0/0,96827186f7b517325b1bdef6a55e738cef562a1c775bcf190cffef64ac7d0d0c,5,3,1,0,0,1,0,16,203c5da9dc75612c7b7eeedb93a2274cb25f1a0e2b70aaa94ba2298eb627b6eb,1,1,1,1,1
117,4800000,6,wrong_path_modulation,production,initial@0/6:1/1/0/0/0/1;before_wrong_return@5/11:1/1/5/4294967296/0/1;after_wrong_return@5/11:1/1/5/4294967296/0/1;death@10/16:0/0/0/0/0/0,96827186f7b517325b1bdef6a55e738cef562a1c775bcf190cffef64ac7d0d0c,5,3,1,0,0,1,0,16,203c5da9dc75612c7b7eeedb93a2274cb25f1a0e2b70aaa94ba2298eb627b6eb,1,1,1,1,1
118,4800000,6,late_consequence_no_resurrection,reference,initial@0/6:1/1/0/0/0/1;dead_before_return@10/16:0/0/0/0/0/0;after_late_return@11/17:0/0/0/0/0/0,e8fcba1e6480eb3e0280cb1bd8eeddf5ee9c942258150c300b9834dec9797344,5,3,1,0,0,1,0,17,3b8c9b25e9c1eecf45675f722cac17af541be569416659eb3f2592fa8fb31f16,1,1,1,1,1
118,4800000,6,late_consequence_no_resurrection,production,initial@0/6:1/1/0/0/0/1;dead_before_return@10/16:0/0/0/0/0/0;after_late_return@11/17:0/0/0/0/0/0,e8fcba1e6480eb3e0280cb1bd8eeddf5ee9c942258150c300b9834dec9797344,5,3,1,0,0,1,0,17,3b8c9b25e9c1eecf45675f722cac17af541be569416659eb3f2592fa8fb31f16,1,1,1,1,1
119,4800000,6,repeated_supported_consequence,reference,initial@0/6:1/1/0/0/0/1;after_first@5/11:1/4/0/4294967296/4294967296/1;after_second@6/12:1/7/0/8321499136/12616466432/1;last_live@75/81:1/1/9/96876761/12616466432/1;death@76/82:0/0/0/0/0/0,90b3b9f5882d71c97e5327c22e000ad160115d452816bd2e15a2353dcc58126c,11,6,2,2,0,1,0,82,def8fb4e09ed0b5261c803a096b977604808f3881f78ee7fe5708e1b8b3f15cf,1,1,1,1,1
119,4800000,6,repeated_supported_consequence,production,initial@0/6:1/1/0/0/0/1;after_first@5/11:1/4/0/4294967296/4294967296/1;after_second@6/12:1/7/0/8321499136/12616466432/1;last_live@75/81:1/1/9/96876761/12616466432/1;death@76/82:0/0/0/0/0/0,90b3b9f5882d71c97e5327c22e000ad160115d452816bd2e15a2353dcc58126c,11,6,2,2,0,1,0,82,def8fb4e09ed0b5261c803a096b977604808f3881f78ee7fe5708e1b8b3f15cf,1,1,1,1,1
120,4800000,7,unused_proposal,reference,initial@0/7:1/1/0/0/0/1;age_9@9/16:1/1/9/0/0/1;death@10/17:0/0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,17,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
120,4800000,7,unused_proposal,production,initial@0/7:1/1/0/0/0/1;age_9@9/16:1/1/9/0/0/1;death@10/17:0/0/0/0/0/0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1,0,0,0,0,1,0,17,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
121,4800000,7,repeated_use_no_consequence,reference,initial@0/7:1/1/0/0/0/1;age_9@9/16:1/1/9/12571524225/0/1;death@10/17:0/0/0/0/0/0,48f061e35a06b32c2e0bcec4e1e297446c45fd36882fa97e1e44bce2084a7a1c,9,8,0,0,0,1,0,17,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
121,4800000,7,repeated_use_no_consequence,production,initial@0/7:1/1/0/0/0/1;age_9@9/16:1/1/9/12571524225/0/1;death@10/17:0/0/0/0/0/0,48f061e35a06b32c2e0bcec4e1e297446c45fd36882fa97e1e44bce2084a7a1c,9,8,0,0,0,1,0,17,ccb3f43f0b5dd19ae4a99cd3aa248c31e6ade1b5aff71a22f4f9d7ebb2b024d8,1,1,1,1,1
122,4800000,7,one_qualified_consequence,reference,initial@0/7:1/1/0/0/0/1;before_consequence@5/12:1/1/5/4294967296/0/1;after_consequence@5/12:1/4/0/4294967296/4294967296/1;last_live@44/51:1/1/9/346608838/4294967296/1;death@45/52:0/0/0/0/0/0,cf003a542ca9630f4c897170eb686bb921c5d10c649b76779afe31b7e9892324,6,3,1,1,0,1,0,52,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,1
122,4800000,7,one_qualified_consequence,production,initial@0/7:1/1/0/0/0/1;before_consequence@5/12:1/1/5/4294967296/0/1;after_consequence@5/12:1/4/0/4294967296/4294967296/1;last_live@44/51:1/1/9/346608838/4294967296/1;death@45/52:0/0/0/0/0/0,cf003a542ca9630f4c897170eb686bb921c5d10c649b76779afe31b7e9892324,6,3,1,1,0,1,0,52,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,1
123,4800000,7,same_durable_state_same_future,reference,after_consequence@9/56:0/0/0/0/0/0;last_live@48/56:0/0/0/0/0/0;death@49/56:0/0/0/0/0/0,3f3796a7f785631edd36446973d062f1eaf885d8731cc87574f40d941b75eb4a,6,3,1,1,0,1,0,56,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,0
123,4800000,7,same_durable_state_same_future,production,after_consequence@9/56:0/0/0/0/0/0;last_live@48/56:0/0/0/0/0/0;death@49/56:0/0/0/0/0/0,3f3796a7f785631edd36446973d062f1eaf885d8731cc87574f40d941b75eb4a,6,3,1,1,0,1,0,56,2fe2041865cc9f59f3b3da38a80cd731bc893410190d74b6dc0a1200813c1d1c,1,1,1,1,0
