case_id,root,absolute_phase,family,mechanics,class,period_firings,period_ticks,first_firings,continuation_firings,excitatory_fire_counts,inhibitor_firings,excitatory_traversals,relay_traversals,negative_traversals,scheduled_deliveries,continuation_deliveries,physical_work,final_tick,states,naturally_quiescent,ceiling_reached,continuation_ceiling_reached,unbounded_match,trace_hash,continuation_trace_hash,body_hash,live_hash,replay_equal,mechanics_equal,predicate_pass,case_pass
22,5900000,0,two_loops_one_inhibited,production,periodic,2,2,251,32,1|1|141|140,2,282,2,2,256,32,288,280,1/999972/2;1/999972/2;1/999972/2;1/999972/2;1/999972/1;1/999972/-16;1/999972/1;1/999972/-16,false,true,true,true,a4510a1f4717dbdd56ace4abb3a18c72e3666cc38cdf9139c61c55f3bbeaa4b7,2b9e3c59ee8c110bb3db6c56517da4ddeb2337f71e3a8beaa3462b66e315614c,e3a4bba2746c6453798428df386c4d76bf7ecc2ee93025aa9887f768f40eb114,d6d209eac116aeb63e3825fc34310fd38079228f1c753ad24bce223b26c8710b,true,true,true,true
23,5900000,1,baseline_reciprocal,reference,periodic,2,2,256,32,144|144,0,287,0,0,256,32,288,288,1/999972/2;1/999972/2,false,true,true,true,316ccbfe02534a6f147fe7282dbc725f9e00a07b2ce54cb73ca52f19e53d0af5,0da61e4fa64c2210d0a4412c079ea9a03e058cc06bf960b68fb7f61febf11fd6,12bed1e681ee1efcdf3f28f807462b9117985b094ad2ef7ca29883c8e064047f,9cd29c6cd9d80176d9a90c7392dd9f1e19af200dd288d271937c330e41a210ed,true,true,true,true
23,5900000,1,baseline_reciprocal,production,periodic,2,2,256,32,144|144,0,287,0,0,256,32,288,288,1/999972/2;1/999972/2,false,true,true,true,316ccbfe02534a6f147fe7282dbc725f9e00a07b2ce54cb73ca52f19e53d0af5,0da61e4fa64c2210d0a4412c079ea9a03e058cc06bf960b68fb7f61febf11fd6,12bed1e681ee1efcdf3f28f807462b9117985b094ad2ef7ca29883c8e064047f,b42d0cf07779397f8dc65ea4d089b7fa0451ecd6b11da0395ebd6d6122878fb5,true,true,true,true
24,5900000,1,main_local_h16_alternating_phase,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,3,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,0d053b7792620e580b09ccf1ded5eb6dae8a60169a157c8b9c72bc8a87ce76ba,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,08fb914ad8220b82f0488c47391c9482368889ff428ef5b074ae6d77cd38c2d9,8f47670b60146cb4383f415d365b1a615753b356aaf3bd46cfa7492e8ff521a7,true,true,true,true
24,5900000,1,main_local_h16_alternating_phase,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,3,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,0d053b7792620e580b09ccf1ded5eb6dae8a60169a157c8b9c72bc8a87ce76ba,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,08fb914ad8220b82f0488c47391c9482368889ff428ef5b074ae6d77cd38c2d9,dc2145cb987c63185f41932beda67fad6f2fa4dc0c3196706d6e0927ef6374d0,true,true,true,true
25,5900000,1,chain_8_delay_1_h16,reference,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,8,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,243eaf465970b02e229fb8fa7c0c7f2da3545fa5449742c152b1ca5fa88b57fe,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,50b9ac2bea37acb992cc8ddedd0a2cb2dbd6b6a29853d30e62b63de64f3c86ea,3e27ff43526e3486f4de1b27ef55ac685ed6a22b2dac85baf4bca08ae78c1630,true,true,true,true
25,5900000,1,chain_8_delay_1_h16,production,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,8,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,243eaf465970b02e229fb8fa7c0c7f2da3545fa5449742c152b1ca5fa88b57fe,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,50b9ac2bea37acb992cc8ddedd0a2cb2dbd6b6a29853d30e62b63de64f3c86ea,48716b67d7312dfb39325aaceb1dcb09aa975d9d849f9944c5d5504151ec2c96,true,true,true,true
26,5900000,1,chain_8_delay_0_h16,reference,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,1,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,d3f27dc8cdb9f5e54e3025f78fb1a920876c32e11b6bfdab5ea57cd022e1c39b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a9e74bfa6357a66f3dd5f906a9ccf133775aab0121b32bb3f160ab55e0ff9837,97ba63b4409c107d934bcb4706e32ca920e8081dbd4b60fcf7f1b74681e28450,true,true,true,true
26,5900000,1,chain_8_delay_0_h16,production,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,1,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,d3f27dc8cdb9f5e54e3025f78fb1a920876c32e11b6bfdab5ea57cd022e1c39b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a9e74bfa6357a66f3dd5f906a9ccf133775aab0121b32bb3f160ab55e0ff9837,97ba63b4409c107d934bcb4706e32ca920e8081dbd4b60fcf7f1b74681e28450,true,true,true,true
27,5900000,1,wrong_path_h16,reference,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,96,1/999991/2;1/999991/2;1/999991/1;1/999991/-16;1/999991/1;1/999991/-16,false,true,true,true,1bf99220e4b120601d6363f9c807cb7d9a5b92e465bfd6c6832ea6033f79d06b,ce6c27807a5404bd096241ff551fb317bba81cc7d61d3b76ce4548b6af4f39e7,a43552bdeda222f72262f16f3aae48bd25731b53636478b38a60d542fa998d0d,5fdc264cb35f8092daf58eaee54e29f5791b3f08e429f9ead9abed373d1c2273,true,true,true,true
27,5900000,1,wrong_path_h16,production,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,96,1/999991/2;1/999991/2;1/999991/1;1/999991/-16;1/999991/1;1/999991/-16,false,true,true,true,1bf99220e4b120601d6363f9c807cb7d9a5b92e465bfd6c6832ea6033f79d06b,ce6c27807a5404bd096241ff551fb317bba81cc7d61d3b76ce4548b6af4f39e7,a43552bdeda222f72262f16f3aae48bd25731b53636478b38a60d542fa998d0d,3d9d46d0f6703e3021351ab3fd714dd4336e3a86f5fa3df4e089f7d7ea68d7d9,true,true,true,true
28,5900000,1,untraversed_h16,reference,periodic,2,2,128,16,72|72,0,143,144,0,256,32,288,144,1/999986/2;1/999986/2;1/999986/1;1/999986/-16;1/999986/1;1/999986/-16,false,true,true,true,35a5c8003d8397ea2a55dfe88240dc92260929eda35a6ee7cab7a7fab056991b,8b1fc656836d37330597822a2255dcc48bffb75b121532c9bc5dd97427074df1,6a8c58acee932ac60fc9a6a48f36c4f1dcb285719cc9fdbce90f6c7353200697,158b4b9097ffc10612046ec1b71866b25ec82a6751d7867e47d6b9f9dcde9a3a,true,true,true,true
28,5900000,1,untraversed_h16,production,periodic,2,2,128,16,72|72,0,143,144,0,256,32,288,144,1/999986/2;1/999986/2;1/999986/1;1/999986/-16;1/999986/1;1/999986/-16,false,true,true,true,35a5c8003d8397ea2a55dfe88240dc92260929eda35a6ee7cab7a7fab056991b,8b1fc656836d37330597822a2255dcc48bffb75b121532c9bc5dd97427074df1,6a8c58acee932ac60fc9a6a48f36c4f1dcb285719cc9fdbce90f6c7353200697,ea2b5d5d80b391f0a3fb874b209b320ae06b01c9e4c51b8bfb85dde10e466903,true,true,true,true
29,5900000,1,reciprocal_mixed_delay_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,2,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,63ca435a132cfc3f17364551633bcbfbcfa0e51f8409f40be05a5b7e0faff787,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,c6a28e99193f43d6a4788339385ac677e6e547bacc2303b051dd341513f7220f,4e27189a8c17dff5dc6d0609e1c8d08eb5b56ed46ef369fbc4df905dd830a68c,true,true,true,true
29,5900000,1,reciprocal_mixed_delay_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,2,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,63ca435a132cfc3f17364551633bcbfbcfa0e51f8409f40be05a5b7e0faff787,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,c6a28e99193f43d6a4788339385ac677e6e547bacc2303b051dd341513f7220f,83d593f74d6b533f8cdccb4ea0fdc334c9ab392935fd7906889c40e5aebadfe4,true,true,true,true
30,5900000,1,reciprocal_delay_1_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,3,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,cd48257190d05cea36ff85113a6e629b8f516ccbfa8277303b53e596f0cde9bd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1a3da1d6ecc30d0fada09d0f73f3526722fa9d81a8c65c98255e4380477f7137,faaf53ed12b57c31a1204430feeecb1fb0986b903f5a01082f575e62b29fe175,true,true,true,true
30,5900000,1,reciprocal_delay_1_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,3,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,cd48257190d05cea36ff85113a6e629b8f516ccbfa8277303b53e596f0cde9bd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1a3da1d6ecc30d0fada09d0f73f3526722fa9d81a8c65c98255e4380477f7137,d2b0e6ef58f05576aa0a29774764b14c61e0c424e7d16be1c98d0cd0ae5f533b,true,true,true,true
31,5900000,1,reciprocal_delay_2_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,5,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,3989507602bc8e4018744697066dfab2665711193497bc9a4f9fc7cfd3448187,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a8fd8096239683e9187a9d4e9d7860e20f5ea36d578ad596c890186e301cae60,35872685ff0ba3bcb63f13486fcc56178dbd3c239007ff7df9c44a5d6672a622,true,true,true,true
31,5900000,1,reciprocal_delay_2_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,5,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,3989507602bc8e4018744697066dfab2665711193497bc9a4f9fc7cfd3448187,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a8fd8096239683e9187a9d4e9d7860e20f5ea36d578ad596c890186e301cae60,42d838fc2f6803f6e9cdd781fbe8a2f7677f5d976126995526cae657efb04957,true,true,true,true
32,5900000,1,reciprocal_delay_3_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,0f977c29cc4bfc22319e02a429b03589ad52309cd2e7784c343bb9c7a842ab0e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,d267f6862998ceec1814bb2236c5dbe474ff9858071253cac0968f428b15a10b,f2a459c8b220c2283c1a4eb70ccd0a9b0c0e842b168655dc9bef74033bb3e6a7,true,true,true,true
32,5900000,1,reciprocal_delay_3_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,0f977c29cc4bfc22319e02a429b03589ad52309cd2e7784c343bb9c7a842ab0e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,d267f6862998ceec1814bb2236c5dbe474ff9858071253cac0968f428b15a10b,ebf4814dcea630d63ff424970a539f129b8bfc191e7bd8fecb4b216a20d7d086,true,true,true,true
33,5900000,1,cycle_3_delay_1_h16,reference,dies,0,0,3,0,1|1|1,3,3,3,3,10,0,10,4,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,42f54c105f528f3868e60bcc403a38301a166b77b059b42efe0a31069f8ebe80,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,179cc7ba59566509f201d194a0a998c32b2bf657b59d6ddd2435af39678cac83,7d18e34eaf1f51a0c7abe8c3e5542ab81f768e32f8fdbe03d8bddf11dd52ea3d,true,true,true,true
33,5900000,1,cycle_3_delay_1_h16,production,dies,0,0,3,0,1|1|1,3,3,3,3,10,0,10,4,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,42f54c105f528f3868e60bcc403a38301a166b77b059b42efe0a31069f8ebe80,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,179cc7ba59566509f201d194a0a998c32b2bf657b59d6ddd2435af39678cac83,ac18f8de74a58b128f0a13718e2072bb95c7d4e4ef37663626e066385c46e4a6,true,true,true,true
34,5900000,1,cycle_4_delay_1_h16,reference,dies,0,0,4,0,1|1|1|1,4,4,4,4,13,0,13,5,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,1cab3af60cea9d39778354ddcd74535d91ed048094f583a728a79c7e7c40cf36,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,bc7795842e26ab96f50346ad2f17cb43ac2e3b2d45a46f2f7f69e0370bc523b6,feb5c7b61cc9f4192d2c28675c869cd427332c87c59bb408632977f0eea09966,true,true,true,true
34,5900000,1,cycle_4_delay_1_h16,production,dies,0,0,4,0,1|1|1|1,4,4,4,4,13,0,13,5,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,1cab3af60cea9d39778354ddcd74535d91ed048094f583a728a79c7e7c40cf36,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,bc7795842e26ab96f50346ad2f17cb43ac2e3b2d45a46f2f7f69e0370bc523b6,e99683c9440706cbfbc6a081433bcddda9da17b850bf929ab23298a9cf1d04d8,true,true,true,true
35,5900000,1,cycle_8_delay_1_h16,reference,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,8,8,8,25,0,25,9,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,a4a88ff748570ccec5a5b81d8ccfe72eaf1c78a54b29d933f16e7c273ac9bae3,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1429ae23f4cfc46177f4371fd2f205ffdae4ad414fb5c8bb61d05c823245dbb3,bd2c486679ff8f452dc8c778168493216db2e13f42954cf10f11df7ee4d618c6,true,true,true,true
35,5900000,1,cycle_8_delay_1_h16,production,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,8,8,8,25,0,25,9,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,a4a88ff748570ccec5a5b81d8ccfe72eaf1c78a54b29d933f16e7c273ac9bae3,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1429ae23f4cfc46177f4371fd2f205ffdae4ad414fb5c8bb61d05c823245dbb3,9329cc8bad8702ebb45971e14f68415c1cbdf2c7a5d5bf8764624a6c79355ef0,true,true,true,true
36,5900000,1,reciprocal_c1_t1_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,3,1/1000000/1;1/1000000/1;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,d1d4f39f1dead694314dd96276fd89806e000a6c31a818ca62f33c3d59f8257c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,84571c15dcaae7489c9ef29b8eaa104d6968d2b6ad5e820a5631c0ef38ac6641,be6148508fc2370207a1a82c0685386d83f2d9fef0486f782186f8d8c9e7748e,true,true,true,true
36,5900000,1,reciprocal_c1_t1_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,3,1/1000000/1;1/1000000/1;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,d1d4f39f1dead694314dd96276fd89806e000a6c31a818ca62f33c3d59f8257c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,84571c15dcaae7489c9ef29b8eaa104d6968d2b6ad5e820a5631c0ef38ac6641,99892d2b2e759bbe7cd237115ade46cf50fc10515d63a10f2982ad47d75f90d6,true,true,true,true
37,5900000,1,reciprocal_c3_t3_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,3,1/1000000/3;1/1000000/3;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,101fc019c3368e6a6432a75cc99c4ae3328fdf87a72f4c574d6231db603884f1,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5752904a1eb2a764a24a7a15c11ecba9c16732a9572b3e155b534d488542c876,74b2cf097f80cb51674a3c7e0a518c9020283921329efc739703e9928ea16887,true,true,true,true
37,5900000,1,reciprocal_c3_t3_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,3,1/1000000/3;1/1000000/3;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,101fc019c3368e6a6432a75cc99c4ae3328fdf87a72f4c574d6231db603884f1,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5752904a1eb2a764a24a7a15c11ecba9c16732a9572b3e155b534d488542c876,eb9ac65bd5305b32597b36875b4edcab7572c736f7027b9677bb6906a11e1d53,true,true,true,true
38,5900000,1,subthreshold_c2_t3,reference,dies,0,0,1,0,1|0,0,1,0,0,2,0,2,2,1/1000000/2;1/1000000/2,true,false,false,true,db98386bd791483d5ddadb06ee6c2d5200d0d7d8227797f4a0ddb0d189ef81ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3bc4ece51151f590c10f34364ef6dab96ba88acd6bc596932f9a359b3d2ddee3,d9aaca2c527f87d27d2c066c4aad949d7cf0e8ef8e19f3ffff4d010acc497c56,true,true,true,true
38,5900000,1,subthreshold_c2_t3,production,dies,0,0,1,0,1|0,0,1,0,0,2,0,2,2,1/1000000/2;1/1000000/2,true,false,false,true,db98386bd791483d5ddadb06ee6c2d5200d0d7d8227797f4a0ddb0d189ef81ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3bc4ece51151f590c10f34364ef6dab96ba88acd6bc596932f9a359b3d2ddee3,a042df59f656a5d771ec951e9c5e257b55958090b7fe7ca5dc750495848d44e0,true,true,true,true
39,5900000,1,strength_h1,reference,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,96,1/999991/2;1/999991/2;1/999991/1;1/999991/-1;1/999991/1;1/999991/-1,false,true,true,true,2e23a3a30d81255a39c7bdabbb2b4d8ffc4eb2ca65c60aed31a8802673fea044,8cfe9d32f75cd8310fc5c4ec01398caa78c52cc26f5f05d62dd2a66ea5982030,bd3c9bf5d36809b4dea6dace1b072c2df8bf798491b38b75cedca3dee9ec6fde,647c45d20afcc265a5091c4550831d6d24671d205f3ec7fe2869033d7f2aefd9,true,true,true,true
39,5900000,1,strength_h1,production,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,96,1/999991/2;1/999991/2;1/999991/1;1/999991/-1;1/999991/1;1/999991/-1,false,true,true,true,2e23a3a30d81255a39c7bdabbb2b4d8ffc4eb2ca65c60aed31a8802673fea044,8cfe9d32f75cd8310fc5c4ec01398caa78c52cc26f5f05d62dd2a66ea5982030,bd3c9bf5d36809b4dea6dace1b072c2df8bf798491b38b75cedca3dee9ec6fde,d4d6c06ed4d1b80fcbda437d65739c3d8950fb07b89ff9e4c4b93e607ceac5eb,true,true,true,true
40,5900000,1,strength_h2,reference,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,96,1/999991/2;1/999991/2;1/999991/1;1/999991/-2;1/999991/1;1/999991/-2,false,true,true,true,8447bc6a9ebcee619c8996de5b9694e6292e1ac31a1fb6ae22345ddc1ec52c5e,9fb20b991490a3d2b7fbbdd76703c0e9d8d4ab7f237db46577ba71a6585a3fea,2a6a7a32df38ed92db86c914576204c5c77dc1a6eea6826f063d073b3f610cb8,dd2b5d50c5a969c673d919a59d611af43482a8b1e2d9ed51b4aef200651d01c5,true,true,true,true
40,5900000,1,strength_h2,production,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,96,1/999991/2;1/999991/2;1/999991/1;1/999991/-2;1/999991/1;1/999991/-2,false,true,true,true,8447bc6a9ebcee619c8996de5b9694e6292e1ac31a1fb6ae22345ddc1ec52c5e,9fb20b991490a3d2b7fbbdd76703c0e9d8d4ab7f237db46577ba71a6585a3fea,2a6a7a32df38ed92db86c914576204c5c77dc1a6eea6826f063d073b3f610cb8,aa1059f815a5fca888564f104e5f9ec5f39adf3a41de9f2daf005b890709d963,true,true,true,true
41,5900000,1,strength_h3,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,3,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-3;1/1000000/1;1/1000000/-3,true,false,false,true,1512a837a4d312fc3199d53deade84c011ee8284afff3ec70d714536df3150ca,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0708310e4ceb29df35e1094e9541e00c26910a9fadf6820f06cd2aa99ef46b01,ed1122c6e73d083b1a21ef567c0a911f71965dcd61e482be030004178fa2c86a,true,true,true,true
41,5900000,1,strength_h3,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,3,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-3;1/1000000/1;1/1000000/-3,true,false,false,true,1512a837a4d312fc3199d53deade84c011ee8284afff3ec70d714536df3150ca,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0708310e4ceb29df35e1094e9541e00c26910a9fadf6820f06cd2aa99ef46b01,0ea4bce772d60d7a3a32a5b6da61d44e7f15fb42d16075a20af35bb93b7602d2,true,true,true,true
42,5900000,1,strength_h4,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,3,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-4;1/1000000/1;1/1000000/-4,true,false,false,true,2fb7bb2c5a97fb919eba38dec256a20ed7d0329807c2db272e82b0f48e0a62e2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,afb6bd0d871dffa882c3b59181f8b26da6225f98dfb5226da893d333fa3cc7b4,6a8f938c49b88adc93e349cb92705b5b1c633a8fb8ddcb5d0710f37c092882a9,true,true,true,true
42,5900000,1,strength_h4,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,3,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-4;1/1000000/1;1/1000000/-4,true,false,false,true,2fb7bb2c5a97fb919eba38dec256a20ed7d0329807c2db272e82b0f48e0a62e2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,afb6bd0d871dffa882c3b59181f8b26da6225f98dfb5226da893d333fa3cc7b4,9aa5388c73b8e70f110f3ba4b85ccb896aa413f3cad30aeec7eec6ab52cc9add,true,true,true,true
43,5900000,1,strength_h8,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,3,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-8;1/1000000/1;1/1000000/-8,true,false,false,true,d2073c2360294ef06cdb83d1c68da8aca7edca38cd5d6dcc29261a50b0f58c89,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7e82bc77bc33679cc5b5ddd96535f49330aa1e932757beda5859bfaa81755810,f611c8a9da5bd640c82afac9ad5345f0082f349d33fcf7b7ada808090d5a01ff,true,true,true,true
43,5900000,1,strength_h8,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,3,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-8;1/1000000/1;1/1000000/-8,true,false,false,true,d2073c2360294ef06cdb83d1c68da8aca7edca38cd5d6dcc29261a50b0f58c89,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7e82bc77bc33679cc5b5ddd96535f49330aa1e932757beda5859bfaa81755810,29ca8d2b38cab0b24713c9230f7717fc48143f02a851c34da373030899e89860,true,true,true,true
