case_id,root,initial_phase,arm,world,mechanics,participation,support,distractor_support,modulation_at_contacts,predicate_pass,physical_work,drive_deliveries,modulatory_deliveries,local_updates,final_tick,pressure_phase,trace_hash,body_hash,live,quiescent
270,2100000,9,adjacent_relay,unused_intermediate,production,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,10,0,c14624afbbfdc9260b5b1c06aeb18fd6a004ce89ec3b6c49f9374b5f716770c0,001ce6daa611305aab0c1e525e243a97060a5e3548b4939f97235dccd0776859,1,1
271,2200000,0,adjacent_relay,unused_intermediate,reference,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,1,1,3f5aeb5588984d7b3385f39aecaf94083290bf0df1618e491ab105e6dd4b27fa,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
271,2200000,0,adjacent_relay,unused_intermediate,production,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,1,1,3f5aeb5588984d7b3385f39aecaf94083290bf0df1618e491ab105e6dd4b27fa,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
272,2200000,1,adjacent_relay,unused_intermediate,reference,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,2,2,63955e3c3bcb01a97aa0f9ff22fa34bd1a25adc826671b95f22d01dad4c59888,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
272,2200000,1,adjacent_relay,unused_intermediate,production,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,2,2,63955e3c3bcb01a97aa0f9ff22fa34bd1a25adc826671b95f22d01dad4c59888,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
273,2200000,2,adjacent_relay,unused_intermediate,reference,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,3,3,bdcb43fd3caa76ebbdad576e28d91bcfbcd89d3a8dafdc91e87b83a5be810f13,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
273,2200000,2,adjacent_relay,unused_intermediate,production,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,3,3,bdcb43fd3caa76ebbdad576e28d91bcfbcd89d3a8dafdc91e87b83a5be810f13,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
274,2200000,3,adjacent_relay,unused_intermediate,reference,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,4,4,dda3a713a2969a04737bfe5a96580f949a490ce63472f4e285c8de910c0f3fe1,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
274,2200000,3,adjacent_relay,unused_intermediate,production,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,4,4,dda3a713a2969a04737bfe5a96580f949a490ce63472f4e285c8de910c0f3fe1,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
275,2200000,4,adjacent_relay,unused_intermediate,reference,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,5,5,4612d51e6d8211bf3748fe85c6d56185e40dd004598396fe31f2f9bbf5a23af2,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
275,2200000,4,adjacent_relay,unused_intermediate,production,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,5,5,4612d51e6d8211bf3748fe85c6d56185e40dd004598396fe31f2f9bbf5a23af2,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
276,2200000,5,adjacent_relay,unused_intermediate,reference,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,6,6,f4d77b145e67766c12c19144b1707e7763dd5a1935e2feea7aaaf98c79bd5c0a,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
276,2200000,5,adjacent_relay,unused_intermediate,production,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,6,6,f4d77b145e67766c12c19144b1707e7763dd5a1935e2feea7aaaf98c79bd5c0a,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
277,2200000,6,adjacent_relay,unused_intermediate,reference,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,7,7,aa0b91234d71a89008e76c8b13b63057d83771f91f09a00348c0bc77014f9960,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
277,2200000,6,adjacent_relay,unused_intermediate,production,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,7,7,aa0b91234d71a89008e76c8b13b63057d83771f91f09a00348c0bc77014f9960,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
278,2200000,7,adjacent_relay,unused_intermediate,reference,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,8,8,5b5b7251bb530fb1885abf2edb49853ced392ab055e41e7c769933936271a0d5,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
278,2200000,7,adjacent_relay,unused_intermediate,production,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,8,8,5b5b7251bb530fb1885abf2edb49853ced392ab055e41e7c769933936271a0d5,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
279,2200000,8,adjacent_relay,unused_intermediate,reference,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,9,9,5c84d430a8908de3019330e35d5398e4aef1f0a0c9e5a935b1db462498eb482f,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
279,2200000,8,adjacent_relay,unused_intermediate,production,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,9,9,5c84d430a8908de3019330e35d5398e4aef1f0a0c9e5a935b1db462498eb482f,6bb1607a8784d5068359e30b5e4f212e73b0e77261b48f4a7a8fa1cc281ff947,1,1
280,2200000,9,adjacent_relay,unused_intermediate,reference,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,10,0,c14624afbbfdc9260b5b1c06aeb18fd6a004ce89ec3b6c49f9374b5f716770c0,c17d80f03fe0454e1d7b0656f8ff309e812dfeb14424d4f70c6f35e4b55547e2,1,1
280,2200000,9,adjacent_relay,unused_intermediate,production,4026531840|0|4026531840,4026531840|0|4026531840,,1|1|1,0,16,10,3,3,10,0,c14624afbbfdc9260b5b1c06aeb18fd6a004ce89ec3b6c49f9374b5f716770c0,c17d80f03fe0454e1d7b0656f8ff309e812dfeb14424d4f70c6f35e4b55547e2,1,1
281,2100000,0,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,1,1,7afdbb2ef031fd1c6dabf24c0617b0e97a98357095de6517c0a3fb42f2589c39,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
281,2100000,0,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,1,1,7afdbb2ef031fd1c6dabf24c0617b0e97a98357095de6517c0a3fb42f2589c39,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
282,2100000,1,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,2,2,f48f1b3e310725db5cf09c38f5a98d5a34b2725bf5edb9484d6ca2e4086b9cd4,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
282,2100000,1,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,2,2,f48f1b3e310725db5cf09c38f5a98d5a34b2725bf5edb9484d6ca2e4086b9cd4,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
283,2100000,2,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,3,3,26b6f347fe32644bb727f8a3517c747d306471b412ebedc1b4d49280809fe70f,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
283,2100000,2,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,3,3,26b6f347fe32644bb727f8a3517c747d306471b412ebedc1b4d49280809fe70f,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
284,2100000,3,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,4,4,e6c276b823cf4682a7450e3b18a2fbfb5b1016bc9aa1f19c99f25172afd539c1,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
284,2100000,3,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,4,4,e6c276b823cf4682a7450e3b18a2fbfb5b1016bc9aa1f19c99f25172afd539c1,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
285,2100000,4,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,5,5,e6b84fa22c8dbbd09cd3f74d6bf74fa043a9410770fa7ca5c042b854dda2fc27,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
285,2100000,4,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,5,5,e6b84fa22c8dbbd09cd3f74d6bf74fa043a9410770fa7ca5c042b854dda2fc27,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
286,2100000,5,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,6,6,e4e71b2c425d866b9ace032bb786f795962e1fc6652303e870455deda01c3f7d,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
286,2100000,5,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,6,6,e4e71b2c425d866b9ace032bb786f795962e1fc6652303e870455deda01c3f7d,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
287,2100000,6,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,7,7,9db87a5aece3085e714a792bff9a94ee33e140d9d487af517a9207bd8cdea16d,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
287,2100000,6,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,7,7,9db87a5aece3085e714a792bff9a94ee33e140d9d487af517a9207bd8cdea16d,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
288,2100000,7,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,8,8,8a9c0b68f9bc06e8d2b8fdc1b2ba2bb4f6c2d490c65f49816f42fd23fa6d75b4,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
288,2100000,7,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,8,8,8a9c0b68f9bc06e8d2b8fdc1b2ba2bb4f6c2d490c65f49816f42fd23fa6d75b4,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
289,2100000,8,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,9,9,fbc702de043949b4dff226b1e460968bc26dba9133c440123169779cf1cf4fa5,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
289,2100000,8,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,9,9,fbc702de043949b4dff226b1e460968bc26dba9133c440123169779cf1cf4fa5,5e6a048cdb1913b49c4a50acbda010d2093671a62924963f51bbfedd5eb0e638,1,1
290,2100000,9,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,10,0,76b442bda750bc4e3bd802c2c20b3c194e1b34d3b8b2d91179919c8adc2a976c,17fccee64db74a88fb5bdd69853c607016ea6d00139714a6d3584682eba43e1f,1,1
290,2100000,9,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,10,0,76b442bda750bc4e3bd802c2c20b3c194e1b34d3b8b2d91179919c8adc2a976c,17fccee64db74a88fb5bdd69853c607016ea6d00139714a6d3584682eba43e1f,1,1
291,2200000,0,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,1,1,7afdbb2ef031fd1c6dabf24c0617b0e97a98357095de6517c0a3fb42f2589c39,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
291,2200000,0,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,1,1,7afdbb2ef031fd1c6dabf24c0617b0e97a98357095de6517c0a3fb42f2589c39,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
292,2200000,1,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,2,2,f48f1b3e310725db5cf09c38f5a98d5a34b2725bf5edb9484d6ca2e4086b9cd4,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
292,2200000,1,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,2,2,f48f1b3e310725db5cf09c38f5a98d5a34b2725bf5edb9484d6ca2e4086b9cd4,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
293,2200000,2,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,3,3,26b6f347fe32644bb727f8a3517c747d306471b412ebedc1b4d49280809fe70f,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
293,2200000,2,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,3,3,26b6f347fe32644bb727f8a3517c747d306471b412ebedc1b4d49280809fe70f,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
294,2200000,3,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,4,4,e6c276b823cf4682a7450e3b18a2fbfb5b1016bc9aa1f19c99f25172afd539c1,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
294,2200000,3,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,4,4,e6c276b823cf4682a7450e3b18a2fbfb5b1016bc9aa1f19c99f25172afd539c1,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
295,2200000,4,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,5,5,e6b84fa22c8dbbd09cd3f74d6bf74fa043a9410770fa7ca5c042b854dda2fc27,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
295,2200000,4,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,5,5,e6b84fa22c8dbbd09cd3f74d6bf74fa043a9410770fa7ca5c042b854dda2fc27,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
296,2200000,5,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,6,6,e4e71b2c425d866b9ace032bb786f795962e1fc6652303e870455deda01c3f7d,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
296,2200000,5,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,6,6,e4e71b2c425d866b9ace032bb786f795962e1fc6652303e870455deda01c3f7d,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
297,2200000,6,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,7,7,9db87a5aece3085e714a792bff9a94ee33e140d9d487af517a9207bd8cdea16d,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
297,2200000,6,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,7,7,9db87a5aece3085e714a792bff9a94ee33e140d9d487af517a9207bd8cdea16d,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
298,2200000,7,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,8,8,8a9c0b68f9bc06e8d2b8fdc1b2ba2bb4f6c2d490c65f49816f42fd23fa6d75b4,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
298,2200000,7,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,8,8,8a9c0b68f9bc06e8d2b8fdc1b2ba2bb4f6c2d490c65f49816f42fd23fa6d75b4,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
299,2200000,8,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,9,9,fbc702de043949b4dff226b1e460968bc26dba9133c440123169779cf1cf4fa5,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
299,2200000,8,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,9,9,fbc702de043949b4dff226b1e460968bc26dba9133c440123169779cf1cf4fa5,a917821760fc6f163f1a59b55caecfd9edae1d53abf3ad299baa81578395e800,1,1
300,2200000,9,adjacent_relay,parallel_distractor,reference,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,10,0,76b442bda750bc4e3bd802c2c20b3c194e1b34d3b8b2d91179919c8adc2a976c,dfe50e011bbeab2dcd2cbbbedba3bee8fcf9969cf4bdf73dbeff9b942c86f2ab,1,1
300,2200000,9,adjacent_relay,parallel_distractor,production,4026531840|4026531840,4026531840|4026531840,0|0,1|1,1,15,11,2,2,10,0,76b442bda750bc4e3bd802c2c20b3c194e1b34d3b8b2d91179919c8adc2a976c,dfe50e011bbeab2dcd2cbbbedba3bee8fcf9969cf4bdf73dbeff9b942c86f2ab,1,1
301,2100000,0,adjacent_relay,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,1,1,079eecfb4dbe1ebce0a4eb5a01a4f73cacf9eeae085bec2c2e3f14f864233081,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
301,2100000,0,adjacent_relay,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,1,1,079eecfb4dbe1ebce0a4eb5a01a4f73cacf9eeae085bec2c2e3f14f864233081,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
302,2100000,1,adjacent_relay,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,2,2,11e08306d8cc51a15a18f3847ddf93fed481c348162149163e3d0e0243f18f88,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
302,2100000,1,adjacent_relay,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,2,2,11e08306d8cc51a15a18f3847ddf93fed481c348162149163e3d0e0243f18f88,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
303,2100000,2,adjacent_relay,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,3,3,85777362229e171ea85de91b635790b969ae0fca3c88938c391d8446d976ad6c,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
303,2100000,2,adjacent_relay,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,3,3,85777362229e171ea85de91b635790b969ae0fca3c88938c391d8446d976ad6c,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
304,2100000,3,adjacent_relay,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,4,4,bf39d0fa0101982144c0c3a9e945199c7137672257647ab4aec8855a70201813,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
304,2100000,3,adjacent_relay,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,4,4,bf39d0fa0101982144c0c3a9e945199c7137672257647ab4aec8855a70201813,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
305,2100000,4,adjacent_relay,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,5,5,6960c64388ba75bdd0223f0f0818edbf47c4fe4c8e1f2008f6ea0f16a7322cf9,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
305,2100000,4,adjacent_relay,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,5,5,6960c64388ba75bdd0223f0f0818edbf47c4fe4c8e1f2008f6ea0f16a7322cf9,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
306,2100000,5,adjacent_relay,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,6,6,baf3e7ee48649b30b61a8904bec57ff35ac483465941a8d5d9ec02c92c368dd0,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
306,2100000,5,adjacent_relay,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,6,6,baf3e7ee48649b30b61a8904bec57ff35ac483465941a8d5d9ec02c92c368dd0,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
307,2100000,6,adjacent_relay,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,7,7,8f95c92e2ad0a62544c44fb44adc86d11ee9d44e94b060e763bd9aa7632fd196,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
307,2100000,6,adjacent_relay,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,7,7,8f95c92e2ad0a62544c44fb44adc86d11ee9d44e94b060e763bd9aa7632fd196,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
308,2100000,7,adjacent_relay,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,8,8,48ed8cc99e1551cab0f7009af0ab989df8cec19c44b577e2d291f7b16b7fedc0,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
308,2100000,7,adjacent_relay,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,8,8,48ed8cc99e1551cab0f7009af0ab989df8cec19c44b577e2d291f7b16b7fedc0,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
309,2100000,8,adjacent_relay,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,9,9,8e847c23d86a00c11ca8aea263a380563f1054f8fec71749b0e2a9d852b92c42,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
309,2100000,8,adjacent_relay,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,9,9,8e847c23d86a00c11ca8aea263a380563f1054f8fec71749b0e2a9d852b92c42,6c9d7110fbb193cb09364911c6147844787486fd62074e144bcc1ddc8c336ef6,1,1
310,2100000,9,adjacent_relay,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,10,0,62063716073c6c98f02cd89b8d74055492ce9d8507e5876046fb7f0de240a8de,1a485e3ce5a63cb2b939cbdc420107ad3d0e695673fab2383d68fca5d704d3a1,1,1
310,2100000,9,adjacent_relay,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,10,0,62063716073c6c98f02cd89b8d74055492ce9d8507e5876046fb7f0de240a8de,1a485e3ce5a63cb2b939cbdc420107ad3d0e695673fab2383d68fca5d704d3a1,1,1
311,2200000,0,adjacent_relay,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,1,1,079eecfb4dbe1ebce0a4eb5a01a4f73cacf9eeae085bec2c2e3f14f864233081,91975c7283d0aed13cccc08ca5469e8d14a2adf2fe49c00c7c7174383da07ea2,1,1
311,2200000,0,adjacent_relay,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,1,1,079eecfb4dbe1ebce0a4eb5a01a4f73cacf9eeae085bec2c2e3f14f864233081,91975c7283d0aed13cccc08ca5469e8d14a2adf2fe49c00c7c7174383da07ea2,1,1
312,2200000,1,adjacent_relay,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,2,2,11e08306d8cc51a15a18f3847ddf93fed481c348162149163e3d0e0243f18f88,91975c7283d0aed13cccc08ca5469e8d14a2adf2fe49c00c7c7174383da07ea2,1,1
312,2200000,1,adjacent_relay,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,2,2,11e08306d8cc51a15a18f3847ddf93fed481c348162149163e3d0e0243f18f88,91975c7283d0aed13cccc08ca5469e8d14a2adf2fe49c00c7c7174383da07ea2,1,1
313,2200000,2,adjacent_relay,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,3,3,85777362229e171ea85de91b635790b969ae0fca3c88938c391d8446d976ad6c,91975c7283d0aed13cccc08ca5469e8d14a2adf2fe49c00c7c7174383da07ea2,1,1
313,2200000,2,adjacent_relay,branch_both,production,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,3,3,85777362229e171ea85de91b635790b969ae0fca3c88938c391d8446d976ad6c,91975c7283d0aed13cccc08ca5469e8d14a2adf2fe49c00c7c7174383da07ea2,1,1
314,2200000,3,adjacent_relay,branch_both,reference,4026531840|4026531840,4026531840|4026531840,,1|1,1,12,8,2,2,4,4,bf39d0fa0101982144c0c3a9e945199c7137672257647ab4aec8855a70201813,91975c7283d0aed13cccc08ca5469e8d14a2adf2fe49c00c7c7174383da07ea2,1,1
