case_id,root,phase,family,mechanics,states,measures,drive,modulation,fires,resistance_events,coupling_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass,case_pass
90,5500000,8,recurrent_stability,reference,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,29,1eb45b9e8afb9191595f5f2d02c84e7c910bc906ba1490647f726f6169b5aa9a,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,dfcd8268e7493adcb84d104562a629a9d4324abb9e3b5f3b66a0a7ccb03af33f,true,true,true,false,false
90,5500000,8,recurrent_stability,production,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,29,1eb45b9e8afb9191595f5f2d02c84e7c910bc906ba1490647f726f6169b5aa9a,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,147bb3c0d0f1ce2047e14cd6e2369f8629b53ef11b25777c46484a4a7af5a4a8,true,true,true,false,false
91,5500000,9,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,9,123df02b0add7c1b8e868a3e27f5373d00477e1b16d4af7b3f09d59eeff911fa,983a86ff6942e9c7d1d547f42d1b622b737b493631b390da4966cfbec9f42d0c,188d280f03cc4b41ac3671814d47989d23c4a00bf5fee969737f60f6d6547d17,true,true,true,true,true
91,5500000,9,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,9,123df02b0add7c1b8e868a3e27f5373d00477e1b16d4af7b3f09d59eeff911fa,983a86ff6942e9c7d1d547f42d1b622b737b493631b390da4966cfbec9f42d0c,188d280f03cc4b41ac3671814d47989d23c4a00bf5fee969737f60f6d6547d17,true,true,true,true,true
92,5500000,9,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,16,cda3f82803bc646106402c9a08f7eae13383bc8c970cd75e7e8972dd1eb0cb59,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,eb32909fd9a2962a55671b6709be1e05ce964650f01c097e27774578fc66b41a,true,true,true,true,true
92,5500000,9,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,16,cda3f82803bc646106402c9a08f7eae13383bc8c970cd75e7e8972dd1eb0cb59,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,7f49a846a396fe6e4d80fa41a0372dc80c1c430bebfc4e0687acf57ada2438eb,true,true,true,true,true
93,5500000,9,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,9,9764081453f1c2df0e2fe3651020c75792f1133f08db6f895ea439e9700b951f,0e35cd260bb3a0e50547bc50f1e16ff26cfc5de6079cdb429971444a238bfc56,bc995ed317e363b9d5ab6462f646781c6d5dd4b9fe363a0d12bf641ac8cc3099,true,true,true,true,true
93,5500000,9,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,9,9764081453f1c2df0e2fe3651020c75792f1133f08db6f895ea439e9700b951f,0e35cd260bb3a0e50547bc50f1e16ff26cfc5de6079cdb429971444a238bfc56,bc995ed317e363b9d5ab6462f646781c6d5dd4b9fe363a0d12bf641ac8cc3099,true,true,true,true,true
94,5500000,9,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1035,6b4409186f9e6b198f16836423f92e9a2caab8564fca725a02ceead646bcf337,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,3588c71258813f4ca602ab8c02e0218257615c89eef4857c3db4f47e058a31f8,true,true,true,true,true
94,5500000,9,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1035,6b4409186f9e6b198f16836423f92e9a2caab8564fca725a02ceead646bcf337,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,0fbb2cf71fdf63d0a76ed7b404e7e41ead084c0b7a8197c2ff20441b60f9b429,true,true,true,true,true
95,5500000,9,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,31,15cdc33cadf654c4581f0992545ba2f1830f741982029eca5c93a21dfe560025,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,c3a45b4a0d7a407e2917509e21980edabf737b6c61b39bcfb8de299703307788,true,true,true,true,true
95,5500000,9,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,31,15cdc33cadf654c4581f0992545ba2f1830f741982029eca5c93a21dfe560025,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,90cd8228232e38e8864751302a3a6846abf43f12ce0d9a0807d463a3ee657458,true,true,true,true,true
96,5500000,9,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2057,9a09d333e3efaedc729352331d115b48d85b922de8bf7c2546f287da0e411678,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,84fb18ddb0913b0cac25ba4479eac8690e1bd9d69ad34df8e065db7c109503be,true,true,true,true,true
96,5500000,9,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2057,9a09d333e3efaedc729352331d115b48d85b922de8bf7c2546f287da0e411678,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,84fb18ddb0913b0cac25ba4479eac8690e1bd9d69ad34df8e065db7c109503be,true,true,true,true,true
97,5500000,9,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10009,ce5bae097c31e1b727c8e7ece7ff742d110e94d653be3b1b24ead583d1479672,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,3aef3fc7b02633dc4491144bb0f49efc2f457e08d33dff35966fae8df74daa00,true,true,true,true,true
97,5500000,9,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10009,ce5bae097c31e1b727c8e7ece7ff742d110e94d653be3b1b24ead583d1479672,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,f0c75097cad16d3ac38b50deb5a517908a08a9937edd7504d85dd13c78839f11,true,true,true,true,true
98,5500000,9,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,49,902f2e4bd42cfad418919a7cf2c9500eb7d240e2fb6b560d5c568703ccf91de0,e75c75621873ca62c710445c28559e573655b107b5d6f2bac719c3aa032a72fa,2ec9912fb1da5c7345a1d4caf738e2893b109f7a83c3444efa1450cb2fe615a5,true,true,true,true,true
98,5500000,9,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,49,902f2e4bd42cfad418919a7cf2c9500eb7d240e2fb6b560d5c568703ccf91de0,e75c75621873ca62c710445c28559e573655b107b5d6f2bac719c3aa032a72fa,93a52490d2b6aacbb4b51eee38ec0ac17852a42afce0efb3c147465e6de5daaa,true,true,true,true,true
99,5500000,9,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,9,ac1be24f36ab4e124245114f04728c5392a95d4b356936928f057b72a36529a8,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,86135a503be6c4e8211aa85284c771dade16516ded2d7133f9b49715f4ec77c6,true,true,true,true,true
99,5500000,9,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,9,ac1be24f36ab4e124245114f04728c5392a95d4b356936928f057b72a36529a8,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,86135a503be6c4e8211aa85284c771dade16516ded2d7133f9b49715f4ec77c6,true,true,true,true,true
100,5500000,9,recurrent_stability,reference,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,30,574a593bda808d15252a39cb522a33411eb4b6274ac4821b4fcef7b28e6d9752,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,f75c71960960fcfe0db2cdbd290dac358a32e8f4dae2c9a329128cfc183d105f,true,true,true,false,false
100,5500000,9,recurrent_stability,production,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,30,574a593bda808d15252a39cb522a33411eb4b6274ac4821b4fcef7b28e6d9752,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,f4b750b17c7b35e9b66eb8977ed68e7b1ddbf68ff7d5ceece515c7edec7a4916,true,true,true,false,false
101,5600000,0,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,0,09f4df535ed9489a2e0855b420ad192680e558ca7a445f5157d3d32001439966,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,61fb8c00469d429b360201d5819977f722e9f133ac32a4cf737e71feea0b731c,true,true,true,true,true
101,5600000,0,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,0,09f4df535ed9489a2e0855b420ad192680e558ca7a445f5157d3d32001439966,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,61fb8c00469d429b360201d5819977f722e9f133ac32a4cf737e71feea0b731c,true,true,true,true,true
102,5600000,0,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,7,8e9e87bb96843b9f0ab4eb77bfb22e4b59ba85a90c278d4143be159b13d70fcf,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,28b799424c55252b382083b8658e0fc7c589381e05ef0076894a064bf07db5cf,true,true,true,true,true
102,5600000,0,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,7,8e9e87bb96843b9f0ab4eb77bfb22e4b59ba85a90c278d4143be159b13d70fcf,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,52fb7aeba7495bc3577660d5554cca865867e8633a8bbb905099e740c3558732,true,true,true,true,true
103,5600000,0,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,0,8637c1f39f47d36d81b4c08bc23aa15dc64abb79408109f483846da011320027,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,d00e175d5049d1d54b1ca7fd07ec1699fa655bca5161a58f7a8a4ea8191575a8,true,true,true,true,true
103,5600000,0,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,0,8637c1f39f47d36d81b4c08bc23aa15dc64abb79408109f483846da011320027,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,d00e175d5049d1d54b1ca7fd07ec1699fa655bca5161a58f7a8a4ea8191575a8,true,true,true,true,true
104,5600000,0,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1026,919681325bc1def6fadcdcba3fd5198c26a8bb220d01d4c841096bbd0ea87e58,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,2e77419145cf4a6c403e6ea8646306a27095dd62b5d6981870146102131f2222,true,true,true,true,true
104,5600000,0,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1026,919681325bc1def6fadcdcba3fd5198c26a8bb220d01d4c841096bbd0ea87e58,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,f2a1d72d2286430d676507081f3f167fad28c25867dbf5c0f24b0bc7b3adf0e3,true,true,true,true,true
105,5600000,0,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,22,57bae0c8e911b140386c27d8c9145a69eb6f625f638e14052eff1d21ff11492d,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,56b8cd7b0a26190c8d25f28d306f5dc34e410f9cf4d4b1d7631c2c2f0ab20159,true,true,true,true,true
105,5600000,0,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,22,57bae0c8e911b140386c27d8c9145a69eb6f625f638e14052eff1d21ff11492d,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,6b222269cd6fbebad7d1615f43e4258f0dc8dc4205f837d3bfa3a549a819d497,true,true,true,true,true
106,5600000,0,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2048,0a950d541e150d2843e95399db329cfd39af88af5cc7862aec3712c6a499f8d8,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,d65006b1145fb6dceb2e7400f8249fa35133af0a4b749979fd78dea3e18d27a1,true,true,true,true,true
106,5600000,0,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2048,0a950d541e150d2843e95399db329cfd39af88af5cc7862aec3712c6a499f8d8,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,d65006b1145fb6dceb2e7400f8249fa35133af0a4b749979fd78dea3e18d27a1,true,true,true,true,true
107,5600000,0,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10000,ef9a20a819e6c35edb3f797c2c18fa5c4665bff996d12e6c566f05d963dcb3b3,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,49c8e3bea3326b95383d374e785e19ff33bb293c5e5ce832cbe8cdc35ec93046,true,true,true,true,true
107,5600000,0,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10000,ef9a20a819e6c35edb3f797c2c18fa5c4665bff996d12e6c566f05d963dcb3b3,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,ca6eb93e072bb615d0a3d5b1fc342a6fcacc8a837f442ed398a6dda3663da8ba,true,true,true,true,true
108,5600000,0,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,40,9dc45fa51d56f08f2d0726b7d6905eb5cf978527e9379151cbba342154e305e1,157e4532fa3ad98518a1470145bd818335df3ed1f4b7c8e24420b03e72f4d2db,21deab67a4a9a229daf0d216f1a6e9b9b56ef14ce489604487b54f5fe768856b,true,true,true,true,true
108,5600000,0,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,40,9dc45fa51d56f08f2d0726b7d6905eb5cf978527e9379151cbba342154e305e1,157e4532fa3ad98518a1470145bd818335df3ed1f4b7c8e24420b03e72f4d2db,efe74b7d450d109cb0e4a5755462529c6a03bc61eae74e80ea6485dd00bb1ae7,true,true,true,true,true
109,5600000,0,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,0,5f509bd1afeb45a76d25653c1eeae857acef51e2eb9ff1828ce37f68352c307d,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,bb7aa4e3aa1e64ddbb5227d88bbd114521a2f0bce25920580a89042e47946faa,true,true,true,true,true
109,5600000,0,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,0,5f509bd1afeb45a76d25653c1eeae857acef51e2eb9ff1828ce37f68352c307d,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,bb7aa4e3aa1e64ddbb5227d88bbd114521a2f0bce25920580a89042e47946faa,true,true,true,true,true
110,5600000,0,recurrent_stability,reference,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,21,40e3e19ac0db6d4eb28188e8bc92700a16eb5a00201fc77dd72da17b66b1c5d6,206e12e9a6ca7df3619cd0d30286381d5c086881b12086e536aff8f9bf783383,433cfaa68672664b1535428c0de2c45d2590cb9d5438813bd4cf0dc454b1eb36,true,true,true,false,false
110,5600000,0,recurrent_stability,production,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,21,40e3e19ac0db6d4eb28188e8bc92700a16eb5a00201fc77dd72da17b66b1c5d6,206e12e9a6ca7df3619cd0d30286381d5c086881b12086e536aff8f9bf783383,fbc76dc3b50258655fc8137356788e5173162d4d14c2bedcebc7a8871a60524b,true,true,true,false,false
111,5600000,1,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,1,02d491f7b253e7b7ccecd50c89d3237e9bb8ba64270731eec71b522b8af082c3,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,aca3f2b9b6c8d91d6d4d85f79ea89079d299977237f8393018323bae1e8d3453,true,true,true,true,true
111,5600000,1,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,1,02d491f7b253e7b7ccecd50c89d3237e9bb8ba64270731eec71b522b8af082c3,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,aca3f2b9b6c8d91d6d4d85f79ea89079d299977237f8393018323bae1e8d3453,true,true,true,true,true
112,5600000,1,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,8,2a02903b06c39eabbe94aa40644ba624857631c255394131963e88d8bb4ced6e,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,dafd23f29860b7471c42084c4715bc92c004a0ddddfe6c5393119f5e9c731e6c,true,true,true,true,true
112,5600000,1,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,8,2a02903b06c39eabbe94aa40644ba624857631c255394131963e88d8bb4ced6e,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,04f97a445ac349b6b200bbe2678bd1c2b428cc297139dd3de8ace838d132a45e,true,true,true,true,true
113,5600000,1,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,1,bea5f5692a3b7396b642490565c1482ac5cb474fa4b38211a932bfc70b14f015,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,4d6d5c0bcbc1e1dd0e516d3145da62a147a88332fc4db616c7c6213a5623108a,true,true,true,true,true
113,5600000,1,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,1,bea5f5692a3b7396b642490565c1482ac5cb474fa4b38211a932bfc70b14f015,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,4d6d5c0bcbc1e1dd0e516d3145da62a147a88332fc4db616c7c6213a5623108a,true,true,true,true,true
114,5600000,1,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1027,47e28ba0cf9b15514e7f7af922aa779335633a0c1ba5ccb4b8aa3d9018790637,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,fd92070f69594eac6a7e0d80e805e9f535a80349690ebde61c207b032515b49d,true,true,true,true,true
114,5600000,1,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1027,47e28ba0cf9b15514e7f7af922aa779335633a0c1ba5ccb4b8aa3d9018790637,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,75f43a4f02a27b08e7ed9a80cab1ab593dc3119676d8a34226ee3154e60a47a0,true,true,true,true,true
115,5600000,1,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,23,63be28aa85efc5536d506f59c0729ec35f0dbc9a0bed0dcfe710f95bb9f039cb,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,6888d8aad0680d32b178be906ca01d0b6989cc5a6a9f1be5d5d6bbc6c4711e39,true,true,true,true,true
115,5600000,1,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,23,63be28aa85efc5536d506f59c0729ec35f0dbc9a0bed0dcfe710f95bb9f039cb,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,fca1e69803b38b8ddab4482d07e4abd37de2ec0a3c73c45c3bc9ae6e825901a6,true,true,true,true,true
116,5600000,1,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2049,2e1cc5f88a9f2e49f0c65ab21f0e452567977d825cbf5b40ada4afbe7545a721,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,2f16ed21d207ecaefceecf238558914920121bd078f9ade8c8a46baa81ab21f0,true,true,true,true,true
116,5600000,1,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2049,2e1cc5f88a9f2e49f0c65ab21f0e452567977d825cbf5b40ada4afbe7545a721,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,2f16ed21d207ecaefceecf238558914920121bd078f9ade8c8a46baa81ab21f0,true,true,true,true,true
117,5600000,1,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10001,a43af1c31263f1e025629283c8a3dd1e318c1d8b9c9319f759807d41861ed3f1,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,7faf3084ba8cb44c293badfaf54e983d5bd813e560505db7c038de81d00afc3a,true,true,true,true,true
117,5600000,1,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10001,a43af1c31263f1e025629283c8a3dd1e318c1d8b9c9319f759807d41861ed3f1,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,dc5e160ea054adf634b69319452461611487c0ebff72b39d718d236ea96bc6bc,true,true,true,true,true
118,5600000,1,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,41,5798642bd6b4da82c548a88a288688b34309a1aaae0890b0b90aa920f6b5979f,157e4532fa3ad98518a1470145bd818335df3ed1f4b7c8e24420b03e72f4d2db,149a7eea774aaaf4ba7d3e5432702f3bc639e459c52e0cd6d6f7f1bfa0b2266c,true,true,true,true,true
118,5600000,1,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,41,5798642bd6b4da82c548a88a288688b34309a1aaae0890b0b90aa920f6b5979f,157e4532fa3ad98518a1470145bd818335df3ed1f4b7c8e24420b03e72f4d2db,637be0b2447acf9e5a1462b128751f5cd52cf5cb4500a7d6a09762fa6ea1f0a9,true,true,true,true,true
119,5600000,1,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,1,b28bdb446d7ef63905dd9e0ef279c467bb7a3ad7981a2bba2da96ae598422c41,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,740db046d5a210c5ddf51cba7c768c4647965d41fcf5094986ec65302679620c,true,true,true,true,true
119,5600000,1,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,1,b28bdb446d7ef63905dd9e0ef279c467bb7a3ad7981a2bba2da96ae598422c41,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,740db046d5a210c5ddf51cba7c768c4647965d41fcf5094986ec65302679620c,true,true,true,true,true
