case_id,root,phase,family,arm,mechanics,states,measures,drive,modulation,fires,resistance_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass
24,5100000,1,cpc1_temporal_participation,efficacy_and_persistence,reference,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,13,c95ecc5f434dd086480ddf119e6d4b2dd5fa392e5f1ec31339ef544a38bc9599,4e0147907f326901e2267ff6378859bd72da24e1e1e0c41f2199404f11d40831,3552f5889c7b94116332dd1979a70f67a12a838465e3d3aefd30d714eb80e3e6,true,true,false,true,false
24,5100000,1,cpc1_temporal_participation,efficacy_and_persistence,production,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,13,c95ecc5f434dd086480ddf119e6d4b2dd5fa392e5f1ec31339ef544a38bc9599,4e0147907f326901e2267ff6378859bd72da24e1e1e0c41f2199404f11d40831,4ecef5d7dfcab886051914aa769e90de7bfddcad71d1e88bc3c78997b104bba6,true,true,false,true,false
25,5100000,1,pqlc0_one_hop,persistence_only,reference,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,2,0066f87499e5bf4f999e7e5ed85e1c513275ba6f093e95a21dd5af9a9d5df58b,a4ec211a3d1459609c215d3070a5f833502243fe7eae52dde120afbda5b8f1aa,3c07f35d4e04f198e42dd9d2c2286127d306295f1e33cbf2afab30c8411774e7,true,true,false,true,false
25,5100000,1,pqlc0_one_hop,persistence_only,production,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,2,0066f87499e5bf4f999e7e5ed85e1c513275ba6f093e95a21dd5af9a9d5df58b,a4ec211a3d1459609c215d3070a5f833502243fe7eae52dde120afbda5b8f1aa,f9a76bb283b8dfdedf25b97d0e4ed762625f3ac2ff56bae7f05ef1d347d5e08a,true,true,false,true,false
26,5100000,1,pqlc0_one_hop,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,2,e20e7cb512db83048c97c0408f730e0442be3573ab9321db4b619b84ba533eaf,f6ac8b4e2c6639ae77737ab65ea853f3694b820a8a3a8267dd13b137ddb317db,1d6cc8eb30a9940d8e71d67e5d2b2e71b7d220774931f0226b8039d47edbb5ca,true,true,false,true,false
26,5100000,1,pqlc0_one_hop,efficacy_and_persistence,production,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,2,e20e7cb512db83048c97c0408f730e0442be3573ab9321db4b619b84ba533eaf,f6ac8b4e2c6639ae77737ab65ea853f3694b820a8a3a8267dd13b137ddb317db,116a81a00a39b4033b9316d2a304a9417a06698157ee582cac0e35b0bcc45ca2,true,true,false,true,false
27,5100000,1,pqlc1_depth_16,persistence_only,reference,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,2,e94da82837d905ae8c0301058e4041376ef6d9efed2024bc100f412c4d5b1242,e02e55930659127faadc3f56f1035b49481bba036d7883c2887ef30afaceb12e,e32a62f8a53ada3ec88478457bc783b86d521d547cf562cc96fbd1f45d2757ec,true,true,false,true,false
27,5100000,1,pqlc1_depth_16,persistence_only,production,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,2,e94da82837d905ae8c0301058e4041376ef6d9efed2024bc100f412c4d5b1242,e02e55930659127faadc3f56f1035b49481bba036d7883c2887ef30afaceb12e,cbb821607291968e4dadba68ac91dafc6e588321ea418d00824e3724ffdefbac,true,true,false,true,false
28,5100000,1,pqlc1_depth_16,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,2,479183f00d7838242c9713e93a2bbdaf138b0782dd3128f62bf35a5768fcd3ae,28780b02cf422b170f6d6e6ee56883494ce1b6d76bdec4a97673ef521195b7e4,2f46718eed3596d7fae9d0ecbc1c9ad90f76f465f3a1a06a94d4a773ada7946b,true,true,false,true,false
28,5100000,1,pqlc1_depth_16,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,2,479183f00d7838242c9713e93a2bbdaf138b0782dd3128f62bf35a5768fcd3ae,28780b02cf422b170f6d6e6ee56883494ce1b6d76bdec4a97673ef521195b7e4,f4fa6099a6bf1cb73f3edf0d964429dd1072c827c18446cc07e81477c9463735,true,true,false,true,false
29,5100000,1,fd0_equal_persistence,persistence_only,reference,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,41,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,59cd519ab5e973e103c86b0f811275385eb3e3fe338f2b058b19669e25633b1f,9991aa2b99d173eed60fe2d1e79b08267f46ad435e284bb4b04eab9fea0028c8,true,true,false,true,false
29,5100000,1,fd0_equal_persistence,persistence_only,production,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,41,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,59cd519ab5e973e103c86b0f811275385eb3e3fe338f2b058b19669e25633b1f,8eceb0a2cff5fe5cd1b87eb986af0ff96ecf0fb32b93250895a1b79677e7988f,true,true,false,true,false
30,5100000,1,fd0_equal_persistence,efficacy_and_persistence,reference,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,41,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,60fa5162eefe2ebc4422d9f2e2fdae365228532ad23ce23752bc4e99beed1aa6,5173a9c75360cb8830cd61a5f6ddd8c4a965480a439f5277a57ef2d70b05faea,true,true,false,true,false
30,5100000,1,fd0_equal_persistence,efficacy_and_persistence,production,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,41,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,60fa5162eefe2ebc4422d9f2e2fdae365228532ad23ce23752bc4e99beed1aa6,012949448925f93853294b4fc42eb28ae9f57128f4f566d8f680842b27530832,true,true,false,true,false
31,5100000,1,fd1_consolidation,persistence_only,reference,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,2,8c1858334538a251cd905e979918bf932595e0774b9473ad85bd5cfd2b741607,cb8d670c8bdb09217eecb3dede0f69e1ab0ef6ad390c7c9a42ec69de006a09ef,aec93d2028bff7f73f6797267a1a5a2d34156b7b97c28fb06ff32f383b18251b,true,true,false,true,false
31,5100000,1,fd1_consolidation,persistence_only,production,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,2,8c1858334538a251cd905e979918bf932595e0774b9473ad85bd5cfd2b741607,cb8d670c8bdb09217eecb3dede0f69e1ab0ef6ad390c7c9a42ec69de006a09ef,489eb706434981a58e9c1d3f3e7fef3a42c965d2c51bcc89c848c0c418208220,true,true,false,true,false
32,5100000,1,fd1_consolidation,efficacy_and_persistence,reference,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,2,8f1640f0ab6229ca8d74288ae28de1c5c8ae2054b4ffecf0db37364fe78b94a4,44af89b18051899c00db452feb563343036dbeac571befc971d93f0160869997,294afdfaccf4bdb5bb4ae639c5e7e727b09de004a9919dc1e9f93e0d662b1c71,true,true,false,true,false
32,5100000,1,fd1_consolidation,efficacy_and_persistence,production,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,2,8f1640f0ab6229ca8d74288ae28de1c5c8ae2054b4ffecf0db37364fe78b94a4,44af89b18051899c00db452feb563343036dbeac571befc971d93f0160869997,f861e8c95103daa02429d746088ae7704261d7e8e47e020815f9cfa9f047a039,true,true,false,true,false
33,5100000,1,threshold_1_already_executable,persistence_only,reference,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,1,e04a42155dcadc7fe428f199dc3c8592aa767a8ce069fe54268e3ddfac55554f,fc823d076a21859d09016c05dba380631513b94a175e6ceb23ec6b2c3235f6df,ac52c71d394addf78fe928501090f12ee150dfe7d70035ff0e26c498dab7f07d,true,true,true,true,true
33,5100000,1,threshold_1_already_executable,persistence_only,production,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,1,e04a42155dcadc7fe428f199dc3c8592aa767a8ce069fe54268e3ddfac55554f,fc823d076a21859d09016c05dba380631513b94a175e6ceb23ec6b2c3235f6df,ac52c71d394addf78fe928501090f12ee150dfe7d70035ff0e26c498dab7f07d,true,true,true,true,true
34,5100000,1,threshold_1_already_executable,efficacy_and_persistence,reference,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,1,58c218a0576e61ab02e8f9d0e99fc7d4a5f1abcfce7f4bb2b9eab17c80056ec4,c596f9540adaebf0e0d78db6b729139c672f9bca0505404068b848f474329448,06fc5d54efe64909bf516a79ab7b7c722d9f9e0158390da0540252001f590da4,true,true,true,true,true
34,5100000,1,threshold_1_already_executable,efficacy_and_persistence,production,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,1,58c218a0576e61ab02e8f9d0e99fc7d4a5f1abcfce7f4bb2b9eab17c80056ec4,c596f9540adaebf0e0d78db6b729139c672f9bca0505404068b848f474329448,06fc5d54efe64909bf516a79ab7b7c722d9f9e0158390da0540252001f590da4,true,true,true,true,true
35,5100000,1,threshold_2_acquired_efficacy,persistence_only,reference,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,1,b66942e803de6b3bb9b5148522e62120f090ee23b617db666bda67faa16d0fb6,fff1baa496d392b306261cf9aef4953d07fa73811ef19f0e752501c173cd3cff,0cca86a38d3fcbc77ddb026620ad7a0eff88a8aeb0675604e0b434d96ff495b8,true,true,true,true,true
35,5100000,1,threshold_2_acquired_efficacy,persistence_only,production,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,1,b66942e803de6b3bb9b5148522e62120f090ee23b617db666bda67faa16d0fb6,fff1baa496d392b306261cf9aef4953d07fa73811ef19f0e752501c173cd3cff,0cca86a38d3fcbc77ddb026620ad7a0eff88a8aeb0675604e0b434d96ff495b8,true,true,true,true,true
36,5100000,1,threshold_2_acquired_efficacy,efficacy_and_persistence,reference,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,1,f23bb353a2d673bb18dc80968547eb0353a783188ecfb339b33a4c60441fe41a,f8f01f1de956433e4e29d91033759db67943f0eba8bcb8de1c4d5b7f7a2f8a81,22d281df587dfde12ea547e404aa6e002a3ff51716b71d507f23e635262ea3d2,true,true,true,true,true
36,5100000,1,threshold_2_acquired_efficacy,efficacy_and_persistence,production,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,1,f23bb353a2d673bb18dc80968547eb0353a783188ecfb339b33a4c60441fe41a,f8f01f1de956433e4e29d91033759db67943f0eba8bcb8de1c4d5b7f7a2f8a81,22d281df587dfde12ea547e404aa6e002a3ff51716b71d507f23e635262ea3d2,true,true,true,true,true
37,5100000,1,threshold_3_still_insufficient,persistence_only,reference,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,1,086f1c604f772cb52c2391099e19ea67d577e3196d59ee883cd1d01f9eb7ddfa,45151faa2e566d10d0c4a7e58f0b174013cec0283fbd4c15555d45ae3132632b,c0da5c7b896711ec7a34bcce07f8fe8efd2a4e35474df870c98e4f6532e34737,true,true,true,true,true
37,5100000,1,threshold_3_still_insufficient,persistence_only,production,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,1,086f1c604f772cb52c2391099e19ea67d577e3196d59ee883cd1d01f9eb7ddfa,45151faa2e566d10d0c4a7e58f0b174013cec0283fbd4c15555d45ae3132632b,c0da5c7b896711ec7a34bcce07f8fe8efd2a4e35474df870c98e4f6532e34737,true,true,true,true,true
38,5100000,1,threshold_3_still_insufficient,efficacy_and_persistence,reference,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,1,710b8577f33142ac29972bf3a01bb1013fd8e09174edb5f9fbe81391e5f5b69a,ee0e9f121004a93ff0b7fef97d293254328ea3b62f3ff28bb473d2e485470b17,ca98252bba3922c2c45e2cec5f13e4cc3bcc0a693b42f85d6748090f67b6d727,true,true,true,true,true
38,5100000,1,threshold_3_still_insufficient,efficacy_and_persistence,production,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,1,710b8577f33142ac29972bf3a01bb1013fd8e09174edb5f9fbe81391e5f5b69a,ee0e9f121004a93ff0b7fef97d293254328ea3b62f3ff28bb473d2e485470b17,ca98252bba3922c2c45e2cec5f13e4cc3bcc0a693b42f85d6748090f67b6d727,true,true,true,true,true
39,5100000,1,threshold_2_two_physical_inputs,persistence_only,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,1,a854e8728e47010db1781ea7d9467d5f53dd0a34a72f8601ba9ac30bc878718c,ef64eace922d62007835c0b3307eb14a6a3299070ba3ca1fb2024baa34c749b6,b6f09369c8191aa6075fd5f29e7ee0069f49fd13439a7c104a500a1abf6e4200,true,true,true,true,true
39,5100000,1,threshold_2_two_physical_inputs,persistence_only,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,1,a854e8728e47010db1781ea7d9467d5f53dd0a34a72f8601ba9ac30bc878718c,ef64eace922d62007835c0b3307eb14a6a3299070ba3ca1fb2024baa34c749b6,b6f09369c8191aa6075fd5f29e7ee0069f49fd13439a7c104a500a1abf6e4200,true,true,true,true,true
40,5100000,1,threshold_2_two_physical_inputs,efficacy_and_persistence,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,1,3e1a8d8c3722e1ebe91df22b69c48377b9b2401ee88a10781b34c3448871ac99,04062fdd283324ada383e6df09ad2e10b45a28e7cacdf223e5298e901b16bea9,66ffeb5a602ffdc8c15b7b1d96cedf39200ea46dea47e56895933963b8e21e50,true,true,true,true,true
40,5100000,1,threshold_2_two_physical_inputs,efficacy_and_persistence,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,1,3e1a8d8c3722e1ebe91df22b69c48377b9b2401ee88a10781b34c3448871ac99,04062fdd283324ada383e6df09ad2e10b45a28e7cacdf223e5298e901b16bea9,66ffeb5a602ffdc8c15b7b1d96cedf39200ea46dea47e56895933963b8e21e50,true,true,true,true,true
41,5100000,2,cpc0_contact_locality,persistence_only,reference,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,3,b9a15559447e56352edcec2e1bd865ebf988dc4312d769e7cb734f493603b6df,0f2486f5a0d786d3bfe3501a2ebb189e975b7512549f2fdcdec1031409e15e67,904d7e8be5b2cf56601e02048c580c702d9d3dd55fc6f43d6f205dd504dedc73,true,true,false,true,false
41,5100000,2,cpc0_contact_locality,persistence_only,production,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,3,b9a15559447e56352edcec2e1bd865ebf988dc4312d769e7cb734f493603b6df,0f2486f5a0d786d3bfe3501a2ebb189e975b7512549f2fdcdec1031409e15e67,1654776bf6b2218db6c6a1f48b5c8d55937b219023aa3244eb571a0f89b83bb1,true,true,false,true,false
42,5100000,2,cpc0_contact_locality,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,3,a57c34a08880af786ea60ba103ad52fda6081104016835e582b67743fe43db07,bdb98b61806b951eb5ea4c1209b141719d182f2d36c0d417199e856c8f349346,b09adde4d3aa4754590cb0914c711a06b0738c16e45003da3c08aceab27626c1,true,true,false,true,false
42,5100000,2,cpc0_contact_locality,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,3,a57c34a08880af786ea60ba103ad52fda6081104016835e582b67743fe43db07,bdb98b61806b951eb5ea4c1209b141719d182f2d36c0d417199e856c8f349346,d60d63ea3fd85dfb9c925fa346ec045800fee60e55ccc07da0424d01625e9fa4,true,true,false,true,false
43,5100000,2,cpc1_temporal_participation,persistence_only,reference,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,14,dc3e9be1abbeed62cb6d8630dfb196924f4df152a46de6c5e9f6dc3b78c40216,eef3ed119f6129900f0b96afdbfb05b4e71bf6064d5c75e42392192f0c318cf4,1fe227f879be34c79ace67cdc14a519aad82e36db5c503e4fc89607958dcb1c6,true,true,false,true,false
43,5100000,2,cpc1_temporal_participation,persistence_only,production,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,14,dc3e9be1abbeed62cb6d8630dfb196924f4df152a46de6c5e9f6dc3b78c40216,eef3ed119f6129900f0b96afdbfb05b4e71bf6064d5c75e42392192f0c318cf4,e8f0ac4947ce2f85c85f30ee9b23140c673b2f594c9fa52f94be86b1b1c07493,true,true,false,true,false
44,5100000,2,cpc1_temporal_participation,efficacy_and_persistence,reference,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,14,98c8df952f02ee60261891f1c8991cdadc32d7f41fb32128c67006eb906fe09f,4e0147907f326901e2267ff6378859bd72da24e1e1e0c41f2199404f11d40831,872e4edb3f0705be7890877127bfe7fb051115ec4c8e4618ea6ae5e913d67475,true,true,false,true,false
44,5100000,2,cpc1_temporal_participation,efficacy_and_persistence,production,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,14,98c8df952f02ee60261891f1c8991cdadc32d7f41fb32128c67006eb906fe09f,4e0147907f326901e2267ff6378859bd72da24e1e1e0c41f2199404f11d40831,dd2f0ffc218b312f5207c6e927b2c57c6ad3fb00f77a8ca81be647be46e1e2c6,true,true,false,true,false
45,5100000,2,pqlc0_one_hop,persistence_only,reference,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,3,573e3eb749637d45da790bb515610d466a0621c02d9a881bc7c2e813bf7c55f3,a4ec211a3d1459609c215d3070a5f833502243fe7eae52dde120afbda5b8f1aa,01a3fd1033769ef80648058f260a6248971d044125fce0070685aa0a0aa77fdd,true,true,false,true,false
45,5100000,2,pqlc0_one_hop,persistence_only,production,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,3,573e3eb749637d45da790bb515610d466a0621c02d9a881bc7c2e813bf7c55f3,a4ec211a3d1459609c215d3070a5f833502243fe7eae52dde120afbda5b8f1aa,dfa3caa85eca76440eb2a7812225ecb86c0e1ed612bc59091173b80c0fbb4776,true,true,false,true,false
46,5100000,2,pqlc0_one_hop,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,3,37a202121faa73d0ac82fb381d0468248bd4733e30e5acce2ffc2e336e213986,f6ac8b4e2c6639ae77737ab65ea853f3694b820a8a3a8267dd13b137ddb317db,90a3e56b0f3f3bff36f6b37b48d9160356691d725c467b23d60982cd8b1769e4,true,true,false,true,false
46,5100000,2,pqlc0_one_hop,efficacy_and_persistence,production,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,3,37a202121faa73d0ac82fb381d0468248bd4733e30e5acce2ffc2e336e213986,f6ac8b4e2c6639ae77737ab65ea853f3694b820a8a3a8267dd13b137ddb317db,1355f6aec5fc4eab64bcf7ce3540c96befb53b821b291c1cb36121d92985b110,true,true,false,true,false
47,5100000,2,pqlc1_depth_16,persistence_only,reference,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,3,a4effee3de61b0de0adc17a7cba63498795d159ebe9119f74b763c33e6b1ac4f,e02e55930659127faadc3f56f1035b49481bba036d7883c2887ef30afaceb12e,b8d2dd21ed1a06b136ad7d7e2f5b76fe677507f848259047486211ce645ecf4a,true,true,false,true,false
47,5100000,2,pqlc1_depth_16,persistence_only,production,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,3,a4effee3de61b0de0adc17a7cba63498795d159ebe9119f74b763c33e6b1ac4f,e02e55930659127faadc3f56f1035b49481bba036d7883c2887ef30afaceb12e,8aa908923abfb26701f2b8084f43bbc3d34cd87420048127d94c2d51cd2c29a3,true,true,false,true,false
48,5100000,2,pqlc1_depth_16,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,3,3164295394b4676de9ea464654c81cacb405ece80e16491f770c059d64d312bf,28780b02cf422b170f6d6e6ee56883494ce1b6d76bdec4a97673ef521195b7e4,e1d28032ce1509ed9ea7f6ac21be08dc0c1835ad5e9298feb2a7bc371b6344d9,true,true,false,true,false
48,5100000,2,pqlc1_depth_16,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,3,3164295394b4676de9ea464654c81cacb405ece80e16491f770c059d64d312bf,28780b02cf422b170f6d6e6ee56883494ce1b6d76bdec4a97673ef521195b7e4,97b208f7efce6f9f4cc45c5520cf4ca1636a712c8743bd0db573bf8d8ad95029,true,true,false,true,false
49,5100000,2,fd0_equal_persistence,persistence_only,reference,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,42,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,59cd519ab5e973e103c86b0f811275385eb3e3fe338f2b058b19669e25633b1f,a816ae80d530a100e8a7ce3ad658fb8bc01d8ddf038c84f2daff5d40820b03cf,true,true,false,true,false
49,5100000,2,fd0_equal_persistence,persistence_only,production,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,42,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,59cd519ab5e973e103c86b0f811275385eb3e3fe338f2b058b19669e25633b1f,24f43904c1a54d4d1fdd1b815990a0a83552729b732db0350b0476eb5b6ebb5c,true,true,false,true,false
50,5100000,2,fd0_equal_persistence,efficacy_and_persistence,reference,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,42,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,60fa5162eefe2ebc4422d9f2e2fdae365228532ad23ce23752bc4e99beed1aa6,5cc752b7691ecfff7f894df9863ebda29227eea7723bd5fc45f996f43a19aa8b,true,true,false,true,false
