row_type,protocol,mode,claim_eligible,passed,arm,seed_index,depth,correct,total,explicit_answers,queues_empty,activity_limit_hits,role_transfer_correct,role_transfer_total,false_bindings,ambiguous_bindings,fresh_lower_identities,fresh_activity_sources,expected_reflected_firings,used_reflected_arrows,bindings_erased,immutable_state_unchanged,permanent_fingerprint_unchanged,runtime_total,invocations,state_installations,provenance_events,provenance_relations,role_activations,reflected_arrow_evaluations,reflected_arrow_firings,binding_deliveries,direct_arrow_evaluations,direct_arrow_firings,direct_executor_calls,pre_resolved_routes,fallback_calls,oracle_calls,recognition_comparisons,binding_writes,binding_reads,failed_dereferences,cell_location_comparisons,lower_cells,spikes_enqueued,spikes_dequeued,queue_checks,relation_scans,identity_comparisons,current_updates,finishes,first_roles,first_success,competence,parity,acquisition_work,permanent_bytes,learned_roles,correct_arrows,gate,gate_status,workspaces_created,workspaces_destroyed,maximum_live_workspaces_per_cell,parallel_cells
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,1,64,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2224,16,16,208,208,160,144,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,1,64,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,213888,16,16,208,208,0,3104,3104,3104,0,0,0,0,0,16,0,320,6208,0,21888,6224,6224,6224,6224,74880,74880,1024,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,1,128,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,668736,16,16,0,0,0,0,0,0,6176,6176,16,0,0,0,0,0,0,0,43392,12368,12368,12368,12368,280704,280704,2048,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,1,128,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,721920,16,16,208,208,160,39072,6176,6176,0,0,0,0,0,0,880,320,12352,0,43392,12368,12368,12368,12368,280704,280704,2048,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,1,128,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,1,128,0,16,false,true,0,0,0,0,0,true,true,true,4,true,true,true,2954,16,16,208,208,160,149,12,12,0,0,0,0,0,0,880,320,33,9,197,47,47,47,47,272,272,1,1,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,1,128,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,1,128,0,16,false,true,16,0,0,0,0,true,true,true,1,true,true,true,359984,16,16,208,208,160,115056,12784,12784,0,0,0,0,0,0,880,320,25568,0,89584,25600,25600,25600,25600,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,1,128,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2224,16,16,208,208,160,144,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,1,128,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,688000,16,16,208,208,0,6176,6176,6176,0,0,0,0,0,16,0,320,12352,0,43392,12368,12368,12368,12368,280704,280704,2048,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,2,5,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,7488,16,16,0,0,0,0,0,0,272,272,16,0,0,0,0,0,0,0,2064,560,560,560,560,1248,1248,80,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,2,5,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,11600,16,16,208,208,160,1808,272,272,0,0,0,0,0,0,880,320,544,0,2064,560,560,560,560,1248,1248,80,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,2,5,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,2,5,0,16,false,true,0,0,0,0,0,true,true,true,4,true,true,true,2396,16,16,208,208,160,163,9,9,0,0,0,0,0,0,880,320,28,10,172,42,42,42,42,13,13,0,3,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,2,5,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,2,5,0,16,false,true,16,0,0,0,0,true,true,true,2,true,true,true,666576,16,16,208,208,160,115200,12800,12800,0,0,0,0,0,0,880,320,25600,0,64000,25600,25600,25600,25600,165984,165984,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,2,5,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2208,16,16,208,208,160,128,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,2,5,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,9040,16,16,208,208,0,272,272,272,0,0,0,0,0,16,0,320,544,0,2064,560,560,560,560,1248,1248,80,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,2,8,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,12096,16,16,0,0,0,0,0,0,416,416,16,0,0,0,0,0,0,0,3072,848,848,848,848,2304,2304,128,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,2,8,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,17408,16,16,208,208,160,2720,416,416,0,0,0,0,0,0,880,320,832,0,3072,848,848,848,848,2304,2304,128,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,2,8,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,2,8,0,16,false,true,0,0,0,0,0,true,true,true,4,true,true,true,2336,16,16,208,208,160,137,8,8,0,0,0,0,0,0,880,320,25,9,180,40,40,40,40,0,0,0,1,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,2,8,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,2,8,0,16,false,true,16,0,0,0,0,true,true,true,2,true,true,true,743184,16,16,208,208,160,115200,12800,12800,0,0,0,0,0,0,880,320,25600,0,64000,25600,25600,25600,25600,204288,204288,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,2,8,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2208,16,16,208,208,160,128,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,2,8,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,14080,16,16,208,208,0,416,416,416,0,0,0,0,0,16,0,320,832,0,3072,848,848,848,848,2304,2304,128,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,2,16,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,27200,16,16,0,0,0,0,0,0,800,800,16,0,0,0,0,0,0,0,5760,1616,1616,1616,1616,6528,6528,256,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,2,16,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,35712,16,16,208,208,160,5152,800,800,0,0,0,0,0,0,880,320,1600,0,5760,1616,1616,1616,1616,6528,6528,256,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,2,16,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,2,16,0,16,false,true,1,0,0,0,0,true,true,true,4,true,true,true,24816,16,16,208,208,160,7336,807,807,0,0,0,0,0,0,880,320,1623,9,5768,1640,1640,1640,1640,48,48,0,2,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,2,16,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,2,16,0,16,false,true,16,0,0,0,0,true,true,true,2,true,true,true,947472,16,16,208,208,160,115200,12800,12800,0,0,0,0,0,0,880,320,25600,0,64000,25600,25600,25600,25600,306432,306432,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,2,16,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2208,16,16,208,208,160,128,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,2,16,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,30336,16,16,208,208,0,800,800,800,0,0,0,0,0,16,0,320,1600,0,5760,1616,1616,1616,1616,6528,6528,256,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,2,32,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,69696,16,16,0,0,0,0,0,0,1568,1568,16,0,0,0,0,0,0,0,11136,3152,3152,3152,3152,21120,21120,512,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,2,32,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,84608,16,16,208,208,160,10016,1568,1568,0,0,0,0,0,0,880,320,3136,0,11136,3152,3152,3152,3152,21120,21120,512,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,2,32,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,2,32,0,16,false,true,0,0,0,0,0,true,true,true,4,true,true,true,2328,16,16,208,208,160,146,8,8,0,0,0,0,0,0,880,320,26,10,162,40,40,40,40,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,2,32,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,2,32,0,16,false,true,16,0,0,0,0,true,true,true,2,true,true,true,1356048,16,16,208,208,160,115200,12800,12800,0,0,0,0,0,0,880,320,25600,0,64000,25600,25600,25600,25600,510720,510720,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,2,32,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2208,16,16,208,208,160,128,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,2,32,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,75136,16,16,208,208,0,1568,1568,1568,0,0,0,0,0,16,0,320,3136,0,11136,3152,3152,3152,3152,21120,21120,512,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,2,64,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,203840,16,16,0,0,0,0,0,0,3104,3104,16,0,0,0,0,0,0,0,21888,6224,6224,6224,6224,74880,74880,1024,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,2,64,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,231552,16,16,208,208,160,19744,3104,3104,0,0,0,0,0,0,880,320,6208,0,21888,6224,6224,6224,6224,74880,74880,1024,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,2,64,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,2,64,0,16,false,true,0,0,0,0,0,true,true,true,3,true,true,true,2317,16,16,208,208,160,129,7,7,0,0,0,0,0,0,880,320,24,10,175,39,39,39,39,0,0,0,1,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,2,64,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,2,64,0,16,false,true,16,0,0,0,0,true,true,true,2,true,true,true,2173200,16,16,208,208,160,115200,12800,12800,0,0,0,0,0,0,880,320,25600,0,64000,25600,25600,25600,25600,919296,919296,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,2,64,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2208,16,16,208,208,160,128,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,2,64,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,213888,16,16,208,208,0,3104,3104,3104,0,0,0,0,0,16,0,320,6208,0,21888,6224,6224,6224,6224,74880,74880,1024,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,2,128,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,668736,16,16,0,0,0,0,0,0,6176,6176,16,0,0,0,0,0,0,0,43392,12368,12368,12368,12368,280704,280704,2048,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,2,128,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,722048,16,16,208,208,160,39200,6176,6176,0,0,0,0,0,0,880,320,12352,0,43392,12368,12368,12368,12368,280704,280704,2048,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,2,128,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,2,128,0,16,false,true,5,0,0,0,0,true,true,true,4,true,true,true,101605,16,16,208,208,160,23288,4000,4000,0,0,0,0,0,0,880,320,8008,8,28107,8028,8028,8028,8028,136,136,0,2,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,2,128,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,2,128,0,16,false,true,16,0,0,0,0,true,true,true,2,true,true,true,3807504,16,16,208,208,160,115200,12800,12800,0,0,0,0,0,0,880,320,25600,0,64000,25600,25600,25600,25600,1736448,1736448,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,2,128,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2208,16,16,208,208,160,128,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,2,128,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,688000,16,16,208,208,0,6176,6176,6176,0,0,0,0,0,16,0,320,12352,0,43392,12368,12368,12368,12368,280704,280704,2048,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,3,5,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,7488,16,16,0,0,0,0,0,0,272,272,16,0,0,0,0,0,0,0,2064,560,560,560,560,1248,1248,80,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,3,5,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,12112,16,16,208,208,160,2320,272,272,0,0,0,0,0,0,880,320,544,0,2064,560,560,560,560,1248,1248,80,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,3,5,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,3,5,0,16,false,true,0,0,0,0,0,true,true,true,3,true,true,true,2419,16,16,208,208,160,180,8,8,0,0,0,0,0,0,880,320,28,12,154,42,42,42,42,26,26,0,1,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,3,5,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,3,5,0,16,false,true,0,0,0,0,0,true,true,true,2,true,true,true,2640,16,16,208,208,160,160,32,32,0,0,0,0,0,0,880,320,64,0,288,64,64,64,64,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,3,5,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2224,16,16,208,208,160,144,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,3,5,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,9040,16,16,208,208,0,272,272,272,0,0,0,0,0,16,0,320,544,0,2064,560,560,560,560,1248,1248,80,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,3,8,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,12096,16,16,0,0,0,0,0,0,416,416,16,0,0,0,0,0,0,0,3072,848,848,848,848,2304,2304,128,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,3,8,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,18304,16,16,208,208,160,3616,416,416,0,0,0,0,0,0,880,320,832,0,3072,848,848,848,848,2304,2304,128,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,3,8,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,3,8,0,16,false,true,1,0,0,0,0,true,true,true,4,true,true,true,24751,16,16,208,208,160,7354,806,806,0,0,0,0,0,0,880,320,1624,12,5756,1638,1638,1638,1638,16,16,0,1,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,3,8,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,3,8,0,16,false,true,0,0,0,0,0,true,true,true,2,true,true,true,2640,16,16,208,208,160,160,32,32,0,0,0,0,0,0,880,320,64,0,288,64,64,64,64,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,3,8,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2224,16,16,208,208,160,144,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,3,8,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,14080,16,16,208,208,0,416,416,416,0,0,0,0,0,16,0,320,832,0,3072,848,848,848,848,2304,2304,128,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,3,16,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,27200,16,16,0,0,0,0,0,0,800,800,16,0,0,0,0,0,0,0,5760,1616,1616,1616,1616,6528,6528,256,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,3,16,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,37632,16,16,208,208,160,7072,800,800,0,0,0,0,0,0,880,320,1600,0,5760,1616,1616,1616,1616,6528,6528,256,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,3,16,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,3,16,0,16,false,true,2,0,0,0,0,true,true,true,4,true,true,true,47119,16,16,208,208,160,14520,1606,1606,0,0,0,0,0,0,880,320,3222,10,11351,3237,3237,3237,3237,24,24,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,3,16,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,3,16,0,16,false,true,0,0,0,0,0,true,true,true,2,true,true,true,2640,16,16,208,208,160,160,32,32,0,0,0,0,0,0,880,320,64,0,288,64,64,64,64,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,3,16,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2224,16,16,208,208,160,144,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,3,16,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,30336,16,16,208,208,0,800,800,800,0,0,0,0,0,16,0,320,1600,0,5760,1616,1616,1616,1616,6528,6528,256,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,3,32,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,69696,16,16,0,0,0,0,0,0,1568,1568,16,0,0,0,0,0,0,0,11136,3152,3152,3152,3152,21120,21120,512,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,grounded-reflected,3,32,16,16,true,true,0,160,160,0,0,true,true,true,4,true,true,true,88576,16,16,208,208,160,13984,1568,1568,0,0,0,0,0,0,880,320,3136,0,11136,3152,3152,3152,3152,21120,21120,512,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,no-bindings,3,32,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,1920,16,16,208,208,160,0,0,0,0,0,0,0,0,0,880,160,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-bindings,3,32,0,16,false,true,1,0,0,0,0,true,true,true,4,true,true,true,24708,16,16,208,208,160,7318,808,808,0,0,0,0,0,0,880,320,1622,6,5780,1639,1639,1639,1639,0,0,0,2,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,activity-only-grounding,3,32,0,16,false,true,0,0,0,160,0,true,true,true,0,true,true,true,464,16,16,160,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,random-reflected-program,3,32,0,16,false,true,0,0,0,0,0,true,true,true,2,true,true,true,2640,16,16,208,208,160,160,32,32,0,0,0,0,0,0,880,320,64,0,288,64,64,64,64,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,shuffled-terminal-program,3,32,0,16,false,true,0,0,0,0,0,true,true,true,0,true,true,true,2224,16,16,208,208,160,144,0,0,0,0,0,0,0,0,880,320,16,16,112,32,32,32,32,0,0,0,0,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,oracle-binding-program,3,32,16,16,true,true,0,0,0,0,0,true,true,true,4,true,true,true,75136,16,16,208,208,0,1568,1568,1568,0,0,0,0,0,16,0,320,3136,0,11136,3152,3152,3152,3152,21120,21120,512,16,,,,,,,,,,,,,,
runtime,reflected-grounding-rg0a-v1,definitive,true,true,concrete,3,64,16,16,true,true,0,0,0,0,0,true,true,true,0,true,true,true,203840,16,16,0,0,0,0,0,0,3104,3104,16,0,0,0,0,0,0,0,21888,6224,6224,6224,6224,74880,74880,1024,16,,,,,,,,,,,,,,
