row_type,protocol,mode,claim_eligible,passed,workload,seed,depth,view,price_micros,uses_per_cycle,acquisition_work,installation_work,retained_bytes,maintenance_per_cycle,concrete_per_cycle,motif_per_cycle,gain_micros,break_even_cycles,break_even_invocations,horizon_cycles,horizon_invocations,delta_cost_micros,gate,gate_status
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,100,,,,,,,,,,,128,128,10774909524800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,100,,,,,,,,,,,256,256,10805974049600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,100,,,,,,,,,,,1024,1024,10992361198400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,100,,,,,,,,,,,10000,10000,13170761000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,100,,,,,,,,,,,100000,100000,35013005000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,100,,,,,,,,,,,1000000,1000000,253435445000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,100,,,,,,,,,,,10000000,10000000,2437659845000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,100,,,,,,,,,,,1,1,10743919691600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,100,,,,,,,,,,,2,2,10743994383200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,100,,,,,,,,,,,4,4,10744143766400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,100,,,,,,,,,,,8,8,10744442532800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,100,,,,,,,,,,,16,16,10745040065600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,100,,,,,,,,,,,32,32,10746235131200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,100,,,,,,,,,,,64,64,10748625262400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,100,,,,,,,,,,,128,128,10753405524800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,100,,,,,,,,,,,256,256,10762966049600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,100,,,,,,,,,,,1024,1024,10820329198400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,100,,,,,,,,,,,10000,10000,11490761000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,100,,,,,,,,,,,100000,100000,18213005000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,100,,,,,,,,,,,1000000,1000000,85435445000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,100,,,,,,,,,,,10000000,10000000,757659845000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,100,,,,,,,,,,,1,1,10743583691600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,100,,,,,,,,,,,2,2,10743322383200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,100,,,,,,,,,,,4,4,10742799766400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,100,,,,,,,,,,,8,8,10741754532800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,100,,,,,,,,,,,16,16,10739664065600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,100,,,,,,,,,,,32,32,10735483131200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,100,,,,,,,,,,,64,64,10727121262400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,100,,,,,,,,,,,128,128,10710397524800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,100,,,,,,,,,,,256,256,10676950049600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,100,,,,,,,,,,,1024,1024,10476265198400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,100,,,,,,,,,,,10000,10000,8130761000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,100,,,,,,,,,,,100000,100000,-15386995000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,100,,,,,,,,,,,1000000,1000000,-250564555000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,100,,,,,,,,,,,10000000,10000000,-2602340155000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,64,full-stack-from-blank,100,,,,,,,,,,,1,1,10742911691600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,64,full-stack-from-blank,100,,,,,,,,,,,2,2,10741978383200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,64,full-stack-from-blank,100,,,,,,,,,,,4,4,10740111766400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,64,full-stack-from-blank,100,,,,,,,,,,,8,8,10736378532800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,64,full-stack-from-blank,100,,,,,,,,,,,16,16,10728912065600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,64,full-stack-from-blank,100,,,,,,,,,,,32,32,10713979131200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,64,full-stack-from-blank,100,,,,,,,,,,,64,64,10684113262400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,64,full-stack-from-blank,100,,,,,,,,,,,128,128,10624381524800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,64,full-stack-from-blank,100,,,,,,,,,,,256,256,10504918049600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,64,full-stack-from-blank,100,,,,,,,,,,,1024,1024,9788137198400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,64,full-stack-from-blank,100,,,,,,,,,,,10000,10000,1410761000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,64,full-stack-from-blank,100,,,,,,,,,,,100000,100000,-82586995000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,64,full-stack-from-blank,100,,,,,,,,,,,1000000,1000000,-922564555000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,64,full-stack-from-blank,100,,,,,,,,,,,10000000,10000000,-9322340155000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,128,full-stack-from-blank,100,,,,,,,,,,,1,1,10741567691600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,128,full-stack-from-blank,100,,,,,,,,,,,2,2,10739290383200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,128,full-stack-from-blank,100,,,,,,,,,,,4,4,10734735766400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,128,full-stack-from-blank,100,,,,,,,,,,,8,8,10725626532800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,128,full-stack-from-blank,100,,,,,,,,,,,16,16,10707408065600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,128,full-stack-from-blank,100,,,,,,,,,,,32,32,10670971131200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,128,full-stack-from-blank,100,,,,,,,,,,,64,64,10598097262400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,128,full-stack-from-blank,100,,,,,,,,,,,128,128,10452349524800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,128,full-stack-from-blank,100,,,,,,,,,,,256,256,10160854049600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,128,full-stack-from-blank,100,,,,,,,,,,,1024,1024,8411881198400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,128,full-stack-from-blank,100,,,,,,,,,,,10000,10000,-12029239000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,128,full-stack-from-blank,100,,,,,,,,,,,100000,100000,-216986995000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,128,full-stack-from-blank,100,,,,,,,,,,,1000000,1000000,-2266564555000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,128,full-stack-from-blank,100,,,,,,,,,,,10000000,10000000,-22762340155000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,0,,full-stack-from-blank,100,,,,,,,,,,,1,6,10740996149600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,0,,full-stack-from-blank,100,,,,,,,,,,,2,12,10738147299200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,0,,full-stack-from-blank,100,,,,,,,,,,,4,24,10732449598400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,0,,full-stack-from-blank,100,,,,,,,,,,,8,48,10721054196800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,0,,full-stack-from-blank,100,,,,,,,,,,,16,96,10698263393600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,0,,full-stack-from-blank,100,,,,,,,,,,,32,192,10652681787200,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,0,,full-stack-from-blank,100,,,,,,,,,,,64,384,10561518574400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,0,,full-stack-from-blank,100,,,,,,,,,,,128,768,10379192148800,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,0,,full-stack-from-blank,100,,,,,,,,,,,256,1536,10014539297600,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,0,,full-stack-from-blank,100,,,,,,,,,,,1024,6144,7826622190400,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,0,,full-stack-from-blank,100,,,,,,,,,,,10000,60000,-17744659000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,0,,full-stack-from-blank,100,,,,,,,,,,,100000,600000,-274141195000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,0,,full-stack-from-blank,100,,,,,,,,,,,1000000,6000000,-2838106555000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,0,,full-stack-from-blank,100,,,,,,,,,,,10000000,60000000,-28477760155000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,5,full-stack-from-blank,1000,,,,,,,,,,,1,1,10744156916000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,5,full-stack-from-blank,1000,,,,,,,,,,,2,2,10744468832000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,5,full-stack-from-blank,1000,,,,,,,,,,,4,4,10745092664000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,5,full-stack-from-blank,1000,,,,,,,,,,,8,8,10746340328000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,5,full-stack-from-blank,1000,,,,,,,,,,,16,16,10748835656000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,5,full-stack-from-blank,1000,,,,,,,,,,,32,32,10753826312000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,5,full-stack-from-blank,1000,,,,,,,,,,,64,64,10763807624000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,5,full-stack-from-blank,1000,,,,,,,,,,,128,128,10783770248000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,5,full-stack-from-blank,1000,,,,,,,,,,,256,256,10823695496000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,5,full-stack-from-blank,1000,,,,,,,,,,,1024,1024,11063246984000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,5,full-stack-from-blank,1000,,,,,,,,,,,10000,10000,13863005000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,5,full-stack-from-blank,1000,,,,,,,,,,,100000,100000,41935445000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,5,full-stack-from-blank,1000,,,,,,,,,,,1000000,1000000,322659845000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,5,full-stack-from-blank,1000,,,,,,,,,,,10000000,10000000,3129903845000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,1000,,,,,,,,,,,1,1,10744093916000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,1000,,,,,,,,,,,2,2,10744342832000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,1000,,,,,,,,,,,4,4,10744840664000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,1000,,,,,,,,,,,8,8,10745836328000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,1000,,,,,,,,,,,16,16,10747827656000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,1000,,,,,,,,,,,32,32,10751810312000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,1000,,,,,,,,,,,64,64,10759775624000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,1000,,,,,,,,,,,128,128,10775706248000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,1000,,,,,,,,,,,256,256,10807567496000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,1000,,,,,,,,,,,1024,1024,10998734984000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,1000,,,,,,,,,,,10000,10000,13233005000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,1000,,,,,,,,,,,100000,100000,35635445000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,1000,,,,,,,,,,,1000000,1000000,259659845000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,8,full-stack-from-blank,1000,,,,,,,,,,,10000000,10000000,2499903845000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,1000,,,,,,,,,,,1,1,10743925916000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,1000,,,,,,,,,,,2,2,10744006832000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,1000,,,,,,,,,,,4,4,10744168664000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,1000,,,,,,,,,,,8,8,10744492328000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,1000,,,,,,,,,,,16,16,10745139656000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,1000,,,,,,,,,,,32,32,10746434312000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,1000,,,,,,,,,,,64,64,10749023624000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,1000,,,,,,,,,,,128,128,10754202248000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,1000,,,,,,,,,,,256,256,10764559496000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,1000,,,,,,,,,,,1024,1024,10826702984000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,1000,,,,,,,,,,,10000,10000,11553005000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,1000,,,,,,,,,,,100000,100000,18835445000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,1000,,,,,,,,,,,1000000,1000000,91659845000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,16,full-stack-from-blank,1000,,,,,,,,,,,10000000,10000000,819903845000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,0,32,full-stack-from-blank,1000,,,,,,,,,,,1,1,10743589916000,,
