cell,context,form,stable_opportunity,stable_completed,stable_completed_cumulative,sparse_opportunity,sparse_completed,sparse_completed_cumulative,stable_resistance,sparse_resistance,stable_live_arrows,sparse_live_arrows,b_probe_effect,a_probe_effect,b_executable_contexts,deallocations,queue_comparisons,work
61,26,2,1,1,27,1,1,6,48,4,2,2,1,1,27,35,1172,11084
61,27,3,1,1,28,0,0,6,49,2,2,2,1,1,28,35,198,9553
61,28,0,1,1,29,0,0,6,51,0,2,0,1,0,29,4,130,7549
61,29,1,1,1,30,0,0,6,53,1,2,2,1,0,30,0,1141,11619
61,30,2,1,1,31,1,1,7,55,4,2,2,1,1,31,35,1172,12268
61,31,3,1,1,32,0,0,7,56,2,2,2,1,1,32,35,174,9948
61,32,0,1,1,33,0,0,7,58,1,2,2,1,0,33,2,148,9846
61,33,1,1,1,34,0,0,7,60,1,2,2,1,0,34,4,1141,12845
61,34,3,1,1,35,0,0,7,61,0,2,0,1,0,35,37,173,10541
62,0,0,1,1,1,0,0,0,4,1,2,2,1,0,1,2,132,979
62,1,1,1,1,2,0,0,0,5,0,2,0,1,0,2,8,152,1314
62,2,2,1,1,3,0,0,0,7,1,2,2,1,0,3,0,1149,3013
62,3,3,1,1,4,1,1,1,9,4,2,2,1,1,4,35,1174,3691
62,4,0,1,1,5,0,0,1,10,2,2,2,1,1,5,35,195,2619
62,5,1,1,1,6,0,0,1,12,1,2,2,1,0,6,2,152,2344
62,6,2,1,1,7,0,0,1,14,1,2,2,1,0,7,4,1149,4237
62,7,3,1,1,8,1,1,2,15,3,2,2,1,1,8,68,1174,5008
62,8,0,1,1,9,0,0,2,17,2,2,2,1,1,9,2,158,3165
62,9,1,1,1,10,0,0,2,19,1,2,2,1,0,10,2,152,3407
62,10,2,1,1,11,0,0,2,21,1,2,2,1,0,11,4,1149,5453
62,11,3,1,1,12,1,0,2,22,0,2,0,1,0,12,70,1169,5917
62,12,0,1,1,13,0,0,2,24,1,2,2,1,0,13,2,149,4472
62,13,1,1,1,14,0,0,2,26,1,2,2,1,0,14,4,152,4529
62,14,2,1,1,15,0,0,2,27,0,2,0,1,0,15,41,1149,6836
62,15,3,1,1,16,1,1,3,29,4,2,2,1,1,16,0,1146,7314
62,16,0,1,1,17,0,0,3,31,3,2,2,1,1,17,35,170,5700
62,17,1,1,1,18,0,0,3,32,0,2,0,1,0,18,6,173,5705
62,18,2,1,1,19,0,0,3,34,0,2,0,1,0,19,37,1064,6624
62,19,3,1,1,20,1,1,4,36,4,2,2,1,1,20,0,1146,8559
62,20,0,1,1,21,0,0,4,38,3,2,2,1,1,21,35,170,6792
62,21,1,1,1,22,0,0,4,39,0,2,0,1,0,22,6,155,6763
62,22,2,1,1,23,0,0,4,41,1,2,2,1,0,23,0,1149,9220
62,23,3,1,1,24,1,1,5,43,4,2,2,1,1,24,35,1174,9899
62,24,0,1,1,25,0,0,5,44,2,2,2,1,1,25,35,195,8439
62,25,1,1,1,26,0,0,5,46,1,2,2,1,0,26,2,152,7776
62,26,2,1,1,27,0,0,5,48,1,2,2,1,0,27,4,1149,10445
62,27,3,1,1,28,1,1,6,49,3,2,2,1,1,28,68,1174,11216
62,28,0,1,1,29,0,0,6,51,2,2,2,1,1,29,2,158,8209
62,29,1,1,1,30,0,0,6,53,1,2,2,1,0,30,2,152,8839
62,30,2,1,1,31,0,0,6,55,1,2,2,1,0,31,4,1149,11661
62,31,3,1,1,32,1,0,6,56,0,2,0,1,0,32,70,1169,11737
62,32,0,1,1,33,0,0,6,58,1,2,2,1,0,33,2,149,9904
62,33,1,1,1,34,0,0,6,60,1,2,2,1,0,34,4,152,9961
62,34,2,1,1,35,0,0,6,61,0,2,0,1,0,35,41,1149,13044
63,0,0,1,1,1,1,1,1,4,4,2,2,1,1,1,2,1129,2544
63,1,1,1,1,2,0,0,1,5,2,2,2,1,1,2,37,172,1854
63,2,2,1,1,3,0,0,1,7,1,2,2,1,0,3,2,147,1766
63,3,3,1,1,4,0,0,1,9,1,2,2,1,0,4,4,1147,3582
63,4,0,1,1,5,1,1,2,10,0,2,0,1,0,5,70,1173,4356
63,5,1,1,1,6,0,0,2,12,1,2,2,1,0,6,2,147,2834
63,6,2,1,1,7,0,0,2,14,1,2,2,1,0,7,4,147,2887
63,7,3,1,1,8,0,0,2,15,0,2,0,1,0,8,39,1147,4965
63,8,0,1,1,9,1,0,2,17,0,2,0,1,0,9,35,1123,4891
63,9,1,1,1,10,0,0,2,19,1,2,2,1,0,10,2,147,3952
63,10,2,1,1,11,0,0,2,21,1,2,2,1,0,11,4,147,4007
63,11,3,1,1,12,0,0,2,22,0,2,0,1,0,12,41,1144,5930
63,12,0,1,1,13,1,1,3,24,4,2,2,1,1,13,0,1147,6725
63,13,1,1,1,14,0,0,3,26,3,2,2,1,1,14,35,172,5181
63,14,2,1,1,15,0,0,3,27,0,2,0,1,0,15,6,172,5183
63,15,3,1,1,16,0,0,3,29,1,2,2,1,0,16,0,1147,7383
63,16,0,1,1,17,1,1,4,31,4,2,2,1,1,17,35,1173,8063
63,17,1,1,1,18,0,0,4,32,2,2,2,1,1,18,35,195,6713
63,18,2,1,1,19,0,0,4,34,0,2,0,1,0,19,4,130,5277
63,19,3,1,1,20,0,0,4,36,1,2,2,1,0,20,0,1147,8564
63,20,0,1,1,21,1,1,5,38,4,2,2,1,1,21,35,1173,9247
63,21,1,1,1,22,0,0,5,39,2,2,2,1,1,22,35,175,7301
63,22,2,1,1,23,0,0,5,41,1,2,2,1,0,23,2,147,7197
63,23,3,1,1,24,0,0,5,43,1,2,2,1,0,24,4,1147,9790
63,24,0,1,1,25,1,1,6,44,0,2,0,1,0,25,70,1173,10564
63,25,1,1,1,26,0,0,6,46,1,2,2,1,0,26,2,147,8266
63,26,2,1,1,27,0,0,6,48,1,2,2,1,0,27,4,147,8319
63,27,3,1,1,28,0,0,6,49,0,2,0,1,0,28,39,1147,11173
63,28,0,1,1,29,1,0,6,51,0,2,0,1,0,29,35,1123,10323
63,29,1,1,1,30,0,0,6,53,1,2,2,1,0,30,2,147,9384
63,30,2,1,1,31,0,0,6,55,1,2,2,1,0,31,4,147,9439
63,31,3,1,1,32,0,0,6,56,0,2,0,1,0,32,41,1144,11750
63,32,1,1,1,33,0,0,6,58,1,2,2,1,0,33,0,147,10008
63,33,2,1,1,34,0,0,6,60,1,2,2,1,0,34,4,147,10069
63,34,3,1,1,35,0,0,6,61,0,2,0,1,0,35,41,1147,13173
64,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,30,685,2065
64,1,1,1,1,2,1,1,1,4,4,2,2,1,1,1,0,689,2328
64,2,2,1,1,3,0,0,1,5,2,2,2,1,1,2,26,171,2074
64,3,3,1,1,4,0,0,1,7,1,2,2,1,0,3,2,145,2003
64,4,0,1,1,5,0,0,1,8,0,2,0,1,0,4,30,701,3340
64,5,1,1,1,6,1,1,2,10,4,2,2,1,1,5,0,705,3647
64,6,2,1,1,7,0,0,2,11,2,2,2,1,1,6,26,171,2888
64,7,3,1,1,8,0,0,2,13,1,2,2,1,0,7,2,145,2815
64,8,0,1,1,9,0,0,2,14,0,2,0,1,0,8,30,701,4268
64,9,1,1,1,10,1,1,3,16,4,2,2,1,1,9,0,705,4575
64,10,2,1,1,11,0,0,3,17,2,2,2,1,1,10,26,171,3700
64,11,3,1,1,12,0,0,3,19,1,2,2,1,0,11,2,145,3627
64,12,0,1,1,13,0,0,3,20,0,2,0,1,0,12,30,701,5196
64,13,1,1,1,14,1,1,4,22,4,2,2,1,1,13,0,705,5503
64,14,2,1,1,15,0,0,4,23,2,2,2,1,1,14,26,171,4512
64,15,3,1,1,16,0,0,4,25,1,2,2,1,0,15,2,145,4439
64,16,0,1,1,17,0,0,4,26,0,2,0,1,0,16,30,701,6124
64,17,1,1,1,18,1,1,5,28,4,2,2,1,1,17,0,705,6431
64,18,2,1,1,19,0,0,5,29,2,2,2,1,1,18,26,171,5324
64,19,3,1,1,20,0,0,5,31,1,2,2,1,0,19,2,145,5251
64,20,0,1,1,21,0,0,5,32,0,2,0,1,0,20,30,701,7052
64,21,1,1,1,22,1,1,6,34,4,2,2,1,1,21,0,705,7359
64,22,2,1,1,23,0,0,6,35,2,2,2,1,1,22,26,171,6136
64,23,3,1,1,24,0,0,6,37,1,2,2,1,0,23,2,145,6063
64,24,0,1,1,25,0,0,6,38,0,2,0,1,0,24,30,701,7980
64,25,1,1,1,26,1,1,7,40,4,2,2,1,1,25,0,705,8287
64,26,2,1,1,27,0,0,7,41,2,2,2,1,1,26,26,171,6948
64,27,3,1,1,28,0,0,7,43,1,2,2,1,0,27,2,145,6875
64,28,0,1,1,29,0,0,7,44,0,2,0,1,0,28,30,701,8908
64,29,1,1,1,30,1,1,8,46,4,2,2,1,1,29,0,705,9215
64,30,2,1,1,31,0,0,8,47,2,2,2,1,1,30,26,171,7760
64,31,3,1,1,32,0,0,8,49,1,2,2,1,0,31,2,145,7687
64,32,0,1,1,33,0,0,8,50,0,2,0,1,0,32,30,701,9836
64,33,2,1,1,34,0,0,8,52,1,2,2,1,0,33,0,148,8106
64,34,3,1,1,35,0,0,8,53,0,2,0,1,0,34,8,145,8203
65,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8,135,1016
65,1,1,1,1,2,0,0,0,4,1,2,2,1,0,1,0,685,2063
65,2,2,1,1,3,1,1,1,5,0,2,0,1,0,2,48,734,2923
65,3,3,1,1,4,0,0,1,7,1,2,2,1,0,3,2,152,2009
65,4,0,1,1,5,0,0,1,8,0,2,0,1,0,4,8,152,2103
65,5,1,1,1,6,0,0,1,10,1,2,2,1,0,5,0,705,3314
65,6,2,1,1,7,1,1,2,11,0,2,0,1,0,6,48,734,3853
65,7,3,1,1,8,0,0,2,13,1,2,2,1,0,7,2,152,2821
65,8,0,1,1,9,0,0,2,14,0,2,0,1,0,8,8,152,2915
65,9,1,1,1,10,0,0,2,16,1,2,2,1,0,9,0,705,4242
65,10,2,1,1,11,1,1,3,17,0,2,0,1,0,10,48,734,4781
65,11,3,1,1,12,0,0,3,19,1,2,2,1,0,11,2,152,3633
65,12,0,1,1,13,0,0,3,20,0,2,0,1,0,12,8,152,3727
65,13,1,1,1,14,0,0,3,22,1,2,2,1,0,13,0,705,5170
65,14,2,1,1,15,1,1,4,23,0,2,0,1,0,14,48,734,5709
65,15,3,1,1,16,0,0,4,25,1,2,2,1,0,15,2,152,4445
65,16,0,1,1,17,0,0,4,26,0,2,0,1,0,16,8,152,4539
65,17,1,1,1,18,0,0,4,28,1,2,2,1,0,17,0,705,6098
65,18,2,1,1,19,1,1,5,29,0,2,0,1,0,18,48,734,6637
65,19,3,1,1,20,0,0,5,31,1,2,2,1,0,19,2,152,5257
65,20,0,1,1,21,0,0,5,32,0,2,0,1,0,20,8,152,5351
65,21,1,1,1,22,0,0,5,34,1,2,2,1,0,21,0,705,7026
65,22,2,1,1,23,1,1,6,35,0,2,0,1,0,22,48,734,7565
65,23,3,1,1,24,0,0,6,37,1,2,2,1,0,23,2,152,6069
65,24,0,1,1,25,0,0,6,38,0,2,0,1,0,24,8,152,6163
65,25,1,1,1,26,0,0,6,40,1,2,2,1,0,25,0,705,7954
65,26,2,1,1,27,1,1,7,41,0,2,0,1,0,26,48,734,8493
65,27,3,1,1,28,0,0,7,43,1,2,2,1,0,27,2,152,6881
65,28,0,1,1,29,0,0,7,44,0,2,0,1,0,28,8,152,6975
65,29,1,1,1,30,0,0,7,46,1,2,2,1,0,29,0,705,8882
65,30,2,1,1,31,1,1,8,47,0,2,0,1,0,30,48,734,9421
65,31,3,1,1,32,0,0,8,49,1,2,2,1,0,31,2,152,7693
65,32,0,1,1,33,0,0,8,50,0,2,0,1,0,32,8,152,7787
65,33,1,1,1,34,0,0,8,52,1,2,2,1,0,33,0,705,9810
65,34,3,1,1,35,0,0,8,53,0,2,0,1,0,34,26,175,8265
66,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8,132,1018
66,1,1,1,1,2,0,0,0,4,1,2,2,1,0,1,0,135,1045
66,2,2,1,1,3,0,0,0,5,0,2,0,1,0,2,30,707,2516
66,3,3,1,1,4,1,1,1,7,4,2,2,1,1,3,0,704,2842
66,4,0,1,1,5,0,0,1,8,2,2,2,1,1,4,26,172,2187
66,5,1,1,1,6,0,0,1,10,1,2,2,1,0,5,2,150,2120
66,6,2,1,1,7,0,0,1,11,0,2,0,1,0,6,30,707,3446
66,7,3,1,1,8,1,1,2,13,4,2,2,1,1,7,0,704,3770
66,8,0,1,1,9,0,0,2,14,2,2,2,1,1,8,26,172,2999
66,9,1,1,1,10,0,0,2,16,1,2,2,1,0,9,2,150,2932
66,10,2,1,1,11,0,0,2,17,0,2,0,1,0,10,30,707,4374
66,11,3,1,1,12,1,1,3,19,4,2,2,1,1,11,0,704,4698
66,12,0,1,1,13,0,0,3,20,2,2,2,1,1,12,26,172,3811
66,13,1,1,1,14,0,0,3,22,1,2,2,1,0,13,2,150,3744
66,14,2,1,1,15,0,0,3,23,0,2,0,1,0,14,30,707,5302
66,15,3,1,1,16,1,1,4,25,4,2,2,1,1,15,0,704,5626
66,16,0,1,1,17,0,0,4,26,2,2,2,1,1,16,26,172,4623
66,17,1,1,1,18,0,0,4,28,1,2,2,1,0,17,2,150,4556
66,18,2,1,1,19,0,0,4,29,0,2,0,1,0,18,30,707,6230
66,19,3,1,1,20,1,1,5,31,4,2,2,1,1,19,0,704,6554
66,20,0,1,1,21,0,0,5,32,2,2,2,1,1,20,26,172,5435
66,21,1,1,1,22,0,0,5,34,1,2,2,1,0,21,2,150,5368
66,22,2,1,1,23,0,0,5,35,0,2,0,1,0,22,30,707,7158
66,23,3,1,1,24,1,1,6,37,4,2,2,1,1,23,0,704,7482
66,24,0,1,1,25,0,0,6,38,2,2,2,1,1,24,26,172,6247
66,25,1,1,1,26,0,0,6,40,1,2,2,1,0,25,2,150,6180
66,26,2,1,1,27,0,0,6,41,0,2,0,1,0,26,30,707,8086
66,27,3,1,1,28,1,1,7,43,4,2,2,1,1,27,0,704,8410
66,28,0,1,1,29,0,0,7,44,2,2,2,1,1,28,26,172,7059
66,29,1,1,1,30,0,0,7,46,1,2,2,1,0,29,2,150,6992
66,30,2,1,1,31,0,0,7,47,0,2,0,1,0,30,30,707,9014
66,31,3,1,1,32,1,1,8,49,4,2,2,1,1,31,0,704,9338
66,32,0,1,1,33,0,0,8,50,2,2,2,1,1,32,26,172,7871
66,33,1,1,1,34,0,0,8,52,1,2,2,1,0,33,2,150,7804
66,34,2,1,1,35,0,0,8,53,0,2,0,1,0,34,30,707,9942
67,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,30,689,2042
67,1,1,1,1,2,0,0,1,4,1,2,2,1,0,1,0,132,1289
67,2,2,1,1,3,0,0,1,5,0,2,0,1,0,2,8,145,1706
67,3,3,1,1,4,0,0,1,7,1,2,2,1,0,3,0,705,2846
67,4,0,1,1,5,1,1,2,8,0,2,0,1,0,4,48,735,3408
67,5,1,1,1,6,0,0,2,10,1,2,2,1,0,5,2,145,2428
67,6,2,1,1,7,0,0,2,11,0,2,0,1,0,6,8,145,2520
67,7,3,1,1,8,0,0,2,13,1,2,2,1,0,7,0,705,3774
67,8,0,1,1,9,1,1,3,14,0,2,0,1,0,8,48,735,4336
67,9,1,1,1,10,0,0,3,16,1,2,2,1,0,9,2,145,3240
67,10,2,1,1,11,0,0,3,17,0,2,0,1,0,10,8,145,3332
67,11,3,1,1,12,0,0,3,19,1,2,2,1,0,11,0,705,4702
67,12,0,1,1,13,1,1,4,20,0,2,0,1,0,12,48,735,5264
67,13,1,1,1,14,0,0,4,22,1,2,2,1,0,13,2,145,4052
67,14,2,1,1,15,0,0,4,23,0,2,0,1,0,14,8,145,4144
67,15,3,1,1,16,0,0,4,25,1,2,2,1,0,15,0,705,5630
67,16,0,1,1,17,1,1,5,26,0,2,0,1,0,16,48,735,6192
67,17,1,1,1,18,0,0,5,28,1,2,2,1,0,17,2,145,4864
67,18,2,1,1,19,0,0,5,29,0,2,0,1,0,18,8,145,4956
67,19,3,1,1,20,0,0,5,31,1,2,2,1,0,19,0,705,6558
67,20,0,1,1,21,1,1,6,32,0,2,0,1,0,20,48,735,7120
67,21,1,1,1,22,0,0,6,34,1,2,2,1,0,21,2,145,5676
67,22,2,1,1,23,0,0,6,35,0,2,0,1,0,22,8,145,5768
67,23,3,1,1,24,0,0,6,37,1,2,2,1,0,23,0,705,7486
67,24,0,1,1,25,1,1,7,38,0,2,0,1,0,24,48,735,8048
67,25,1,1,1,26,0,0,7,40,1,2,2,1,0,25,2,145,6488
67,26,2,1,1,27,0,0,7,41,0,2,0,1,0,26,8,145,6580
67,27,3,1,1,28,0,0,7,43,1,2,2,1,0,27,0,705,8414
67,28,0,1,1,29,1,1,8,44,0,2,0,1,0,28,48,735,8976
67,29,1,1,1,30,0,0,8,46,1,2,2,1,0,29,2,145,7300
67,30,2,1,1,31,0,0,8,47,0,2,0,1,0,30,8,145,7392
67,31,3,1,1,32,0,0,8,49,1,2,2,1,0,31,0,705,9342
67,32,1,1,1,33,0,0,8,50,0,2,0,1,0,32,26,170,7870
67,33,2,1,1,34,0,0,8,52,1,2,2,1,0,33,2,145,7800
67,34,3,1,1,35,0,0,8,53,0,2,0,1,0,34,30,705,9943
68,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8,132,1012
68,1,1,1,1,2,0,0,0,4,1,2,2,1,0,1,0,793,2214
68,2,2,1,1,3,1,1,1,5,0,2,0,1,0,2,54,845,3143
68,3,3,1,1,4,0,0,1,7,1,2,2,1,0,3,2,152,2092
68,4,0,1,1,5,0,0,1,8,0,2,0,1,0,4,8,149,2183
68,5,1,1,1,6,0,0,1,10,1,2,2,1,0,5,0,813,3570
68,6,2,1,1,7,1,1,2,11,0,2,0,1,0,6,54,845,4169
68,7,3,1,1,8,0,0,2,13,1,2,2,1,0,7,2,152,2988
68,8,0,1,1,9,0,0,2,14,0,2,0,1,0,8,8,149,3079
68,9,1,1,1,10,0,0,2,16,1,2,2,1,0,9,0,813,4594
68,10,2,1,1,11,1,1,3,17,0,2,0,1,0,10,54,845,5193
68,11,3,1,1,12,0,0,3,19,1,2,2,1,0,11,2,152,3884
68,12,0,1,1,13,0,0,3,20,0,2,0,1,0,12,8,149,3975
68,13,1,1,1,14,0,0,3,22,1,2,2,1,0,13,0,813,5618
68,14,2,1,1,15,1,1,4,23,0,2,0,1,0,14,54,845,6217
68,15,3,1,1,16,0,0,4,25,1,2,2,1,0,15,2,152,4780
68,16,0,1,1,17,0,0,4,26,0,2,0,1,0,16,8,149,4871
68,17,1,1,1,18,0,0,4,28,1,2,2,1,0,17,0,813,6642
68,18,2,1,1,19,1,1,5,29,0,2,0,1,0,18,54,845,7241
68,19,3,1,1,20,0,0,5,31,1,2,2,1,0,19,2,152,5676
68,20,0,1,1,21,0,0,5,32,0,2,0,1,0,20,8,149,5767
68,21,1,1,1,22,0,0,5,34,1,2,2,1,0,21,0,813,7666
68,22,2,1,1,23,1,1,6,35,0,2,0,1,0,22,54,845,8265
68,23,3,1,1,24,0,0,6,37,1,2,2,1,0,23,2,152,6572
68,24,0,1,1,25,0,0,6,38,0,2,0,1,0,24,8,149,6663
68,25,1,1,1,26,0,0,6,40,1,2,2,1,0,25,0,813,8690
68,26,2,1,1,27,1,1,7,41,0,2,0,1,0,26,54,845,9289
68,27,3,1,1,28,0,0,7,43,1,2,2,1,0,27,2,152,7468
68,28,0,1,1,29,0,0,7,44,0,2,0,1,0,28,8,149,7559
68,29,1,1,1,30,0,0,7,46,1,2,2,1,0,29,0,813,9714
68,30,2,1,1,31,1,1,8,47,0,2,0,1,0,30,54,845,10313
68,31,3,1,1,32,0,0,8,49,1,2,2,1,0,31,2,152,8364
68,32,0,1,1,33,0,0,8,50,0,2,0,1,0,32,8,149,8455
68,33,1,1,1,34,0,0,8,52,1,2,2,1,0,33,0,813,10738
68,34,3,1,1,35,0,0,8,53,0,2,0,1,0,34,29,175,8985
69,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8,132,1018
69,1,1,1,1,2,0,0,0,4,1,2,2,1,0,1,0,132,1041
69,2,2,1,1,3,0,0,0,5,0,2,0,1,0,2,33,815,2679
69,3,3,1,1,4,1,1,1,7,4,2,2,1,1,3,0,815,3050
69,4,0,1,1,5,0,0,1,8,2,2,2,1,1,4,29,172,2276
69,5,1,1,1,6,0,0,1,10,1,2,2,1,0,5,2,147,2200
69,6,2,1,1,7,0,0,1,11,0,2,0,1,0,6,33,815,3705
69,7,3,1,1,8,1,1,2,13,4,2,2,1,1,7,0,815,4074
69,8,0,1,1,9,0,0,2,14,2,2,2,1,1,8,29,172,3172
69,9,1,1,1,10,0,0,2,16,1,2,2,1,0,9,2,147,3096
69,10,2,1,1,11,0,0,2,17,0,2,0,1,0,10,33,815,4729
69,11,3,1,1,12,1,1,3,19,4,2,2,1,1,11,0,815,5098
69,12,0,1,1,13,0,0,3,20,2,2,2,1,1,12,29,172,4068
69,13,1,1,1,14,0,0,3,22,1,2,2,1,0,13,2,147,3992
69,14,2,1,1,15,0,0,3,23,0,2,0,1,0,14,33,815,5753
69,15,3,1,1,16,1,1,4,25,4,2,2,1,1,15,0,815,6122
69,16,0,1,1,17,0,0,4,26,2,2,2,1,1,16,29,172,4964
69,17,1,1,1,18,0,0,4,28,1,2,2,1,0,17,2,147,4888
69,18,2,1,1,19,0,0,4,29,0,2,0,1,0,18,33,815,6777
69,19,3,1,1,20,1,1,5,31,4,2,2,1,1,19,0,815,7146
69,20,0,1,1,21,0,0,5,32,2,2,2,1,1,20,29,172,5860
69,21,1,1,1,22,0,0,5,34,1,2,2,1,0,21,2,147,5784
69,22,2,1,1,23,0,0,5,35,0,2,0,1,0,22,33,815,7801
69,23,3,1,1,24,1,1,6,37,4,2,2,1,1,23,0,815,8170
69,24,0,1,1,25,0,0,6,38,2,2,2,1,1,24,29,172,6756
69,25,1,1,1,26,0,0,6,40,1,2,2,1,0,25,2,147,6680
69,26,2,1,1,27,0,0,6,41,0,2,0,1,0,26,33,815,8825
69,27,3,1,1,28,1,1,7,43,4,2,2,1,1,27,0,815,9194
69,28,0,1,1,29,0,0,7,44,2,2,2,1,1,28,29,172,7652
69,29,1,1,1,30,0,0,7,46,1,2,2,1,0,29,2,147,7576
69,30,2,1,1,31,0,0,7,47,0,2,0,1,0,30,33,815,9849
69,31,3,1,1,32,1,1,8,49,4,2,2,1,1,31,0,815,10218
69,32,0,1,1,33,0,0,8,50,2,2,2,1,1,32,29,172,8548
69,33,1,1,1,34,0,0,8,52,1,2,2,1,0,33,2,147,8472
69,34,2,1,1,35,0,0,8,53,0,2,0,1,0,34,33,815,10873
70,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,33,794,2191
70,1,1,1,1,2,0,0,1,4,1,2,2,1,0,1,0,132,1323
70,2,2,1,1,3,0,0,1,5,0,2,0,1,0,2,8,148,1752
70,3,3,1,1,4,0,0,1,7,1,2,2,1,0,3,0,813,3049
70,4,0,1,1,5,1,1,2,8,0,2,0,1,0,4,54,840,3668
70,5,1,1,1,6,0,0,2,10,1,2,2,1,0,5,2,145,2555
70,6,2,1,1,7,0,0,2,11,0,2,0,1,0,6,8,148,2650
70,7,3,1,1,8,0,0,2,13,1,2,2,1,0,7,0,813,4073
70,8,0,1,1,9,1,1,3,14,0,2,0,1,0,8,54,840,4692
70,9,1,1,1,10,0,0,3,16,1,2,2,1,0,9,2,145,3451
70,10,2,1,1,11,0,0,3,17,0,2,0,1,0,10,8,148,3546
70,11,3,1,1,12,0,0,3,19,1,2,2,1,0,11,0,813,5097
70,12,0,1,1,13,1,1,4,20,0,2,0,1,0,12,54,840,5716
70,13,1,1,1,14,0,0,4,22,1,2,2,1,0,13,2,145,4347
70,14,2,1,1,15,0,0,4,23,0,2,0,1,0,14,8,148,4442
70,15,3,1,1,16,0,0,4,25,1,2,2,1,0,15,0,813,6121
70,16,0,1,1,17,1,1,5,26,0,2,0,1,0,16,54,840,6740
70,17,1,1,1,18,0,0,5,28,1,2,2,1,0,17,2,145,5243
70,18,2,1,1,19,0,0,5,29,0,2,0,1,0,18,8,148,5338
70,19,3,1,1,20,0,0,5,31,1,2,2,1,0,19,0,813,7145
70,20,0,1,1,21,1,1,6,32,0,2,0,1,0,20,54,840,7764
70,21,1,1,1,22,0,0,6,34,1,2,2,1,0,21,2,145,6139
70,22,2,1,1,23,0,0,6,35,0,2,0,1,0,22,8,148,6234
70,23,3,1,1,24,0,0,6,37,1,2,2,1,0,23,0,813,8169
70,24,0,1,1,25,1,1,7,38,0,2,0,1,0,24,54,840,8788
70,25,1,1,1,26,0,0,7,40,1,2,2,1,0,25,2,145,7035
70,26,2,1,1,27,0,0,7,41,0,2,0,1,0,26,8,148,7130
70,27,3,1,1,28,0,0,7,43,1,2,2,1,0,27,0,813,9193
70,28,0,1,1,29,1,1,8,44,0,2,0,1,0,28,54,840,9812
70,29,1,1,1,30,0,0,8,46,1,2,2,1,0,29,2,145,7931
70,30,2,1,1,31,0,0,8,47,0,2,0,1,0,30,8,148,8026
70,31,3,1,1,32,0,0,8,49,1,2,2,1,0,31,0,813,10217
70,32,1,1,1,33,0,0,8,50,0,2,0,1,0,32,29,170,8548
70,33,2,1,1,34,0,0,8,52,1,2,2,1,0,33,2,148,8476
70,34,3,1,1,35,0,0,8,53,0,2,0,1,0,34,33,813,10872
71,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,33,793,2221
71,1,1,1,1,2,1,1,1,4,4,2,2,1,1,1,0,794,2510
71,2,2,1,1,3,0,0,1,5,2,2,2,1,1,2,29,173,2165
71,3,3,1,1,4,0,0,1,7,1,2,2,1,0,3,2,152,2091
71,4,0,1,1,5,0,0,1,8,0,2,0,1,0,4,33,813,3600
71,5,1,1,1,6,1,1,2,10,4,2,2,1,1,5,0,814,3943
71,6,2,1,1,7,0,0,2,11,2,2,2,1,1,6,29,173,3063
71,7,3,1,1,8,0,0,2,13,1,2,2,1,0,7,2,152,2987
71,8,0,1,1,9,0,0,2,14,0,2,0,1,0,8,33,813,4624
71,9,1,1,1,10,1,1,3,16,4,2,2,1,1,9,0,814,4967
71,10,2,1,1,11,0,0,3,17,2,2,2,1,1,10,29,173,3959
71,11,3,1,1,12,0,0,3,19,1,2,2,1,0,11,2,152,3883
71,12,0,1,1,13,0,0,3,20,0,2,0,1,0,12,33,813,5648
71,13,1,1,1,14,1,1,4,22,4,2,2,1,1,13,0,814,5991
71,14,2,1,1,15,0,0,4,23,2,2,2,1,1,14,29,173,4855
71,15,3,1,1,16,0,0,4,25,1,2,2,1,0,15,2,152,4779
71,16,0,1,1,17,0,0,4,26,0,2,0,1,0,16,33,813,6672
71,17,1,1,1,18,1,1,5,28,4,2,2,1,1,17,0,814,7015
71,18,2,1,1,19,0,0,5,29,2,2,2,1,1,18,29,173,5751
71,19,3,1,1,20,0,0,5,31,1,2,2,1,0,19,2,152,5675
71,20,0,1,1,21,0,0,5,32,0,2,0,1,0,20,33,813,7696
71,21,1,1,1,22,1,1,6,34,4,2,2,1,1,21,0,814,8039
71,22,2,1,1,23,0,0,6,35,2,2,2,1,1,22,29,173,6647
71,23,3,1,1,24,0,0,6,37,1,2,2,1,0,23,2,152,6571
71,24,0,1,1,25,0,0,6,38,0,2,0,1,0,24,33,813,8720
71,25,1,1,1,26,1,1,7,40,4,2,2,1,1,25,0,814,9063
71,26,2,1,1,27,0,0,7,41,2,2,2,1,1,26,29,173,7543
71,27,3,1,1,28,0,0,7,43,1,2,2,1,0,27,2,152,7467
71,28,0,1,1,29,0,0,7,44,0,2,0,1,0,28,33,813,9744
71,29,1,1,1,30,1,1,8,46,4,2,2,1,1,29,0,814,10087
