row_id,candidate,stage,family,spec_fingerprint,seed,mirror,reverse_insertion,threshold,coupling,load,spacing,train_spacing,allocation,genuine,expected_effect,learning_work,execution_work,queue_work,delivered,generation_checks,temporary_peak_count,temporary_peak_bytes_lower_bound,temporary_accounting,persistent_bytes,arrow_records,live_structures,proposals,deallocations,return_updates,eligibility_writes,pressure_updates,locus_firings,effect_firings,transmissions,crossings,false_conjunction,resistance_start,resistance_end,coupling_start,coupling_end,reversal_cost,deallocation_cost,reacquisition_cost,timing_tolerance,dense_attribution_ok,recursion_depth,heldout_reuse,replay_equal,naturally_quiescent,runaway,complete_fingerprint,permanent_fingerprint,row_pass
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d2-tr4-a2,CJ-B,gate,timing_transfer,8632328256404566408,1307,false,false,2,1,4,2,4,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,18337172655905302028,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d3-tr4-a2,CJ-B,gate,timing_transfer,10299128386127586244,1307,false,false,2,1,4,3,4,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,14990260199861296653,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d4-tr4-a2,CJ-B,gate,timing_transfer,11025519533839249020,1307,false,false,2,1,4,4,4,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,4876567314119748578,1191741978025789658,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d5-tr4-a2,CJ-B,gate,timing_transfer,3418306224765053248,1307,false,false,2,1,4,5,4,2,true,false,25,14,2,5,5,2,80,LOWER_BOUND,272,2,0,0,0,0,0,2,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,17257830085382367291,1191741978025789658,true
coverage-correction-v2-contemporary-reversal-s1307-m0-r0-t2-c1-l4-d0-tr0-a2,CJ-B,gate,shared_control,12956432505992217846,1307,false,false,2,1,4,0,0,2,true,true,420,130,38,33,33,4,160,LOWER_BOUND,912,9,2,3,3,8,16,13,2,2,16,8,false,1,5,1,2,548,5,43,0,false,0,true,false,true,false,6226516989672742845,4456828979485940032,false
coverage-correction-v2-burst-4-s1307-m0-r0-t2-c1-l12-d1-tr0-a2,CJ-B,gate,same_source_bursts,59735557615976503,1307,false,false,2,1,12,1,0,2,false,false,0,42,6,4,4,4,160,LOWER_BOUND,272,2,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,8361389084749901550,14996557411990362632,true
coverage-correction-v2-blocked-late-return-s1307-m0-r0-t2-c1-l12-d0-tr0-a6,CJ-B,gate,dense_return_topology,14207163325356418049,1307,false,false,2,1,12,0,0,6,true,true,308,16,115,17,17,14,560,LOWER_BOUND,1408,7,2,0,0,0,2,2,1,1,2,1,false,3,2,1,1,0,0,0,0,true,0,false,false,true,false,16724189746120539807,14724220193326884665,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d-1-tr0-a2,CJ-B,gate,timing_transfer,5553932970596192972,1307,false,false,2,1,12,-1,0,2,true,false,48,14,2,7,7,2,80,LOWER_BOUND,272,2,0,0,0,1,2,3,1,0,2,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,11419241153566623193,10878716718856395116,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d0-tr0-a2,CJ-B,gate,timing_transfer,10124407265357197324,1307,false,false,2,1,12,0,0,2,true,false,48,35,2,9,9,2,80,LOWER_BOUND,272,2,0,0,0,1,4,3,1,1,4,2,false,0,0,0,0,0,0,0,1,false,0,true,false,true,false,16520677388113642442,10878716718856395116,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d1-tr0-a2,CJ-B,gate,timing_transfer,17261601547380948506,1307,false,false,2,1,12,1,0,2,true,false,48,14,2,7,7,2,80,LOWER_BOUND,272,2,0,0,0,1,2,3,1,0,2,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,17684388161427453849,10878716718856395116,true
