row_id,candidate,stage,family,spec_fingerprint,seed,mirror,reverse_insertion,threshold,coupling,load,spacing,train_spacing,allocation,genuine,expected_effect,learning_work,execution_work,queue_work,delivered,generation_checks,temporary_peak_count,temporary_peak_bytes_lower_bound,temporary_accounting,persistent_bytes,arrow_records,live_structures,proposals,deallocations,return_updates,eligibility_writes,pressure_updates,locus_firings,effect_firings,transmissions,crossings,false_conjunction,resistance_start,resistance_end,coupling_start,coupling_end,reversal_cost,deallocation_cost,reacquisition_cost,timing_tolerance,dense_attribution_ok,recursion_depth,heldout_reuse,replay_equal,naturally_quiescent,runaway,complete_fingerprint,permanent_fingerprint,row_pass
ctl-initial-ab-s101-m0-r0-t2-c1-l0-d0-tr0-a2,CJ-B,probe,shared_control,17660713872905825256,101,false,false,2,1,0,0,0,2,true,true,45,36,2,9,9,2,80,LOWER_BOUND,272,2,1,0,0,2,4,0,1,2,4,2,false,30,33,1,1,0,0,0,1,false,0,true,false,true,false,12957270817880558075,6990948932832904111,true
ctl-initial-cd-s101-m0-r0-t2-c1-l0-d0-tr0-a2,CJ-B,probe,shared_control,11343798583771523300,101,false,false,2,1,0,0,0,2,true,true,45,36,2,9,9,2,80,LOWER_BOUND,272,2,1,0,0,2,4,0,1,2,4,2,false,30,33,1,1,0,0,0,1,false,0,true,false,true,false,12957270817880558075,6990948932832904111,true
ctl-crossed-ad-s101-m0-r0-t2-c1-l0-d0-tr0-a2,CJ-B,probe,shared_control,8545017692813235428,101,false,false,2,1,0,0,0,2,false,false,0,9,0,1,1,1,40,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,13703443733533307321,3163710294032537549,true
ctl-crossed-cb-s101-m0-r0-t2-c1-l0-d0-tr0-a2,CJ-B,probe,shared_control,3207595895710771276,101,false,false,2,1,0,0,0,2,false,false,0,9,0,1,1,1,40,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,13703443733533307321,3163710294032537549,true
ctl-singleton-s101-m0-r0-t2-c1-l0-d0-tr0-a2,CJ-B,probe,shared_control,3013838382550951618,101,false,false,2,1,0,0,0,2,false,false,0,9,0,1,1,1,40,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,13703443733533307321,3163710294032537549,true
ctl-old-self-evidence-s101-m0-r0-t2-c1-l0-d0-tr0-a6,CJ-B,probe,shared_control,2565507264550130135,101,false,false,2,1,0,0,0,6,true,true,50,2,1,4,4,2,80,LOWER_BOUND,832,7,2,0,0,0,2,2,1,1,2,1,false,3,2,1,1,0,0,0,0,true,0,false,false,true,false,10323246822997249689,15645193326509494743,true
ctl-blocked-return-s101-m0-r0-t2-c1-l0-d0-tr0-a6,CJ-B,probe,shared_control,499315135617049038,101,false,false,2,1,0,0,0,6,true,true,50,2,1,4,4,2,80,LOWER_BOUND,832,7,2,0,0,0,2,2,1,1,2,1,false,3,2,1,1,0,0,0,0,true,0,false,false,true,false,10323246822997249689,15645193326509494743,true
ctl-stale-s101-m0-r0-t2-c1-l0-d0-tr0-a2,CJ-B,probe,shared_control,11331031554270272290,101,false,false,2,1,0,0,0,2,false,false,0,20,1,3,3,2,80,LOWER_BOUND,160,1,0,0,1,0,1,1,0,0,1,1,false,1,0,1,0,0,0,0,0,false,0,false,false,true,false,13034646735843976505,2125200822870469147,true
ctl-deallocation-bootstrap-s101-m0-r0-t2-c1-l0-d0-tr0-a2,CJ-B,probe,shared_control,18011568513147157319,101,false,false,2,1,0,0,0,2,false,false,2,10,0,1,1,1,40,LOWER_BOUND,224,2,1,1,1,0,0,1,0,0,0,0,false,1,1,1,1,0,2,10,0,false,0,false,false,true,false,15502674232929647404,12462635092086870176,true
ctl-ambiguity-s101-m0-r0-t2-c1-l0-d0-tr0-a2,CJ-B,probe,shared_control,17153014661452003316,101,false,false,2,1,0,0,0,2,true,true,0,90,10,8,8,4,160,LOWER_BOUND,544,4,0,0,0,0,4,0,0,2,4,2,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,15219417751365979424,10725480108540372006,true
ctl-recursion-s101-m0-r0-t2-c1-l0-d0-tr0-a2,CJ-B,probe,shared_control,8453848460409194489,101,false,false,2,1,0,0,0,2,true,true,0,82,6,8,8,4,160,LOWER_BOUND,496,4,0,0,0,0,4,0,3,1,4,1,false,0,0,0,0,0,0,0,0,false,3,false,false,true,false,9250078979893548443,2765811206722998726,true
ctl-replay-s101-m0-r0-t2-c1-l0-d0-tr0-a2,CJ-B,probe,shared_control,5139296657376591754,101,false,false,2,1,0,0,0,2,true,true,0,35,1,4,4,2,80,LOWER_BOUND,272,2,1,0,0,0,2,0,1,1,2,1,false,30,30,1,1,0,0,0,1,false,0,false,true,true,false,15223647878707701430,3163710294032537549,true
f1-aa-same-tick-s101-m0-r0-t2-c2-l0-d0-tr0-a2,CJ-B,probe,same_source_bursts,18384483610964054908,101,false,false,2,2,0,0,0,2,false,false,0,21,1,3,3,2,80,LOWER_BOUND,160,1,0,0,0,0,1,0,1,1,1,1,true,0,0,0,0,0,0,0,0,false,0,false,false,true,false,11912816746618124155,18061818152839034690,false
f1-aa-spacing-s101-m0-r0-t2-c2-l0-d-1-tr0-a2,CJ-B,probe,same_source_bursts,1979651529809939094,101,false,false,2,2,0,-1,0,2,false,false,0,9,1,2,2,2,80,LOWER_BOUND,160,1,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,14239308829934697798,18061818152839034690,true
f1-ab-distinct-s101-m0-r0-t2-c2-l0-d-1-tr0-a2,CJ-B,probe,same_source_bursts,8844074215970634668,101,false,false,2,2,0,-1,0,2,true,false,0,37,3,4,4,2,80,LOWER_BOUND,272,2,1,0,0,1,2,0,1,1,2,1,false,30,30,2,2,0,0,0,0,false,0,false,false,true,false,2949820037812780961,9911164880100164099,false
f1-aa-spacing-s101-m0-r0-t2-c2-l0-d0-tr0-a2,CJ-B,probe,same_source_bursts,4489780837241975960,101,false,false,2,2,0,0,0,2,false,false,0,21,1,3,3,2,80,LOWER_BOUND,160,1,0,0,0,0,1,0,1,1,1,1,true,0,0,0,0,0,0,0,0,false,0,false,false,true,false,11912816746618124155,18061818152839034690,false
f1-ab-distinct-s101-m0-r0-t2-c2-l0-d0-tr0-a2,CJ-B,probe,same_source_bursts,15929758993657971735,101,false,false,2,2,0,0,0,2,true,true,0,35,1,4,4,2,80,LOWER_BOUND,272,2,1,0,0,0,2,0,1,1,2,1,false,30,30,2,2,0,0,0,1,false,0,false,false,true,false,17180461009732993897,16645371809397852122,true
f1-aa-spacing-s101-m0-r0-t2-c2-l0-d1-tr0-a2,CJ-B,probe,same_source_bursts,14266677523427721568,101,false,false,2,2,0,1,0,2,false,false,0,9,1,2,2,2,80,LOWER_BOUND,160,1,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,14239308829934697798,18061818152839034690,true
f1-ab-distinct-s101-m0-r0-t2-c2-l0-d1-tr0-a2,CJ-B,probe,same_source_bursts,3706507665390472904,101,false,false,2,2,0,1,0,2,true,false,0,34,1,4,4,2,80,LOWER_BOUND,272,2,1,0,0,0,2,0,1,1,2,1,false,30,30,2,2,0,0,0,0,false,0,false,false,true,false,1239055592373127768,16645371809397852122,false
f1-aa-spacing-s101-m0-r0-t2-c2-l0-d2-tr0-a2,CJ-B,probe,same_source_bursts,1625523626803678412,101,false,false,2,2,0,2,0,2,false,false,0,9,1,2,2,2,80,LOWER_BOUND,160,1,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,9464673651250057311,18061818152839034690,true
