row_id,candidate,stage,family,spec_fingerprint,seed,mirror,reverse_insertion,threshold,coupling,load,spacing,train_spacing,allocation,genuine,expected_effect,learning_work,execution_work,queue_work,delivered,generation_checks,temporary_peak_count,temporary_peak_bytes_lower_bound,temporary_accounting,persistent_bytes,arrow_records,live_structures,proposals,deallocations,return_updates,eligibility_writes,pressure_updates,locus_firings,effect_firings,transmissions,crossings,false_conjunction,resistance_start,resistance_end,coupling_start,coupling_end,reversal_cost,deallocation_cost,reacquisition_cost,timing_tolerance,dense_attribution_ok,recursion_depth,heldout_reuse,replay_equal,naturally_quiescent,runaway,complete_fingerprint,permanent_fingerprint,row_pass
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d-1-tr0-a2,CJ-E,gate,timing_transfer,5553932970596192972,1307,false,false,2,1,12,-1,0,2,true,false,48,19,3,9,9,2,80,LOWER_BOUND,272,2,0,0,0,2,4,3,1,0,NA,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,13324718155490224126,9466928649132163255,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d0-tr0-a2,CJ-E,gate,timing_transfer,10124407265357197324,1307,false,false,2,1,12,0,0,2,true,false,48,30,2,10,10,2,80,LOWER_BOUND,272,2,0,0,0,2,5,3,1,1,NA,2,false,0,0,0,0,0,0,0,1,false,0,true,false,true,false,1618122693634682054,9466928649132163255,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d1-tr0-a2,CJ-E,gate,timing_transfer,17261601547380948506,1307,false,false,2,1,12,1,0,2,true,false,48,18,2,9,9,2,80,LOWER_BOUND,272,2,0,0,0,2,4,3,1,0,NA,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,14255868044212884998,9466928649132163255,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d2-tr0-a2,CJ-E,gate,timing_transfer,14826462243068743816,1307,false,false,2,1,12,2,0,2,true,false,48,18,2,9,9,2,80,LOWER_BOUND,272,2,0,0,0,2,4,3,1,0,NA,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,15161675052265789796,9466928649132163255,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d3-tr0-a2,CJ-E,gate,timing_transfer,12882620931782369474,1307,false,false,2,1,12,3,0,2,true,false,48,18,2,9,9,2,80,LOWER_BOUND,272,2,0,0,0,2,4,3,1,0,NA,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,16975021841596842398,9466928649132163255,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d4-tr0-a2,CJ-E,gate,timing_transfer,5192036900965095916,1307,false,false,2,1,12,4,0,2,true,false,48,18,2,9,9,2,80,LOWER_BOUND,272,2,0,0,0,2,4,3,1,0,NA,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,1275834630908585648,9466928649132163255,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d5-tr0-a2,CJ-E,gate,timing_transfer,12776719265330659642,1307,false,false,2,1,12,5,0,2,true,false,48,18,2,9,9,2,80,LOWER_BOUND,272,2,0,0,0,2,4,3,1,0,NA,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,14638242500362970582,9466928649132163255,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d-1-tr2-a2,CJ-E,gate,timing_transfer,10017393062704747136,1307,false,false,2,1,12,-1,2,2,true,false,35,19,3,8,8,2,80,LOWER_BOUND,272,2,0,0,0,1,3,3,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,15127353430035889846,3237896780919964896,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d0-tr2-a2,CJ-E,gate,timing_transfer,10304521098133510052,1307,false,false,2,1,12,0,2,2,true,false,35,30,2,9,9,2,80,LOWER_BOUND,272,2,0,0,0,1,4,3,0,1,NA,1,false,0,0,0,0,0,0,0,1,false,0,true,false,true,false,9764699636791829030,3237896780919964896,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l12-d1-tr2-a2,CJ-E,gate,timing_transfer,2972148476948100446,1307,false,false,2,1,12,1,2,2,true,false,35,18,2,8,8,2,80,LOWER_BOUND,272,2,0,0,0,1,3,3,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,2505241919603149666,3237896780919964896,true
