case,family,root,phase,mechanics,replay_equal,cross_mechanics_equal,checks_pass,failed,cell_proposals,arrow_proposals,arrow_updates,cell_deallocations,arrow_deallocations,physical_work,trace_len,final_tick,naturally_quiescent,body_hash,markers
39,gate_b_no_consequence,7500000,3,reference,true,true,true,,2,4,0,2,4,17,20,13,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,negative_live=(false; false; false);positive_live=(false; false; false)
39,gate_b_no_consequence,7500000,3,production,true,true,true,,2,4,0,2,4,17,20,13,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,negative_live=(false; false; false);positive_live=(false; false; false)
40,gate_c_bounded_creation,7500000,3,reference,true,true,true,,2,4,0,2,4,35,50,13,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,proposals=(2; 4)
40,gate_c_bounded_creation,7500000,3,production,true,true,true,,2,4,0,2,4,35,50,13,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,proposals=(2; 4)
41,gate_d_orphan_cleanup_reuse,7500000,3,reference,true,true,true,,2,4,0,2,4,17,20,13,true,9ca30bfc1227f513762006e9bf30c56efcec7c564a25a88cb4040bd320846335,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
41,gate_d_orphan_cleanup_reuse,7500000,3,production,true,true,true,,2,4,0,2,4,17,20,13,true,9ca30bfc1227f513762006e9bf30c56efcec7c564a25a88cb4040bd320846335,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
42,gate_e_positive_consequence,7500000,3,reference,true,true,true,,2,4,2,1,2,21,27,15,true,77dd52fe2ad52c03f9ca40f9ebf0e9e608ab608965ffb56f5b9c1dca5088c31f,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
42,gate_e_positive_consequence,7500000,3,production,true,true,true,,2,4,2,1,2,21,27,15,true,77dd52fe2ad52c03f9ca40f9ebf0e9e608ab608965ffb56f5b9c1dca5088c31f,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
43,gate_f_negative_consequence,7500000,3,reference,true,true,true,,2,4,2,1,2,21,27,15,true,812897aaa8e7aac3b15e5fde7f8b8d72a4d2c929ac64955b0e555c94905585bb,selected_sign=-1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
43,gate_f_negative_consequence,7500000,3,production,true,true,true,,2,4,2,1,2,21,27,15,true,812897aaa8e7aac3b15e5fde7f8b8d72a4d2c929ac64955b0e555c94905585bb,selected_sign=-1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
44,gate_g_permutation,7500000,3,reference,true,true,true,,2,4,2,1,2,21,27,15,true,8d9ebb5838c9095c65afb211838b932930e3b2a2a6a489060f72cbb8d64838fe,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
44,gate_g_permutation,7500000,3,production,true,true,true,,2,4,2,1,2,21,27,15,true,8d9ebb5838c9095c65afb211838b932930e3b2a2a6a489060f72cbb8d64838fe,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
45,gate_h_neither_useful,7500000,3,reference,true,true,true,,2,4,0,2,4,17,20,13,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
45,gate_h_neither_useful,7500000,3,production,true,true,true,,2,4,0,2,4,17,20,13,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
46,gate_h_both_useful,7500000,3,reference,true,true,true,,2,4,4,0,0,24,32,15,true,6b07b848b667ccadb226528b9f3741e8b398b51f3d265cb48b6abb6c79420d10,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
46,gate_h_both_useful,7500000,3,production,true,true,true,,2,4,4,0,0,24,32,15,true,6b07b848b667ccadb226528b9f3741e8b398b51f3d265cb48b6abb6c79420d10,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
47,gate_i_shared_contact_alias,7500000,3,reference,true,true,true,,0,0,3,0,0,9,12,13,true,b74d0f195f9a69c4ad2bbb672538faf9c55fb40d7e4bec884a4dc99c7267f919,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
47,gate_i_shared_contact_alias,7500000,3,production,true,true,true,,0,0,3,0,0,9,12,13,true,b74d0f195f9a69c4ad2bbb672538faf9c55fb40d7e4bec884a4dc99c7267f919,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
48,v2_anchor_identity_slot_permutation,7500000,3,reference,true,true,true,,2,4,2,1,2,21,27,15,true,c53a5f2a599b8bfff71c127406ccb2ea9117f281803d300715bcd06132f21805,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
48,v2_anchor_identity_slot_permutation,7500000,3,production,true,true,true,,2,4,2,1,2,21,27,15,true,c53a5f2a599b8bfff71c127406ccb2ea9117f281803d300715bcd06132f21805,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
49,v2_anchor_only_control,7500000,4,reference,true,true,true,,0,0,0,0,0,0,0,14,true,9624a3b48930cafcfbfeab11b96b3ff4a5a65b641177e9349d69a5936cca48da,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
49,v2_anchor_only_control,7500000,4,production,true,true,true,,0,0,0,0,0,0,0,14,true,9624a3b48930cafcfbfeab11b96b3ff4a5a65b641177e9349d69a5936cca48da,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
50,gate_a_sign_symmetry,7500000,4,reference,true,true,true,,2,4,0,0,0,11,14,6,true,2ab1e47e3241477ef9ca3c67ded9fb132dcb3d2bf7a310d5f65f067e95e6f36f,negative=CellId(3)/CellSlot(3);positive=CellId(4)/CellSlot(4)
50,gate_a_sign_symmetry,7500000,4,production,true,true,true,,2,4,0,0,0,11,14,6,true,2ab1e47e3241477ef9ca3c67ded9fb132dcb3d2bf7a310d5f65f067e95e6f36f,negative=CellId(3)/CellSlot(3);positive=CellId(4)/CellSlot(4)
51,gate_b_no_consequence,7500000,4,reference,true,true,true,,2,4,0,2,4,17,20,14,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,negative_live=(false; false; false);positive_live=(false; false; false)
51,gate_b_no_consequence,7500000,4,production,true,true,true,,2,4,0,2,4,17,20,14,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,negative_live=(false; false; false);positive_live=(false; false; false)
52,gate_c_bounded_creation,7500000,4,reference,true,true,true,,2,4,0,2,4,35,50,14,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,proposals=(2; 4)
52,gate_c_bounded_creation,7500000,4,production,true,true,true,,2,4,0,2,4,35,50,14,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,proposals=(2; 4)
53,gate_d_orphan_cleanup_reuse,7500000,4,reference,true,true,true,,2,4,0,2,4,17,20,14,true,9ca30bfc1227f513762006e9bf30c56efcec7c564a25a88cb4040bd320846335,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
53,gate_d_orphan_cleanup_reuse,7500000,4,production,true,true,true,,2,4,0,2,4,17,20,14,true,9ca30bfc1227f513762006e9bf30c56efcec7c564a25a88cb4040bd320846335,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
54,gate_e_positive_consequence,7500000,4,reference,true,true,true,,2,4,2,1,2,21,27,16,true,77dd52fe2ad52c03f9ca40f9ebf0e9e608ab608965ffb56f5b9c1dca5088c31f,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
54,gate_e_positive_consequence,7500000,4,production,true,true,true,,2,4,2,1,2,21,27,16,true,77dd52fe2ad52c03f9ca40f9ebf0e9e608ab608965ffb56f5b9c1dca5088c31f,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
55,gate_f_negative_consequence,7500000,4,reference,true,true,true,,2,4,2,1,2,21,27,16,true,812897aaa8e7aac3b15e5fde7f8b8d72a4d2c929ac64955b0e555c94905585bb,selected_sign=-1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
55,gate_f_negative_consequence,7500000,4,production,true,true,true,,2,4,2,1,2,21,27,16,true,812897aaa8e7aac3b15e5fde7f8b8d72a4d2c929ac64955b0e555c94905585bb,selected_sign=-1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
56,gate_g_permutation,7500000,4,reference,true,true,true,,2,4,2,1,2,21,27,16,true,8d9ebb5838c9095c65afb211838b932930e3b2a2a6a489060f72cbb8d64838fe,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
56,gate_g_permutation,7500000,4,production,true,true,true,,2,4,2,1,2,21,27,16,true,8d9ebb5838c9095c65afb211838b932930e3b2a2a6a489060f72cbb8d64838fe,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
57,gate_h_neither_useful,7500000,4,reference,true,true,true,,2,4,0,2,4,17,20,14,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
57,gate_h_neither_useful,7500000,4,production,true,true,true,,2,4,0,2,4,17,20,14,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
58,gate_h_both_useful,7500000,4,reference,true,true,true,,2,4,4,0,0,24,32,16,true,6b07b848b667ccadb226528b9f3741e8b398b51f3d265cb48b6abb6c79420d10,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
58,gate_h_both_useful,7500000,4,production,true,true,true,,2,4,4,0,0,24,32,16,true,6b07b848b667ccadb226528b9f3741e8b398b51f3d265cb48b6abb6c79420d10,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
59,gate_i_shared_contact_alias,7500000,4,reference,true,true,true,,0,0,3,0,0,9,12,14,true,b74d0f195f9a69c4ad2bbb672538faf9c55fb40d7e4bec884a4dc99c7267f919,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
59,gate_i_shared_contact_alias,7500000,4,production,true,true,true,,0,0,3,0,0,9,12,14,true,b74d0f195f9a69c4ad2bbb672538faf9c55fb40d7e4bec884a4dc99c7267f919,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
60,v2_anchor_identity_slot_permutation,7500000,4,reference,true,true,true,,2,4,2,1,2,21,27,16,true,c53a5f2a599b8bfff71c127406ccb2ea9117f281803d300715bcd06132f21805,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
60,v2_anchor_identity_slot_permutation,7500000,4,production,true,true,true,,2,4,2,1,2,21,27,16,true,c53a5f2a599b8bfff71c127406ccb2ea9117f281803d300715bcd06132f21805,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
61,v2_anchor_only_control,7500000,5,reference,true,true,true,,0,0,0,0,0,0,0,15,true,9624a3b48930cafcfbfeab11b96b3ff4a5a65b641177e9349d69a5936cca48da,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
61,v2_anchor_only_control,7500000,5,production,true,true,true,,0,0,0,0,0,0,0,15,true,9624a3b48930cafcfbfeab11b96b3ff4a5a65b641177e9349d69a5936cca48da,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
62,gate_a_sign_symmetry,7500000,5,reference,true,true,true,,2,4,0,0,0,11,14,7,true,2ab1e47e3241477ef9ca3c67ded9fb132dcb3d2bf7a310d5f65f067e95e6f36f,negative=CellId(3)/CellSlot(3);positive=CellId(4)/CellSlot(4)
62,gate_a_sign_symmetry,7500000,5,production,true,true,true,,2,4,0,0,0,11,14,7,true,2ab1e47e3241477ef9ca3c67ded9fb132dcb3d2bf7a310d5f65f067e95e6f36f,negative=CellId(3)/CellSlot(3);positive=CellId(4)/CellSlot(4)
63,gate_b_no_consequence,7500000,5,reference,true,true,true,,2,4,0,2,4,17,20,15,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,negative_live=(false; false; false);positive_live=(false; false; false)
63,gate_b_no_consequence,7500000,5,production,true,true,true,,2,4,0,2,4,17,20,15,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,negative_live=(false; false; false);positive_live=(false; false; false)
64,gate_c_bounded_creation,7500000,5,reference,true,true,true,,2,4,0,2,4,35,50,15,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,proposals=(2; 4)
64,gate_c_bounded_creation,7500000,5,production,true,true,true,,2,4,0,2,4,35,50,15,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,proposals=(2; 4)
65,gate_d_orphan_cleanup_reuse,7500000,5,reference,true,true,true,,2,4,0,2,4,17,20,15,true,9ca30bfc1227f513762006e9bf30c56efcec7c564a25a88cb4040bd320846335,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
65,gate_d_orphan_cleanup_reuse,7500000,5,production,true,true,true,,2,4,0,2,4,17,20,15,true,9ca30bfc1227f513762006e9bf30c56efcec7c564a25a88cb4040bd320846335,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
66,gate_e_positive_consequence,7500000,5,reference,true,true,true,,2,4,2,1,2,21,27,17,true,77dd52fe2ad52c03f9ca40f9ebf0e9e608ab608965ffb56f5b9c1dca5088c31f,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
66,gate_e_positive_consequence,7500000,5,production,true,true,true,,2,4,2,1,2,21,27,17,true,77dd52fe2ad52c03f9ca40f9ebf0e9e608ab608965ffb56f5b9c1dca5088c31f,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
67,gate_f_negative_consequence,7500000,5,reference,true,true,true,,2,4,2,1,2,21,27,17,true,812897aaa8e7aac3b15e5fde7f8b8d72a4d2c929ac64955b0e555c94905585bb,selected_sign=-1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
67,gate_f_negative_consequence,7500000,5,production,true,true,true,,2,4,2,1,2,21,27,17,true,812897aaa8e7aac3b15e5fde7f8b8d72a4d2c929ac64955b0e555c94905585bb,selected_sign=-1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
68,gate_g_permutation,7500000,5,reference,true,true,true,,2,4,2,1,2,21,27,17,true,8d9ebb5838c9095c65afb211838b932930e3b2a2a6a489060f72cbb8d64838fe,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
68,gate_g_permutation,7500000,5,production,true,true,true,,2,4,2,1,2,21,27,17,true,8d9ebb5838c9095c65afb211838b932930e3b2a2a6a489060f72cbb8d64838fe,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
69,gate_h_neither_useful,7500000,5,reference,true,true,true,,2,4,0,2,4,17,20,15,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
69,gate_h_neither_useful,7500000,5,production,true,true,true,,2,4,0,2,4,17,20,15,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
70,gate_h_both_useful,7500000,5,reference,true,true,true,,2,4,4,0,0,24,32,17,true,6b07b848b667ccadb226528b9f3741e8b398b51f3d265cb48b6abb6c79420d10,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
70,gate_h_both_useful,7500000,5,production,true,true,true,,2,4,4,0,0,24,32,17,true,6b07b848b667ccadb226528b9f3741e8b398b51f3d265cb48b6abb6c79420d10,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
71,gate_i_shared_contact_alias,7500000,5,reference,true,true,true,,0,0,3,0,0,9,12,15,true,b74d0f195f9a69c4ad2bbb672538faf9c55fb40d7e4bec884a4dc99c7267f919,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
71,gate_i_shared_contact_alias,7500000,5,production,true,true,true,,0,0,3,0,0,9,12,15,true,b74d0f195f9a69c4ad2bbb672538faf9c55fb40d7e4bec884a4dc99c7267f919,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
72,v2_anchor_identity_slot_permutation,7500000,5,reference,true,true,true,,2,4,2,1,2,21,27,17,true,c53a5f2a599b8bfff71c127406ccb2ea9117f281803d300715bcd06132f21805,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
72,v2_anchor_identity_slot_permutation,7500000,5,production,true,true,true,,2,4,2,1,2,21,27,17,true,c53a5f2a599b8bfff71c127406ccb2ea9117f281803d300715bcd06132f21805,selected_sign=1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
73,v2_anchor_only_control,7500000,6,reference,true,true,true,,0,0,0,0,0,0,0,16,true,9624a3b48930cafcfbfeab11b96b3ff4a5a65b641177e9349d69a5936cca48da,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
73,v2_anchor_only_control,7500000,6,production,true,true,true,,0,0,0,0,0,0,0,16,true,9624a3b48930cafcfbfeab11b96b3ff4a5a65b641177e9349d69a5936cca48da,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
74,gate_a_sign_symmetry,7500000,6,reference,true,true,true,,2,4,0,0,0,11,14,8,true,2ab1e47e3241477ef9ca3c67ded9fb132dcb3d2bf7a310d5f65f067e95e6f36f,negative=CellId(3)/CellSlot(3);positive=CellId(4)/CellSlot(4)
74,gate_a_sign_symmetry,7500000,6,production,true,true,true,,2,4,0,0,0,11,14,8,true,2ab1e47e3241477ef9ca3c67ded9fb132dcb3d2bf7a310d5f65f067e95e6f36f,negative=CellId(3)/CellSlot(3);positive=CellId(4)/CellSlot(4)
75,gate_b_no_consequence,7500000,6,reference,true,true,true,,2,4,0,2,4,17,20,16,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,negative_live=(false; false; false);positive_live=(false; false; false)
75,gate_b_no_consequence,7500000,6,production,true,true,true,,2,4,0,2,4,17,20,16,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,negative_live=(false; false; false);positive_live=(false; false; false)
76,gate_c_bounded_creation,7500000,6,reference,true,true,true,,2,4,0,2,4,35,50,16,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,proposals=(2; 4)
76,gate_c_bounded_creation,7500000,6,production,true,true,true,,2,4,0,2,4,35,50,16,true,df5a67448c9898ac7f940e7e2f717980ed11b1381656d4f0f373942c893cce72,proposals=(2; 4)
