case_id,root,phase,family,mechanics,states,measures,drive,modulation,fires,resistance_events,coupling_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass,case_pass
126,5600000,2,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2050,41a747de76b31b99d1796281b27b09f64f5c05745ebedfefc0f14882a73c91f7,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,c631945cf46dce8449f957b4e9389a69f3b48778820a0573dfdb042da70292f9,true,true,true,true,true
126,5600000,2,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2050,41a747de76b31b99d1796281b27b09f64f5c05745ebedfefc0f14882a73c91f7,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,c631945cf46dce8449f957b4e9389a69f3b48778820a0573dfdb042da70292f9,true,true,true,true,true
127,5600000,2,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10002,e22948c7c4451292733aeb394c75cf55527722fa091e0c505d406acabbce9e89,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,dc7bc53a42702104f6568cc5aa296b86a809d31b3469d64eabcf01c50b2e3b79,true,true,true,true,true
127,5600000,2,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10002,e22948c7c4451292733aeb394c75cf55527722fa091e0c505d406acabbce9e89,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,7140585dd6e407978206dcd268b0c715fac7d762d4f9f343f14d09913449b6ff,true,true,true,true,true
128,5600000,2,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,42,b35e00236d866b43f24dbefcb96417b83b807aa215ffafc57225c8ed39bf2617,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,a013fe078da985a5e9c4b7d6a17e51c7f7c69c8a7565758521093f9a1ec7605b,true,true,true,true,true
128,5600000,2,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,42,b35e00236d866b43f24dbefcb96417b83b807aa215ffafc57225c8ed39bf2617,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,ba736b3209af17f856c7c9d0c937952e147075073822bb4ab64b3a5ab39dd45e,true,true,true,true,true
129,5600000,2,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,2,6becb1a18c5246a8febe572e3bcb56d986edbaf615ce97242d5ed1aa0b8777c0,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,ad241e994657073794017804a72a472e2c2ae8ae85a489ab44be88df2b71cf6f,true,true,true,true,true
129,5600000,2,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,2,6becb1a18c5246a8febe572e3bcb56d986edbaf615ce97242d5ed1aa0b8777c0,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,ad241e994657073794017804a72a472e2c2ae8ae85a489ab44be88df2b71cf6f,true,true,true,true,true
130,5600000,2,recurrent_stability,reference,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,75,e545fc2cf1b9ecf32b52dc2c530a73ddc1e72ba09d47f8966d260c2b67207077,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,bfe6c23144979cca834fa9bcf4cc0a6f854a2510ecba7fcaeec2392db4b9a4e6,true,true,true,false,false
130,5600000,2,recurrent_stability,production,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,75,e545fc2cf1b9ecf32b52dc2c530a73ddc1e72ba09d47f8966d260c2b67207077,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,319cef7934d9e5ac3d3c1465a7ad0e98e99409be482876cb26682d1cc20bb849,true,true,true,false,false
131,5600000,3,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,3,d752b00d554f981178cbdff4a0dc9ce75e34bf31913cd44cba258c3a23ad053c,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,8aa156238edd0851e4989efbeaa6126a3e0c8992005b81ed103934ade8513026,true,true,true,true,true
131,5600000,3,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,3,d752b00d554f981178cbdff4a0dc9ce75e34bf31913cd44cba258c3a23ad053c,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,8aa156238edd0851e4989efbeaa6126a3e0c8992005b81ed103934ade8513026,true,true,true,true,true
132,5600000,3,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,10,da6ef197e00d590b70f5efd51f3651b8566e6c0adb3345fc319396efa4618584,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,18823a5164d65687234f3fc1c36938be375ab0b849b3e3b8d7991f7dd368828b,true,true,true,true,true
132,5600000,3,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,10,da6ef197e00d590b70f5efd51f3651b8566e6c0adb3345fc319396efa4618584,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,f968ead40538f22c91065c2d51cf2345307769a2991eea5a91977a342055da05,true,true,true,true,true
133,5600000,3,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,3,e7fdece4fffc8cc3d5f329a2021ca2ffbb278ab229080a3ce1e30ad5e502120b,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,e4ec8b29ea8b33bd80b90069a249a0a7704c24c23e84ee7db5722298ff8bb8ba,true,true,true,true,true
133,5600000,3,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,3,e7fdece4fffc8cc3d5f329a2021ca2ffbb278ab229080a3ce1e30ad5e502120b,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,e4ec8b29ea8b33bd80b90069a249a0a7704c24c23e84ee7db5722298ff8bb8ba,true,true,true,true,true
134,5600000,3,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1029,52e759d24b855dc7ab0b017154beaedbcceef22c0100668fb40fa17e9a32e1a3,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,34c923858f52ad2ac7b0969fc806ff8fba3f82bb08726e36bcb3814eca94922e,true,true,true,true,true
134,5600000,3,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1029,52e759d24b855dc7ab0b017154beaedbcceef22c0100668fb40fa17e9a32e1a3,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,789687a79d49ce14ce77ad43a41967d1a1ddefa8082172c08cf1e289423ec91d,true,true,true,true,true
135,5600000,3,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,25,19553e0b0641236c5c0487f92a82e3e9f1a92f723a575b6d1e74ce74224da0fa,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,daa33092d6bc5dadae344d1200fe490dc6f18abd3bc51e838f15441d5c8f46e5,true,true,true,true,true
135,5600000,3,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,25,19553e0b0641236c5c0487f92a82e3e9f1a92f723a575b6d1e74ce74224da0fa,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,f661f29284ac32b20664a53e32aff9f6eaa74e516caa22d86ff379bcfefb4f3b,true,true,true,true,true
136,5600000,3,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2051,12cb0cf6563fadec28a78b1626f3afcb7ebcb4fff134eb0dcc55337aa42920bd,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,e5cde38ec1a6aaf5197b556ea840b21843e2a6c496a188f260dcc930b56c7271,true,true,true,true,true
136,5600000,3,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2051,12cb0cf6563fadec28a78b1626f3afcb7ebcb4fff134eb0dcc55337aa42920bd,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,e5cde38ec1a6aaf5197b556ea840b21843e2a6c496a188f260dcc930b56c7271,true,true,true,true,true
137,5600000,3,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10003,98ba671aafc7d0ac13cfc6ba6428ab7fe6b474c4fe59faafd310d744a8091c26,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,1ff41bcd9a9ada399269eac08fc28a0c2a0bc9e15fd28c494a0a269c5824d499,true,true,true,true,true
137,5600000,3,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10003,98ba671aafc7d0ac13cfc6ba6428ab7fe6b474c4fe59faafd310d744a8091c26,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,d3a801ab762cf2515aa81df44faad34373bfaf159f5a6ae55986340c2f1f9f09,true,true,true,true,true
138,5600000,3,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,43,d0f564a0ce93a4f63abcc0d74ba06b7567e02a43ca501a3932d7b56aac3a9b88,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,76a79963bdbe18bf40119200b06f5f91b9b9828ce976d2b2f14238c55fafab3c,true,true,true,true,true
138,5600000,3,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,43,d0f564a0ce93a4f63abcc0d74ba06b7567e02a43ca501a3932d7b56aac3a9b88,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,382c931b0de7e20badcea62d0ea7812e1e92cf402d84bdf087c134d77b2df948,true,true,true,true,true
139,5600000,3,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,3,0f1eae870c0b8321685694767018dbbd01788eec379dbeeae9e0ad460d24ca36,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,d21c1bfcc6414a76a3c05a69b660af6a0ddf87444960f80b412aceef9e16fc75,true,true,true,true,true
139,5600000,3,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,3,0f1eae870c0b8321685694767018dbbd01788eec379dbeeae9e0ad460d24ca36,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,d21c1bfcc6414a76a3c05a69b660af6a0ddf87444960f80b412aceef9e16fc75,true,true,true,true,true
140,5600000,3,recurrent_stability,reference,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,76,3864bd596ac67907c1bb193eb4dfe77d7f0a06250e8c8914fd1ebf847a691d6e,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,94d1ebf1c0b6fabb9ff1222a39dec9fc16ea26a379466324fbdff220570efb84,true,true,true,false,false
140,5600000,3,recurrent_stability,production,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,76,3864bd596ac67907c1bb193eb4dfe77d7f0a06250e8c8914fd1ebf847a691d6e,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,d234af1574bf2d3deac7ff23eff4f598779c24de7b8480a28069f6de1ef9f145,true,true,true,false,false
141,5600000,4,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,4,4e97ecb7535760be33c119c3b19b38a3c71bb2956845bdb1fae80524cf7df75a,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,302fe2216859ea376fd3eee9bb4353e6a3154723c8849f938f75495cee87a533,true,true,true,true,true
141,5600000,4,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,4,4e97ecb7535760be33c119c3b19b38a3c71bb2956845bdb1fae80524cf7df75a,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,302fe2216859ea376fd3eee9bb4353e6a3154723c8849f938f75495cee87a533,true,true,true,true,true
142,5600000,4,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,11,0173a81184ea72a7071fd6559c63946406709f07ac4d3ac85814445a9b427c24,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,2e36694cfe9bd151608491b8b6fb5cc75760c4930857fc20facf36371d6d3b01,true,true,true,true,true
142,5600000,4,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,11,0173a81184ea72a7071fd6559c63946406709f07ac4d3ac85814445a9b427c24,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,9b545408dc5a05c4a0ed6250a1ce176a6f220555a06e6aea15bb5b3ee18ceb01,true,true,true,true,true
143,5600000,4,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,4,8b83e9d6c359aa5df11af8a824a2e4ef4e286765b210f93f053c26d3acf8dbbe,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,e0d71e31214566b3906fb9725a6ed3cb304fe6723e9079a0547ff7cfa9789095,true,true,true,true,true
143,5600000,4,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,4,8b83e9d6c359aa5df11af8a824a2e4ef4e286765b210f93f053c26d3acf8dbbe,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,e0d71e31214566b3906fb9725a6ed3cb304fe6723e9079a0547ff7cfa9789095,true,true,true,true,true
144,5600000,4,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1030,986e2d39816abf95fe7d21b16bc62d26c88604b71d25e96291b229d8cdf9c6e9,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,a9c23d697731d1abd2279dd1a7cb9a5558bbf07440f60b32b1c8f9965ce2d4c5,true,true,true,true,true
144,5600000,4,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1030,986e2d39816abf95fe7d21b16bc62d26c88604b71d25e96291b229d8cdf9c6e9,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,c45253e83e58e194cab46d0f14b93685200cf0d2af992e137374e0b049c291bf,true,true,true,true,true
145,5600000,4,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,26,1a5895b3b1732c66d5ef1c28fcecef426a1dc6fa1aac8553ab0e065ea77cca12,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,9ac1965b10d8e917a9304ec0a3b50a4458667c12511b002e1252c450ef108e12,true,true,true,true,true
145,5600000,4,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,26,1a5895b3b1732c66d5ef1c28fcecef426a1dc6fa1aac8553ab0e065ea77cca12,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,b0baaa4ebf2935f54893e574a4979b4fe44063deaf0e0afd1f63c58dc870a793,true,true,true,true,true
146,5600000,4,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2052,296353030bf7eb0fb1c7adf3a0c403f4838e4d3e48bd56426ba077d3c157f48d,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,037833997c301513b57d8a14f7b7b638715ad620ce8d197484211d8079d57a96,true,true,true,true,true
146,5600000,4,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2052,296353030bf7eb0fb1c7adf3a0c403f4838e4d3e48bd56426ba077d3c157f48d,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,037833997c301513b57d8a14f7b7b638715ad620ce8d197484211d8079d57a96,true,true,true,true,true
147,5600000,4,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10004,eb04c0ed5f32cba36b19bd373598f37b0797559168e468d49fedc5bf85cfe0f3,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,5664fcc4a898b2052e2650765c00a03b071ecbaededf0fa7785bbdfbf58216bc,true,true,true,true,true
147,5600000,4,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10004,eb04c0ed5f32cba36b19bd373598f37b0797559168e468d49fedc5bf85cfe0f3,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,49c65871121661f59fb9012af3d5c0d4aca4b79ae5c883c1172b66a41c399c88,true,true,true,true,true
148,5600000,4,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,44,7d8cdf209bf71e7f6f93b8367e8b1779d20ae8446711af5d3833fee44e94e22f,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,6f160ad68a3c4b32143e8c442833b0c67aa3288d3ef288035b85aeeb8aa938e2,true,true,true,true,true
148,5600000,4,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,44,7d8cdf209bf71e7f6f93b8367e8b1779d20ae8446711af5d3833fee44e94e22f,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,6ecd746df62da6000d5a03274ae927d9e81a9a7553efe68b732a34002f18986a,true,true,true,true,true
149,5600000,4,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,4,22e6aee225f627a5888eac01c11c6d9424262860cb5b761c7f758b0c7e4c3343,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,121497c87ca92e165c584133f628a5ee5c4400e3d01cbcc735f9ca3c6eadf03e,true,true,true,true,true
149,5600000,4,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,4,22e6aee225f627a5888eac01c11c6d9424262860cb5b761c7f758b0c7e4c3343,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,121497c87ca92e165c584133f628a5ee5c4400e3d01cbcc735f9ca3c6eadf03e,true,true,true,true,true
150,5600000,4,recurrent_stability,reference,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,77,392ac8e88e8e79830194683d53b38bc33f6013397c9f563a25a68f8689330e20,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,c49a14a82c1b5779b58fc21b38e1a1dbf10a259ba91811a2933b06dd87ed00ad,true,true,true,false,false
150,5600000,4,recurrent_stability,production,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,77,392ac8e88e8e79830194683d53b38bc33f6013397c9f563a25a68f8689330e20,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,c3fc2ad498cd3067077a3946829cababbec8bd603baa24912469f77e7edac8cb,true,true,true,false,false
151,5600000,5,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,5,b2ab1a750af73cfec924f3d60f526f6589e3c4d87140625b1475261297029704,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,1ace6bf3e94b56018323a0204742d4a5a216c3244d4179fcb78b140abecde5e5,true,true,true,true,true
151,5600000,5,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,5,b2ab1a750af73cfec924f3d60f526f6589e3c4d87140625b1475261297029704,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,1ace6bf3e94b56018323a0204742d4a5a216c3244d4179fcb78b140abecde5e5,true,true,true,true,true
152,5600000,5,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,12,a9ce1f5fc9d550bf03ebbc696110e6652815a0da9b84f903dc872777377409c6,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,cc16b158d6a375cc484532a051ad791e4352bfd91ff9abdea9bade67425887c1,true,true,true,true,true
152,5600000,5,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,12,a9ce1f5fc9d550bf03ebbc696110e6652815a0da9b84f903dc872777377409c6,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,36ffcfcac72104544fbe470431554f62fb6c77aba91e8562b52562c89782d715,true,true,true,true,true
153,5600000,5,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,5,b604c7f4434d548ce130d3ba4ee8f349c7642263474b4120b079a63cccd48bea,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,818fd51764d040b527c5f2cfad58b3d10fabb878dad4343a150b265f583101f6,true,true,true,true,true
153,5600000,5,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,5,b604c7f4434d548ce130d3ba4ee8f349c7642263474b4120b079a63cccd48bea,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,818fd51764d040b527c5f2cfad58b3d10fabb878dad4343a150b265f583101f6,true,true,true,true,true
154,5600000,5,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1031,ca9a9f470502beb49596b46fff365f0d7e541b3bea6689b4427d34165bab7c7a,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,d5093ced68dabf3e75daa1ad56915de244d51d7ad0b990e9f5f8ede95209daa9,true,true,true,true,true
154,5600000,5,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1031,ca9a9f470502beb49596b46fff365f0d7e541b3bea6689b4427d34165bab7c7a,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,6e6c9814e55150bd208d59a2320bcb20ac0ed4318c60d61a9a0c5d8049932c5c,true,true,true,true,true
155,5600000,5,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,27,d73b86a0d6caf91e14eeffd541d4f419b65ef5c627631c14c8d6beb8e55f15f1,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,3e25f3ce34c09242f2d92b97bdb6ef1dfd6bea5cec5d5ab3c5789a1f481e8423,true,true,true,true,true
155,5600000,5,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,27,d73b86a0d6caf91e14eeffd541d4f419b65ef5c627631c14c8d6beb8e55f15f1,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,64385954589a093971e98c6e0505c2e1027c61c4963a582678309411dfb25288,true,true,true,true,true
156,5600000,5,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2053,301e1c9c66a41f0d512943cea87551df34f95fe7fb7a958816bbcf5b21be6d19,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,1a5af9b9e7b84ae6b6663002dcb1ca5197a17f0e0655ca61c17706ca0310f369,true,true,true,true,true
156,5600000,5,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2053,301e1c9c66a41f0d512943cea87551df34f95fe7fb7a958816bbcf5b21be6d19,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,1a5af9b9e7b84ae6b6663002dcb1ca5197a17f0e0655ca61c17706ca0310f369,true,true,true,true,true
157,5600000,5,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10005,ead4ecdaf04ac994f9221a2bd6968394b7f32adfb1c04f3c06aa48653c0ec2e8,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,1ff98e5a08f6db5c56895030d9346d2a9a5e819d1d228e3366473946e5c05001,true,true,true,true,true
