case_id,root,phase,family,arm,mechanics,states,measures,drive,modulation,fires,resistance_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass,case_pass
223,5400000,1,cpc1_temporal_participation,persistence_only,production,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,13,5ebfba1825e515e5c566813e136a6c7a7712fec0ff900c26a026c58bf22174ec,f8a2a8391871b1ba9928dc958108b500e3c56af6a20e6d0950e739209581db7d,a04334caac78190368cc03215e76163f1898616098c2fd99743141e5c46a3f75,true,true,true,true,true
224,5400000,1,cpc1_temporal_participation,efficacy_and_persistence,reference,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,13,c95ecc5f434dd086480ddf119e6d4b2dd5fa392e5f1ec31339ef544a38bc9599,3e33182c7da78f2c8ee7010ba1eb54ea95f1e326fb4255a707303cc740c69439,295853a59206ab2effc6ea7c4b754cdd5d9c998952561cb3500b2c9cf4dcfe20,true,true,true,true,true
224,5400000,1,cpc1_temporal_participation,efficacy_and_persistence,production,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,13,c95ecc5f434dd086480ddf119e6d4b2dd5fa392e5f1ec31339ef544a38bc9599,3e33182c7da78f2c8ee7010ba1eb54ea95f1e326fb4255a707303cc740c69439,3a8d08075af26e0608bb5fd5ce0a64fcba973968b779f0d75361d39e72923dee,true,true,true,true,true
225,5400000,1,pqlc0_one_hop,persistence_only,reference,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,2,0066f87499e5bf4f999e7e5ed85e1c513275ba6f093e95a21dd5af9a9d5df58b,e1b652fa0b8cef2cc7721aabface5d6145af9b941fec8e3d8648a8dda4a6cb97,783c6a0f6f326c0a6c9588eb8e54c12a4304249b96d35f575896ec6b777eee7a,true,true,true,true,true
225,5400000,1,pqlc0_one_hop,persistence_only,production,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,2,0066f87499e5bf4f999e7e5ed85e1c513275ba6f093e95a21dd5af9a9d5df58b,e1b652fa0b8cef2cc7721aabface5d6145af9b941fec8e3d8648a8dda4a6cb97,3a4e66bd1232855ac86ff2de467ac7e95e0fc76269d8bff12f386e69030dcae6,true,true,true,true,true
226,5400000,1,pqlc0_one_hop,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,2,e20e7cb512db83048c97c0408f730e0442be3573ab9321db4b619b84ba533eaf,6ff3f5b3e02323338183510ec456de61b298c3aa75811a0ada02f80dbe8f4340,80e2d19cd3b4cefaaa61507f4cf8d159d372f5abd57faa1f53bba833f6a7246b,true,true,true,true,true
226,5400000,1,pqlc0_one_hop,efficacy_and_persistence,production,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,2,e20e7cb512db83048c97c0408f730e0442be3573ab9321db4b619b84ba533eaf,6ff3f5b3e02323338183510ec456de61b298c3aa75811a0ada02f80dbe8f4340,43561cfb56d5778c9ae96715aeb439ac73363767a09e010699940332d182ea4d,true,true,true,true,true
227,5400000,1,pqlc1_depth_16,persistence_only,reference,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,2,e94da82837d905ae8c0301058e4041376ef6d9efed2024bc100f412c4d5b1242,6927f98f549ea5e7fe920e5617c002eeea3d6cb5666ccb0ef54e29675346d20c,6ef56f5dcb9f8978832ccff496e9ba2f8a32c04e1c4771cc51542bad072dde5c,true,true,true,true,true
227,5400000,1,pqlc1_depth_16,persistence_only,production,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,2,e94da82837d905ae8c0301058e4041376ef6d9efed2024bc100f412c4d5b1242,6927f98f549ea5e7fe920e5617c002eeea3d6cb5666ccb0ef54e29675346d20c,acbae4e5f153a7531f9f6d357cf10ede8063ecf715054719fd7fa4775ee89a1a,true,true,true,true,true
228,5400000,1,pqlc1_depth_16,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,2,479183f00d7838242c9713e93a2bbdaf138b0782dd3128f62bf35a5768fcd3ae,832bfa7b84b6abf49ccfe1da7b4e6fcd01d5e5bbcb238539a6b360227129c876,a443a976bcdb25ee864340f15c9530f8bdcd3d3aa2c88925e6de54e08de5e63c,true,true,true,true,true
228,5400000,1,pqlc1_depth_16,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,2,479183f00d7838242c9713e93a2bbdaf138b0782dd3128f62bf35a5768fcd3ae,832bfa7b84b6abf49ccfe1da7b4e6fcd01d5e5bbcb238539a6b360227129c876,ca0a185da8d0de438bb728b3a2a9545a58eb97749d217fa59672f7c135859650,true,true,true,true,true
229,5400000,1,fd0_equal_persistence,persistence_only,reference,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,41,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,258ee61416009af49b401174a2a2cde4ffe2cb3a4a8bfb7b7e682b170116f4bd,0c7f3fc958d99da6db7794d5001d235298307a68b53773ec1e92856eec967b4b,true,true,true,true,true
229,5400000,1,fd0_equal_persistence,persistence_only,production,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,41,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,258ee61416009af49b401174a2a2cde4ffe2cb3a4a8bfb7b7e682b170116f4bd,066906f6b2f9b4c4016bee627effcb60835015dbf36622a809c6420c16f99d30,true,true,true,true,true
230,5400000,1,fd0_equal_persistence,efficacy_and_persistence,reference,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,41,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,82bc90bd5d56a30e0cb483e55fc3ceead204328c548900301dca38adafdd8143,6b971dc589a8055580ec39e921018b077686958bb08fe5ff10f927709b23bcef,true,true,true,true,true
230,5400000,1,fd0_equal_persistence,efficacy_and_persistence,production,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,41,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,82bc90bd5d56a30e0cb483e55fc3ceead204328c548900301dca38adafdd8143,aa532051d0fd6e764a8e751f8450cee4d8d5ff5f8c469a0838bb5a88d402e72c,true,true,true,true,true
231,5400000,1,fd1_consolidation,persistence_only,reference,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,2,8c1858334538a251cd905e979918bf932595e0774b9473ad85bd5cfd2b741607,de8e53540d163984e0a2b7f143aa86dfed5fe4d03d693e80dca7e423fb059825,ca272ce830c4f531ed8165902549e3b40665e28e7cfe16858bc348771467263d,true,true,true,true,true
231,5400000,1,fd1_consolidation,persistence_only,production,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,2,8c1858334538a251cd905e979918bf932595e0774b9473ad85bd5cfd2b741607,de8e53540d163984e0a2b7f143aa86dfed5fe4d03d693e80dca7e423fb059825,cc641f1992192ac302086770f135efcb26f152e7c5e7e45fbad867fcb13369b0,true,true,true,true,true
232,5400000,1,fd1_consolidation,efficacy_and_persistence,reference,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,2,8f1640f0ab6229ca8d74288ae28de1c5c8ae2054b4ffecf0db37364fe78b94a4,5437664d4c0b7d0466ecbabb4e11e6c0d59138772843990437b9ab6484605434,66e17cb4cc6d3b7fb0f9bd9f995c4d0cc0b4bcd176a24a920ff0e9a9c3325075,true,true,true,true,true
232,5400000,1,fd1_consolidation,efficacy_and_persistence,production,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,2,8f1640f0ab6229ca8d74288ae28de1c5c8ae2054b4ffecf0db37364fe78b94a4,5437664d4c0b7d0466ecbabb4e11e6c0d59138772843990437b9ab6484605434,41f783e39bad102846b3b02f2d8c00c3580f526f0838a401bc877ee26d9b6abf,true,true,true,true,true
233,5400000,1,threshold_1_already_executable,persistence_only,reference,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,1,a407dde4cdc7f3f2ecf9cfd77f813cab1e6cae8c57a073546c4e2b1e37775197,8336f3238ab83739e94f535a85f329a29edd8818d72f825680c7997903ff6b54,79a122002e4e8b57c196d93a2675b5095ba2beb54df5f562d3f2e44f8bcb1848,true,true,true,true,true
233,5400000,1,threshold_1_already_executable,persistence_only,production,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,1,a407dde4cdc7f3f2ecf9cfd77f813cab1e6cae8c57a073546c4e2b1e37775197,8336f3238ab83739e94f535a85f329a29edd8818d72f825680c7997903ff6b54,79a122002e4e8b57c196d93a2675b5095ba2beb54df5f562d3f2e44f8bcb1848,true,true,true,true,true
234,5400000,1,threshold_1_already_executable,efficacy_and_persistence,reference,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,1,5a8a1abc4d971276077d4b39e349673978681ac8f87732c353a3d197b90283cc,ea186ff4ba857131e48fbc035ad962a9e7950b2de8384b60d16a42114290e51a,97a4eaa50123f68257a0bfa1916faa111e49b48076048c2e60089b344b9f22fd,true,true,true,true,true
234,5400000,1,threshold_1_already_executable,efficacy_and_persistence,production,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,1,5a8a1abc4d971276077d4b39e349673978681ac8f87732c353a3d197b90283cc,ea186ff4ba857131e48fbc035ad962a9e7950b2de8384b60d16a42114290e51a,97a4eaa50123f68257a0bfa1916faa111e49b48076048c2e60089b344b9f22fd,true,true,true,true,true
235,5400000,1,threshold_2_acquired_efficacy,persistence_only,reference,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,1,b66942e803de6b3bb9b5148522e62120f090ee23b617db666bda67faa16d0fb6,eab891819a70a6905fc3fc564a80f5c351d876d173f2986bf74aab0c367a2bbd,2fb76b4b2f554e72d6a00c8a0210d80fe91506859e9b7f428ae004d7e8006feb,true,true,true,true,true
235,5400000,1,threshold_2_acquired_efficacy,persistence_only,production,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,1,b66942e803de6b3bb9b5148522e62120f090ee23b617db666bda67faa16d0fb6,eab891819a70a6905fc3fc564a80f5c351d876d173f2986bf74aab0c367a2bbd,2fb76b4b2f554e72d6a00c8a0210d80fe91506859e9b7f428ae004d7e8006feb,true,true,true,true,true
236,5400000,1,threshold_2_acquired_efficacy,efficacy_and_persistence,reference,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,1,8b3b302b0e30941a4c478af2b0dbb7f407285f308b8ad5faeb1c68753be24f60,6b8b27cd7d4e22f81b853675a5916b7af59dd6fc598285a100f0f910099dfca6,aa2fc4ded92f27c37b9fe2ca3d402246e7efbd4df0f4d8e3a2c30c508a0fbc1f,true,true,true,true,true
236,5400000,1,threshold_2_acquired_efficacy,efficacy_and_persistence,production,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,1,8b3b302b0e30941a4c478af2b0dbb7f407285f308b8ad5faeb1c68753be24f60,6b8b27cd7d4e22f81b853675a5916b7af59dd6fc598285a100f0f910099dfca6,aa2fc4ded92f27c37b9fe2ca3d402246e7efbd4df0f4d8e3a2c30c508a0fbc1f,true,true,true,true,true
237,5400000,1,threshold_3_still_insufficient,persistence_only,reference,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,1,086f1c604f772cb52c2391099e19ea67d577e3196d59ee883cd1d01f9eb7ddfa,377246b0377c1169f514a2cdcbcf890178846720a16ff0f34bdd32d52b50f6f4,baf04ae47457e19974eefd7093c460fb1bb6dd378824f069877787f9451994c9,true,true,true,true,true
237,5400000,1,threshold_3_still_insufficient,persistence_only,production,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,1,086f1c604f772cb52c2391099e19ea67d577e3196d59ee883cd1d01f9eb7ddfa,377246b0377c1169f514a2cdcbcf890178846720a16ff0f34bdd32d52b50f6f4,baf04ae47457e19974eefd7093c460fb1bb6dd378824f069877787f9451994c9,true,true,true,true,true
238,5400000,1,threshold_3_still_insufficient,efficacy_and_persistence,reference,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,1,710b8577f33142ac29972bf3a01bb1013fd8e09174edb5f9fbe81391e5f5b69a,f87f4943d714c8973299868c1e7ef08c418eb1c323625a6e75d43264eac4946b,223366b2648fb3508eb712112d72527b0e22f3d82ef77e063560c752ec555e0f,true,true,true,true,true
238,5400000,1,threshold_3_still_insufficient,efficacy_and_persistence,production,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,1,710b8577f33142ac29972bf3a01bb1013fd8e09174edb5f9fbe81391e5f5b69a,f87f4943d714c8973299868c1e7ef08c418eb1c323625a6e75d43264eac4946b,223366b2648fb3508eb712112d72527b0e22f3d82ef77e063560c752ec555e0f,true,true,true,true,true
239,5400000,1,threshold_2_two_physical_inputs,persistence_only,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,1,dafc0eb429fb95a6ee7920350d2e4584bd99bd54b7e7a695cebd4d3a421dcc9f,e864d2909bfb11ce88e33fb63a7fcee94137f951e673355b1e3c727b3a37cfe8,9d714d7220a18c3b751de1711c24ac011c331cb015318510f1f6af1216121f90,true,true,true,true,true
239,5400000,1,threshold_2_two_physical_inputs,persistence_only,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,1,dafc0eb429fb95a6ee7920350d2e4584bd99bd54b7e7a695cebd4d3a421dcc9f,e864d2909bfb11ce88e33fb63a7fcee94137f951e673355b1e3c727b3a37cfe8,9d714d7220a18c3b751de1711c24ac011c331cb015318510f1f6af1216121f90,true,true,true,true,true
240,5400000,1,threshold_2_two_physical_inputs,efficacy_and_persistence,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,1,8df409c192c012880a0b3a38cc4a162ba5459027f8584d5537250fc18f57c02f,84194220d7931a04551a9eb60c34ae5c6155d86afafc67f58ee3db660842b53b,e8f5f751671c34d4120bba209b9ded577b0fc374d055d947a5f63bdf2cf8f8a8,true,true,true,true,true
240,5400000,1,threshold_2_two_physical_inputs,efficacy_and_persistence,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,1,8df409c192c012880a0b3a38cc4a162ba5459027f8584d5537250fc18f57c02f,84194220d7931a04551a9eb60c34ae5c6155d86afafc67f58ee3db660842b53b,e8f5f751671c34d4120bba209b9ded577b0fc374d055d947a5f63bdf2cf8f8a8,true,true,true,true,true
241,5400000,2,cpc0_contact_locality,persistence_only,reference,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,3,b9a15559447e56352edcec2e1bd865ebf988dc4312d769e7cb734f493603b6df,88880bc7b868be0e4448a5b7c9d7f2dce25d2de8b1962c50f9cb42e0335b5f63,c5fb109d1e80ab954c345d26d617016e9be0cf58ef987590dceae3e80a21aa79,true,true,true,true,true
241,5400000,2,cpc0_contact_locality,persistence_only,production,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,3,b9a15559447e56352edcec2e1bd865ebf988dc4312d769e7cb734f493603b6df,88880bc7b868be0e4448a5b7c9d7f2dce25d2de8b1962c50f9cb42e0335b5f63,eaeefff428f43685d2fe70e35f252faa50837c3205f2cd015178a1bd73e44387,true,true,true,true,true
242,5400000,2,cpc0_contact_locality,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,3,a57c34a08880af786ea60ba103ad52fda6081104016835e582b67743fe43db07,fe1c59409d7bd88635f205541e5f643c06ef2b3038486265d00dff85380b053f,d7f3a27cab98b88d709b7aa45c130dffae838eef99a6e16263b7499379b5faa4,true,true,true,true,true
242,5400000,2,cpc0_contact_locality,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,3,a57c34a08880af786ea60ba103ad52fda6081104016835e582b67743fe43db07,fe1c59409d7bd88635f205541e5f643c06ef2b3038486265d00dff85380b053f,55272df5b7ea417baef3c0f1884e95a8ed27bce8acfab9519e5156ba59947fec,true,true,true,true,true
243,5400000,2,cpc1_temporal_participation,persistence_only,reference,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,14,dc3e9be1abbeed62cb6d8630dfb196924f4df152a46de6c5e9f6dc3b78c40216,f8a2a8391871b1ba9928dc958108b500e3c56af6a20e6d0950e739209581db7d,942ea28107b944683a3561a4e22e29c90c42903651468938cf2f1d08a2f925bf,true,true,true,true,true
243,5400000,2,cpc1_temporal_participation,persistence_only,production,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,14,dc3e9be1abbeed62cb6d8630dfb196924f4df152a46de6c5e9f6dc3b78c40216,f8a2a8391871b1ba9928dc958108b500e3c56af6a20e6d0950e739209581db7d,4d1d13f8445aae01d41a8a10367aa93322137383fb0a4832231a71e60476a53f,true,true,true,true,true
244,5400000,2,cpc1_temporal_participation,efficacy_and_persistence,reference,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,14,98c8df952f02ee60261891f1c8991cdadc32d7f41fb32128c67006eb906fe09f,3e33182c7da78f2c8ee7010ba1eb54ea95f1e326fb4255a707303cc740c69439,cecd357295e7f7ea44c6620edf2dc1b20489a1fda589438be8090f8e330446c8,true,true,true,true,true
244,5400000,2,cpc1_temporal_participation,efficacy_and_persistence,production,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,14,98c8df952f02ee60261891f1c8991cdadc32d7f41fb32128c67006eb906fe09f,3e33182c7da78f2c8ee7010ba1eb54ea95f1e326fb4255a707303cc740c69439,4a758261e0f60f9db4926d47d0c886d2c91b85812558444f30b33eeb4e9e1a17,true,true,true,true,true
245,5400000,2,pqlc0_one_hop,persistence_only,reference,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,3,573e3eb749637d45da790bb515610d466a0621c02d9a881bc7c2e813bf7c55f3,e1b652fa0b8cef2cc7721aabface5d6145af9b941fec8e3d8648a8dda4a6cb97,8e476e74f79da457823fff18cf1b6d86f525b32107c22020998ea2a357b45ecb,true,true,true,true,true
245,5400000,2,pqlc0_one_hop,persistence_only,production,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,3,573e3eb749637d45da790bb515610d466a0621c02d9a881bc7c2e813bf7c55f3,e1b652fa0b8cef2cc7721aabface5d6145af9b941fec8e3d8648a8dda4a6cb97,c1ce1577e07dc9369b4e4085e3d399e3b97480913c88626f0fd5797be49706c7,true,true,true,true,true
246,5400000,2,pqlc0_one_hop,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,3,37a202121faa73d0ac82fb381d0468248bd4733e30e5acce2ffc2e336e213986,6ff3f5b3e02323338183510ec456de61b298c3aa75811a0ada02f80dbe8f4340,0f4457563619bb358d5b616fe53635fc2d4fad96a376fdcc0500827435eeb647,true,true,true,true,true
246,5400000,2,pqlc0_one_hop,efficacy_and_persistence,production,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,3,37a202121faa73d0ac82fb381d0468248bd4733e30e5acce2ffc2e336e213986,6ff3f5b3e02323338183510ec456de61b298c3aa75811a0ada02f80dbe8f4340,6de3008abac5990e48b6cb7e2afa1070a58933264b068aeec56561aad3f3aca8,true,true,true,true,true
247,5400000,2,pqlc1_depth_16,persistence_only,reference,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,3,a4effee3de61b0de0adc17a7cba63498795d159ebe9119f74b763c33e6b1ac4f,6927f98f549ea5e7fe920e5617c002eeea3d6cb5666ccb0ef54e29675346d20c,9d75d342f64fcc870b4aeb7a6c728fa8c2a47afbed9cd9f96e3846baaa2b1442,true,true,true,true,true
247,5400000,2,pqlc1_depth_16,persistence_only,production,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,3,a4effee3de61b0de0adc17a7cba63498795d159ebe9119f74b763c33e6b1ac4f,6927f98f549ea5e7fe920e5617c002eeea3d6cb5666ccb0ef54e29675346d20c,f08784693f9968c26d1aedb8aaf9f0247075918a6c24ccc5b933cace4705bec3,true,true,true,true,true
248,5400000,2,pqlc1_depth_16,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,3,3164295394b4676de9ea464654c81cacb405ece80e16491f770c059d64d312bf,832bfa7b84b6abf49ccfe1da7b4e6fcd01d5e5bbcb238539a6b360227129c876,8094f71b0c775e94b2280480fe421a31e63cbf01d7108bfe80b995bafb816578,true,true,true,true,true
248,5400000,2,pqlc1_depth_16,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,3,3164295394b4676de9ea464654c81cacb405ece80e16491f770c059d64d312bf,832bfa7b84b6abf49ccfe1da7b4e6fcd01d5e5bbcb238539a6b360227129c876,4da7e2adbf66651920edb56f9663d193697533dc1b134682085c5f5201a08f52,true,true,true,true,true
249,5400000,2,fd0_equal_persistence,persistence_only,reference,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,42,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,258ee61416009af49b401174a2a2cde4ffe2cb3a4a8bfb7b7e682b170116f4bd,58af1164045a7f241288840d8a47543720f9ec3b04036a4a2b9817cb98ec12b9,true,true,true,true,true
